"";"Companies";"Year";"Ticker";"Date";"Ra";"Beta";"AlphaJensen";"ROA";"TobinsQ";"ROE";"EnergyProductivity";"CarbonProductivity";"WaterProductivity";"WasteProductivity";"SustainabilityPayLink";"SustainableThemedCommitment";"AuditScore";"FirmSize";"Leverage";"NetMargin";"Industry"
"748";344;2012;"TIF";2012-12-01;-0,0227456572267699;1,48480426068649;-0,0403663475028705;0,1;1,41;0,17;0,79;0,71;0;0;0;1;1;9,65;0,32;0,11;1
"749";344;2013;"TIF";2013-12-01;0,0437943297137431;1,48480426068649;0,00207132998845266;0,1;1,68;0,17;0,12;0,09;0;0;0;1;1;9,69;0,27;0,12;1
"750";344;2014;"TIF";2014-12-01;-0,00621675674754007;1,48480426068649;-0,00532587419112818;0,04;2,09;0,06;0,11;0,11;0;0;0;1;1;9,7;0,31;0,04;1
"751";345;2012;"TJX";2012-12-01;-0,0435602296328152;0,505784161366317;-0,0496284827369378;0,21;3,17;0,53;0,19;0,14;0;0;1;0;0;9,96;0,22;0,07;1
"752";345;2013;"TJX";2013-12-01;0,0134272410983172;0,505784161366317;-0,000785293836076275;0,22;3,95;0,56;0;0;0;0;1;0;0;10,03;0,31;0,08;1
"753";345;2014;"TJX";2014-12-01;0,0359246955304067;0,505784161366317;0,0362281660272265;0,2;3,69;0,5;0;0,03;0;0;1;0;0;10,06;0,37;0,08;1
"754";346;2012;"TMO";2012-12-01;0,0059179159187855;0,866940674523029;-0,00441198404058624;0,04;0,99;0,08;0,7;0,26;0,73;0;0;0;1;10,44;0,45;0,09;5
"755";346;2013;"TMO";2013-12-01;0,100527389038501;0,866940674523029;0,0761663560844038;0,04;1,35;0,08;0,09;0,05;0;0;1;0;1;10,5;0,56;0,1;5
"756";346;2014;"TMO";2014-12-01;-0,030248213173684;0,866940674523029;-0,0297280487689702;0,04;1,43;0,09;0;0,04;0;0;1;0;1;10,63;0,6;0,11;5
"757";347;2012;"TMUS";2012-12-01;-0,068992867439561;0,978165055708043;-0,0806352150969159;0,04;0,11;0,13;0;0;0;0;0;0;0;10,53;1,41;0,08;10
"758";347;2013;"TMUS";2013-12-01;0,257234725917671;0,978165055708043;0,229748287852275;0;0,81;0;0;0;0;0;0;0;0;10,7;1,18;0;10
"759";347;2014;"TMUS";2014-12-01;-0,0802140110225884;0,978165055708043;-0,0796271119891636;0;0,67;0,02;0;0,07;0;0;0;0;0;10,75;1,56;0,01;10
"760";348;2012;"TRI";2012-12-01;0,0537229088812607;0,463444700561144;0,0481542614146392;-0,04;0,96;-0,08;0,21;0,19;0;0;0;1;1;10,51;0,44;-0,1;1
"761";348;2013;"TRI";2013-12-01;0,0117021702962015;0,463444700561144;-0,00132062578956664;0,06;1,21;0,12;0;0,03;0;0;1;1;1;10,51;0,36;0,16;1
"762";348;2014;"TRI";2014-12-01;0,0185141487983125;0,463444700561144;0,0187922156186492;0;1,33;0,01;0;0,02;0,03;0;1;1;1;10,49;0,46;0,01;1
"763";35;2012;"APH";2012-12-01;0,047331010859679;1,5073931202273;0,0294437720409969;0,11;NA;0,24;0;0;0;0;0;0;0;9,72;0,66;0,13;7
"764";35;2013;"APH";2013-12-01;0,0526614109087851;1,5073931202273;0,0103036642303981;0,11;NA;0,24;0;0;0;0;0;0;0;9,79;0,5;0,14;7
"765";35;2014;"APH";2014-12-01;0,00570294849831273;1,5073931202273;0,00660738437044911;0,11;NA;0,24;0;0,06;0;0;0;0;0;9,85;0,92;0,13;7
"766";350;2012;"TROW";2012-12-01;0,027646666681297;1,67928267584863;0,00773113110628312;0,21;NA;0,23;0,37;0,38;0;0;0;0;1;9,62;0;0,29;4
"767";350;2013;"TROW";2013-12-01;0,0451603138836803;1,67928267584863;-0,00202752930766626;0,21;NA;0,23;0,06;0,04;0,06;0,09;0;0;1;9,7;0;0,3;4
"768";350;2014;"TROW";2014-12-01;0,0334694611033392;1,67928267584863;0,0344770307088483;0,22;NA;0,23;0,09;0,05;0,02;0,09;0;0;1;9,75;0;0,31;4
"769";351;2012;"TRV";2012-12-01;0,0202570889968335;0,435084880286617;0,0150230874094515;0,02;0,23;0,1;0,46;0,22;0;0;1;1;0;11,02;0,23;0,1;4
"770";351;2013;"TRV";2013-12-01;0,00349676344041289;0,435084880286617;-0,00872912169564104;0,04;0,27;0,15;0;0,02;0;0;1;1;0;11,02;0,25;0,14;4
"771";351;2014;"TRV";2014-12-01;0,0185565273663208;0,435084880286617;0,0188175782944927;0,04;0,29;0,15;0;0,04;0;0;1;1;0;11,01;0,26;0,13;4
"772";352;2012;"TSCO";2012-12-01;-0,0141589627316594;1,14709388395301;-0,027794670562305;0,16;3,26;0,26;0;0;0;0;0;0;0;9,23;0;0,06;1
"773";352;2013;"TSCO";2013-12-01;0,0579771901330399;1,14709388395301;0,0257438519939602;0,17;5,34;0,29;0;0;0;0;0;0;0;9,28;0;0,06;1
"774";352;2014;"TSCO";2014-12-01;0,0242709914260473;1,14709388395301;0,0249592477564191;0,18;4,95;0,3;0;0,06;0;0;0;0;0;9,31;0;0,06;1
"775";353;2012;"TSLA";2012-12-01;0,00147729383459249;-1,09479099881966;0,0142958276206645;-0,46;3,85;-2,27;0;0;0;0;0;0;0;9,05;3,3;-0,96;1
"776";353;2013;"TSLA";2013-12-01;0,167108437003622;-1,09479099881966;0,197872064070455;-0,04;7,66;-0,15;0;0;0;0;0;0;0;9,38;0,9;-0,04;1
"777";353;2014;"TSLA";2014-12-01;-0,0947745781399493;-1,09479099881966;-0,0954314527392411;-0,06;4,93;-0,32;0;0,05;0;0;0;0;0;9,77;1,99;-0,09;1
"778";354;2012;"TSN";2012-12-01;0,0119265221562226;0,789122509825575;0,00251487654028077;0,05;0,53;0,1;0;0,12;0,28;0;0;0;0;10,07;0,32;0,02;2
"779";354;2013;"TSN";2013-12-01;0,0543492878106595;0,789122509825575;0,0321749452845609;0,07;0,9;0,14;0;0,03;0,03;0;0;0;0;10,07;0,3;0,02;2
"780";354;2014;"TSN";2014-12-01;-0,054605261132021;0,789122509825575;-0,0541317876261256;0,05;0,84;0,12;0,06;0,04;0,02;0;0;0;0;10,38;0,76;0,02;2
"781";356;2012;"TWX";2012-12-01;0,0111426073429775;0,968794499391947;-0,000389167749847511;0,05;0,88;0,1;0,73;0,59;0;0;0;1;0;10,83;0,64;0,11;1
"782";356;2013;"TWX";2013-12-01;0,0592360631373531;0,968794499391947;0,0320129377044394;0,06;1,15;0,12;0;0,09;0;0;0;1;0;10,83;0,67;0,12;1
"783";356;2014;"TWX";2014-12-01;0,00351815380299528;0,968794499391947;0,00409943050263045;0,06;1,4;0,14;0;0,02;0;0;0;0;1;10,8;0,87;0,14;1
"784";357;2012;"TXN";2012-12-01;0,0470598077024812;1,17348617800565;0,0331126708020145;0,09;1,68;0,16;0,27;0,17;0,27;0,58;0;1;0;10,3;0,38;0,13;7
"785";357;2013;"TXN";2013-12-01;0,0209419708716638;1,17348617800565;-0,0120329907302951;0,11;2,45;0,19;0,04;0,02;0,06;0,08;0;1;0;10,28;0,38;0,17;7
"786";357;2014;"TXN";2014-12-01;-0,0176110699498071;1,17348617800565;-0,0169069782430037;0,16;3,16;0,26;0,05;0,02;0,04;0,08;0;1;0;10,25;0,35;0,21;7
"787";358;2012;"TXT";2012-12-01;0,0546917622454273;1,87112814379178;0,0325124501486843;0,04;0,64;0,19;0,36;0,27;0,35;0,7;1;1;0;10,12;1,15;0,05;6
"788";358;2013;"TXT";2013-12-01;0,101577696752924;1,87112814379178;0,0489989959123754;0,04;0,84;0,14;0,02;0,02;0,02;0,11;1;1;0;10,11;0,73;0,04;6
"789";358;2014;"TXT";2014-12-01;-0,0278510768524636;1,87112814379178;-0,0267283999661885;0,04;0,89;0,12;0,02;0,02;0,04;0,11;1;1;0;10,17;0,78;0,04;6
"790";36;2012;"ATVI";2012-12-01;-0,0761234929104486;0,98601929040179;-0,0878585205371897;0,09;0,58;0,1;0;0;0;0;0;0;0;10,15;0,2;0,23;7
"791";36;2013;"ATVI";2013-12-01;0,0353917370662762;0,98601929040179;0,00768459500598589;0,07;0,95;0,09;0;0;0;0;0;0;0;10,15;0,7;0,22;7
"792";36;2014;"ATVI";2014-12-01;-0,071801170541684;0,98601929040179;-0,0712095589674429;0,06;1,03;0,12;0;0,02;0;0;0;0;0;10,17;0,6;0,19;7
"793";360;2012;"UAL";2012-12-01;0,145208749135982;1,17072457913063;0,13129419910224;-0,02;0,56;-0,53;0,11;0,28;0;0,51;0;1;1;10,58;23,35;-0,02;6
"794";360;2013;"UAL";2013-12-01;-0,0368489527153868;1,17072457913063;-0,0697463133889574;0,02;0,74;0,38;0,09;0,1;0,03;0,04;1;1;1;10,57;3,66;0,01;6
"795";360;2014;"UAL";2014-12-01;0,0884121986905358;1,17072457913063;0,0891146334380141;0,03;1,09;0,37;0,11;0,12;0,04;0,02;1;1;1;10,57;4,46;0,03;6
"796";361;2012;"UHS";2012-12-01;0,0789601037394927;0,903352942862264;0,068200539013718;0,06;0,97;0,17;0;0;0;0;0;0;0;9,91;0,99;0,07;5
"797";361;2013;"UHS";2013-12-01;-0,0142955431834805;0,903352942862264;-0,0396797608779102;0,06;1,3;0,15;0;0;0;0;0;0;0;9,92;0,86;0,07;5
"798";361;2014;"UHS";2014-12-01;0,0615348739270211;0,903352942862264;0,0620768856927384;0,07;1,53;0,17;0;0,01;0;0;0;0;0;9,95;0,8;0,08;5
"799";362;2012;"UNH";2012-12-01;0,00120710930511139;0,314715406066074;-0,00260653248646829;0,07;0,93;0,18;0,77;0,91;0;0;0;1;1;10,91;0,45;0,05;5
"800";362;2013;"UNH";2013-12-01;0,0147542869073528;0,314715406066074;0,00591078399689611;0,07;1,18;0,18;0,13;0,13;0,13;0,11;0;1;1;10,91;0,46;0,05;5
"801";362;2014;"UNH";2014-12-01;0,0283992370202439;0,314715406066074;0,0285880662638836;0,07;1,38;0,17;0,1;0,11;0,13;0,14;0;1;1;10,94;0,49;0,04;5
"802";363;2012;"UNM";2012-12-01;0,0208694585410065;1,2964632165649;0,00547119258554068;0,01;0,09;0,11;0,29;0,23;0,15;0,17;1;0;1;10,79;0,32;0,09;4
"803";363;2013;"UNM";2013-12-01;0,0439984082424786;1,2964632165649;0,007567791857005;0,01;0,15;0,1;0,02;0,03;0,03;0,08;1;0;1;10,77;0,3;0,08;4
"804";363;2014;"UNM";2014-12-01;0,0487614619961158;1,2964632165649;0,0495393399260547;0,01;0,14;0,05;0,01;0,03;0,03;0,06;1;0;1;10,8;0,31;0,04;4
"805";364;2012;"UPS";2012-12-01;0,00844422855280624;0,956717327816343;-0,0029450359154266;0,02;1,91;0,12;0,34;0,57;0,55;0,61;1;0;1;10,59;2,77;0,01;6
"806";364;2013;"UPS";2013-12-01;0,0260306193059452;0,956717327816343;-0,000853137605694054;0,12;2,81;0,98;0,03;0,04;0,05;0,15;1;0;1;10,56;1,68;0,08;6
"807";364;2014;"UPS";2014-12-01;0,0113077909711597;0,956717327816343;0,0118818213678495;0,08;3,05;0,62;0,02;0,04;0,06;0,08;1;0;1;10,55;5,04;0,05;6
"808";365;2012;"USB";2012-12-01;-0,00390606632103585;1,07375746556453;-0,0166764044146973;0,02;0,31;0,16;0,14;0,16;0;0;1;1;0;11,55;0,75;0,27;4
"809";365;2013;"USB";2013-12-01;0,0353352801136892;1,07375746556453;0,00516269533132583;0,02;0,32;0,16;0,03;0,03;0;0;1;1;0;11,56;0,55;0,29;4
"810";365;2014;"USB";2014-12-01;0,0221968726449699;1,07375746556453;0,0228411271243086;0,02;0,34;0,15;0,04;0,03;0;0;1;1;0;11,6;0,83;0,28;4
"811";366;2012;"UTX";2012-12-01;0,0234408754111652;1,10428848794466;0,0103102712534183;0,06;1,02;0,2;0,72;0,38;0,74;0,43;1;1;1;10,95;0,62;0,09;6
"812";366;2013;"UTX";2013-12-01;0,0261745369426889;1,10428848794466;-0,00485596956855598;0,07;1,3;0,19;0;0,03;0,05;0,03;1;1;1;10,96;0,57;0,1;6
"813";366;2014;"UTX";2014-12-01;0,0437247816028136;1,10428848794466;0,0443873546955804;0,08;1,25;0,26;0;0,04;0,06;0,05;1;1;1;10,96;0,71;0,14;6
"814";367;2012;"V";2012-12-01;0,0124135344913976;1,10847219003786;-0,000766437351049072;0,06;2,69;0,09;0,13;0,73;0;0;0;0;0;10,55;0;0,22;7
"815";367;2013;"V";2013-12-01;0,0902662461267812;1,10847219003786;0,0591181775867174;0,14;3,79;0,19;0,03;0,13;0;0;1;0;0;10,56;0;0,42;7
"816";367;2014;"V";2014-12-01;0,0154119169047207;1,10847219003786;0,0160770002187435;0,15;4,05;0,2;0;0,11;0;0;1;0;0;10,59;0;0,43;7
"817";368;2012;"VFC";2012-12-01;-0,0385438820054323;1,43542336654697;-0,0555818777306866;0,11;1,7;0,23;0,57;0,36;0;0;1;1;1;9,98;0,28;0,1;1
"818";368;2013;"VFC";2013-12-01;0,0792909181935992;1,43542336654697;0,0389555215936293;0,12;2,58;0,22;0,02;0,04;0,01;0,02;1;1;1;10,01;0,23;0,11;1
"819";368;2014;"VFC";2014-12-01;0,000723283763098179;1,43542336654697;0,00158453778302636;0,13;3,18;0,22;0;0,04;0;0;1;1;1;10,03;0,24;0,11;1
"820";369;2012;"VIA";2012-12-01;0,0476009021980371;0,988419215658372;0,0358375554532683;0,1;1,29;0,3;0,37;0,39;0,34;0,09;1;0;0;10,34;1,17;0,17;1
"821";369;2013;"VIA";2013-12-01;0,0930773408578068;0,988419215658372;0,0653027608978065;0,11;1,6;0,42;0,11;0,12;0,04;0,02;1;0;0;10,36;2,47;0,18;1
"822";369;2014;"VIA";2014-12-01;0,00279432458941211;0,988419215658372;0,00338737611880713;0,1;1,81;0,6;0,09;0,11;0,13;0,03;1;0;1;10,37;3,92;0,17;1
"823";37;2012;"AVB";2012-12-01;0,0356337096218179;0,683161559600513;0,0274724032185319;0,05;1,53;0,08;0;0;0;0;0;0;0;10,05;0,56;0,41;4
"824";37;2013;"AVB";2013-12-01;0,00626572893600432;0,683161559600513;-0,0129311108887701;0,02;1,41;0,04;0,09;0,05;0,02;0;1;0;0;10,19;0,71;0,24;4
"825";37;2014;"AVB";2014-12-01;0,022992812704301;0,683161559600513;0,0234027096400613;0,04;1,73;0,08;0,06;0,06;0,01;0,04;1;0;0;10,21;0,72;0,41;4
"826";370;2012;"VLO";2012-12-01;0,0560556015894776;0,976933071712725;0,0444277913432674;0,05;NA;0,12;0;0;0;0;0;1;0;10,65;0,36;0,02;3
"827";370;2013;"VLO";2013-12-01;0,0974555034505593;0,976933071712725;0,0700036841354317;0,06;NA;0,15;0;0;0;0;0;1;0;10,67;0,32;0,02;3
"828";370;2014;"VLO";2014-12-01;0,0181433184189982;0,976933071712725;0,0187294782620258;0,08;NA;0,18;0;0,09;0;0;0;1;0;10,66;0,28;0,03;3
"829";371;2012;"VMW";2012-12-01;0,0344731533715451;0,562748783441298;0,0277327177269377;0,09;3,55;0,17;0;0;0;0;0;0;0;10,03;0,09;0,19;7
"830";371;2013;"VMW";2013-12-01;0,106711482934228;0,562748783441298;0,0908982421195273;0,08;2,81;0,14;0;0;0;0;0;0;0;10,09;0,08;0,16;7
"831";371;2014;"VMW";2014-12-01;-0,0638415024695289;0,562748783441298;-0,0635038531994641;0,09;2,11;0,16;0;0,02;0;0;0;0;0;10,18;0,07;0,19;7
"832";372;2012;"VNO";2012-12-01;0,059908393907058;0,976788048948232;0,0482822949294688;0,03;0,97;0,1;0;0;0;0;0;0;0;10,34;0,45;0,2;4
"833";372;2013;"VNO";2013-12-01;0,00973292969126661;0,976788048948232;-0,0177148144841787;0,02;1,1;0,07;0,03;0,02;0,04;0,1;0;0;1;10,3;1,82;0,14;4
"834";372;2014;"VNO";2014-12-01;0,053662125284829;0,976788048948232;0,0542481981141979;0,04;1,19;0,15;0,02;0,02;0,06;0,08;0;0;1;10,33;1,99;0,3;4
"835";373;2012;"VRSK";2012-12-01;0,0224193694921364;0,234379778955531;0,0195536881004611;0,16;4,24;4,19;0;0;0;0;0;0;0;9,37;4,95;0,21;6
"836";373;2013;"VRSK";2013-12-01;0,00932514577774095;0,234379778955531;0,00273907398909052;0,14;4,88;0,8;0;0;0;0;0;0;0;9,4;2,32;0,22;6
"837";373;2014;"VRSK";2014-12-01;0,0328523228215475;0,234379778955531;0,0329929506889208;0,15;4,95;0,72;0;0,01;0;0;0;0;0;9,37;5,22;0,23;6
"838";374;2012;"VRTX";2012-12-01;0,0516702250900082;0,948772281620108;0,0403747121668909;-0,04;3,03;-0,11;0;0;0;0;0;0;0;9,44;0,68;-0,07;5
"839";374;2013;"VRTX";2013-12-01;0,0679360104770646;0,948772281620108;0,0412755093635396;-0,18;6,98;-0,38;0;0;0;0;0;0;0;9,37;0,36;-0,37;5
"840";374;2014;"VRTX";2014-12-01;0,00777429976118566;0,948772281620108;0,00834356313015772;-0,33;11,92;-0,64;0;0,01;0;0;0;0;0;9,37;0,74;-1,27;5
"841";375;2012;"VTR";2012-12-01;0,0250498582019948;0,443978635496003;0,019710910303142;0,02;1,37;0,04;0;0,17;0;0;0;0;0;10,28;0,93;0,15;4
"842";375;2013;"VTR";2013-12-01;0,0192220537628037;0,443978635496003;0,00674625410536601;0,02;1,28;0,05;0;0,06;0;0;1;1;1;10,3;1,06;0,16;4
"843";375;2014;"VTR";2014-12-01;0,0115836888527442;0,443978635496003;0,0118500760340418;0,02;1,46;0,06;0;0,03;0;0;1;1;1;10,33;1,25;0,15;4
"844";376;2012;"VZ";2012-12-01;-0,0194538294232901;0,869969083121444;-0,0298194646041231;0;0,79;0,02;0,58;0,41;0;0;0;1;1;11,35;1,44;0,01;10
"845";376;2013;"VZ";2013-12-01;-0,00972049081024405;0,869969083121444;-0,0341666220459566;0,05;0,68;0,33;0,1;0,06;0;0;1;1;1;11,44;2,31;0,1;10
"846";376;2014;"VZ";2014-12-01;-0,0782981713552184;0,869969083121444;-0,0777761899053455;0,04;1,3;0,68;0,1;0,06;0,02;0;1;1;1;11,37;8,99;0,08;10
"847";377;2012;"WAT";2012-12-01;0,0299434022334141;1,03288984296224;0,0176553020864596;0,06;2,15;0,12;0,92;0,52;0;0;0;0;0;9,5;0,28;0,03;5
"848";377;2013;"WAT";2013-12-01;0,00471108977734118;1,03288984296224;-0,0243131148098978;0,08;2,12;0,14;0;0,06;0;0;0;0;0;9,55;0,22;0,04;5
"849";377;2014;"WAT";2014-12-01;-0,0278208911399965;1,03288984296224;-0,0272011572342191;0,05;2,16;0,1;0;0,04;0;0;0;0;0;9,59;0,67;0,03;5
"850";378;2012;"WBA";2012-12-01;0,0874781165380286;1,5506484380314;0,0690804649692581;0,13;0,97;0,28;0,58;0,53;0,67;0;1;0;0;10,55;0,67;0,24;2
"851";378;2013;"WBA";2013-12-01;-0,0301806789493991;1,5506484380314;-0,0737539000580813;0,12;1,59;0,23;0;0,06;0;0;1;0;0;10,56;0,65;0,22;2
"852";378;2014;"WBA";2014-12-01;0,104922870656023;1,5506484380314;0,105853259718842;0,12;1,34;0,24;0,08;0,08;0;0;0;0;0;10,69;0,73;0,23;2
"853";38;2012;"AWK";2012-12-01;-0,0210276106755727;0,233953441286468;-0,023888261282753;0,02;0,83;0,08;0,62;0,62;0;0;1;1;0;10,17;1,17;0,12;11
"854";38;2013;"AWK";2013-12-01;-0,00212752429635011;0,233953441286468;-0,00870161599649985;0,02;0,89;0,08;0,08;0,06;0,15;0,11;1;0;0;10,18;1,1;0,13;11
"855";38;2014;"AWK";2014-12-01;0,00470115257907868;0,233953441286468;0,00484152464385056;0,03;0,98;0,09;0;0,03;0;0;1;0;0;10,21;1,11;0,14;11
"856";380;2012;"WDC";2012-12-01;0,24638818321267;1,38845890022953;0,229904368189962;0,15;0,59;0,27;0,64;0,31;0,2;0;0;1;0;10,14;0,22;0,13;7
"857";380;2013;"WDC";2013-12-01;0,115241417750278;1,38845890022953;0,0762257226538277;0,07;1,17;0,13;0,01;0;0,03;0,13;0;1;0;10,18;0,19;0,07;7
"858";380;2014;"WDC";2014-12-01;0,0730217178995504;1,38845890022953;0,0738547932396881;0,1;1,49;0,18;0,1;0,01;0,01;0,05;0;1;0;10,19;0,25;0,1;7
"859";381;2012;"WFC";2012-12-01;0,0348302610683721;1,46576896758916;0,01743418725082;0,01;0,23;0,13;0,1;0,21;0;0;1;1;1;12,15;0,88;0,23;4
"860";381;2013;"WFC";2013-12-01;0,0308679187139384;1,46576896758916;-0,0103201892753171;0,01;0,27;0,14;0,02;0,03;0,01;0,02;1;1;1;12,18;0,99;0,25;4
"861";381;2014;"WFC";2014-12-01;0,00622142219655799;1,46576896758916;0,00710088357711149;0,01;0,3;0,13;0,03;0,03;0,01;0,01;1;1;1;12,23;1,11;0,26;4
"862";383;2012;"WHR";2012-12-01;-0,000883668312661696;1,26970944383275;-0,0159662397498882;0,03;0,63;0,09;0,14;0,25;0,3;0,38;0;0;0;10,19;0,46;0,02;1
"863";383;2013;"WHR";2013-12-01;0,0264855627245794;1,26970944383275;-0,00919327264712103;0,05;0,88;0,18;0,05;0,05;0,07;0,06;1;1;0;10,19;0,37;0,04;1
"864";383;2014;"WHR";2014-12-01;0,039856898824585;1,26970944383275;0,0406187244908846;0,04;0,95;0,13;0;0,06;0;0;1;1;0;10,3;0,74;0,03;1
"865";384;2012;"WM";2012-12-01;0,0352926001573851;0,874739749291122;0,0248706711157499;0;1,1;0,02;0,42;0,07;0,6;0;1;1;1;10,36;1,66;0,01;6
"866";384;2013;"WM";2013-12-01;-0,00986874977391077;0,874739749291122;-0,0344489367289913;0,06;1,35;0,23;0;0,02;0;0;1;1;1;10,35;1,42;0,09;6
"867";384;2014;"WM";2014-12-01;0,0594983072911115;0,874739749291122;0,0600231511406861;0,04;1,5;0,14;0;0,02;0;0;1;1;1;10,33;1,63;0,06;6
"868";385;2012;"WMB";2012-12-01;0,00708208746195395;1,28798262178211;-0,00821610747507493;0,04;1,34;0,26;0;0;0;0;0;0;0;10,39;2,25;0,11;3
"869";385;2013;"WMB";2013-12-01;0,101628611748276;1,28798262178211;0,0654363000761988;0,02;1,4;0,09;0;0;0;0;0;0;1;10,43;2,33;0,06;3
"870";385;2014;"WMB";2014-12-01;-0,128954236148304;1,28798262178211;-0,128181446575235;0,05;1,09;0,31;0;0;0;0;0;0;1;10,7;2,38;0,28;3
"871";386;2012;"WMT";2012-12-01;-0,0485323356339261;0,588088777468988;-0,0555717832080601;0,08;1,48;0,23;0,31;0,46;0,49;0;0;1;1;11,31;0,57;0,04;2
"872";386;2013;"WMT";2013-12-01;-0,0232524127892287;0,588088777468988;-0,0397777074361073;0,08;1,43;0,24;0;0,07;0;0;1;1;1;11,32;0,61;0,04;2
"873";386;2014;"WMT";2014-12-01;-0,0135741076272365;0,588088777468988;-0,0132212543607551;0,08;1,41;0,21;0;0,06;0;0;1;1;1;11,32;0,56;0,03;2
"874";387;2012;"WU";2012-12-01;0,0858079754802153;1,09209681762632;0,0728212330322247;0,11;1,17;1;0;0;0;0;0;1;0;9,98;4,28;0,18;7
"875";387;2013;"WU";2013-12-01;0,0416876384226377;1,09209681762632;0,0109997178473381;0,08;1,26;0,8;0,12;0;0,13;0;1;1;0;10,01;3,81;0,14;7
"876";387;2014;"WU";2014-12-01;-0,0296714191736401;1,09209681762632;-0,0290161610830643;0,09;1,25;0,74;0;0,06;0;0;1;1;0;10;2,86;0,15;7
"877";388;2012;"WY";2012-12-01;0,00938948964646342;0,172371620110466;0,00725550452915993;0,03;1,48;0,09;0,08;0,19;0,17;0,35;1;1;1;10,1;1,14;0,05;4
"878";388;2013;"WY";2013-12-01;0,0466859446490432;0,172371620110466;0,0418423021239391;0,04;1,55;0,1;0,01;0,03;0,03;0,05;1;1;1;10,16;0,8;0,07;4
"879";388;2014;"WY";2014-12-01;0,0162923305393466;0,172371620110466;0,0163957535114129;0,13;1,69;0,28;0,01;0,02;0,03;0,03;1;1;1;10,13;1,02;0,24;4
"880";389;2012;"WYN";2012-12-01;0,0805905821469771;1,79519484759812;0,0593072829453193;0,04;1,2;0,2;0,39;0,62;0,36;0,2;1;1;1;9,98;2,08;0,09;1
"881";389;2013;"WYN";2013-12-01;0,0272370114138438;1,79519484759812;-0,0232079638036634;0,04;1,43;0,26;0,06;0,08;0,04;0,02;1;1;1;9,99;2,84;0,09;1
"882";389;2014;"WYN";2014-12-01;0,0283840610097737;1,79519484759812;0,0294611779183326;0,05;1,57;0,37;0,08;0,09;0,05;0,04;1;1;1;9,99;3,82;0,1;1
"883";39;2012;"AXP";2012-12-01;0,0278727505359166;1,09225054190648;0,0148841941414201;0,03;0,44;0,23;0,58;0,63;0,3;0,07;0;0;0;11,19;3,12;0,14;4
"884";39;2013;"AXP";2013-12-01;0,0558690602538298;1,09225054190648;0,0251768200262577;0,04;0,66;0,28;0,07;0,1;0,06;0,08;1;1;0;11,19;2,84;0,16;4
"885";39;2014;"AXP";2014-12-01;0,00668615461685605;1,09225054190648;0,00734150494199994;0,04;0,62;0,29;0,11;0,13;0,1;0,01;1;1;0;11,2;2,8;0,17;4
"886";390;2012;"XEC";2012-12-01;-0,0405655755079856;0,402260238735869;-0,0454122463250688;0,06;0,94;0,11;0;0;0;0;0;0;0;9,8;0,22;0,22;3
"887";390;2013;"XEC";2013-12-01;0,1036570657718;0,402260238735869;0,0923535530633222;0,08;1,42;0,15;0;0;0;0;0;0;0;9,86;0,23;0,28;3
"888";390;2014;"XEC";2014-12-01;0,00995517992311362;0,402260238735869;0,0101965360663551;0,06;1,22;0,11;0;0,02;0;0;0;0;0;9,94;0,33;0,21;3
"889";391;2012;"XEL";2012-12-01;-0,00267662578288059;0,398784487545254;-0,00748228273591459;0,03;0,75;0,1;0,11;0,16;0;0,15;1;1;1;10,49;1,14;0,09;11
"890";391;2013;"XEL";2013-12-01;0,00714076304832106;0,398784487545254;-0,00406508105170058;0,03;0,75;0,1;0,02;0,04;0;0,02;1;1;1;10,53;1,14;0,09;11
"891";391;2014;"XEL";2014-12-01;0,0651507353112073;0,398784487545254;0,0653900060037345;0,03;0,82;0,1;0,02;0,04;0;0,02;1;1;1;10,57;1,13;0,09;11
"892";392;2012;"XLNX";2012-12-01;0,0343247426419956;0,912833963870835;0,0234533018683197;0,11;1,81;0,17;0,7;0,61;0;0;0;1;0;9,66;0,33;0,22;7
"893";392;2013;"XLNX";2013-12-01;0,0329856772301623;0,912833963870835;0,00733504284539181;0,12;2,14;0,21;0;0,1;0;0;1;1;0;9,7;0,31;0,26;7
"894";392;2014;"XLNX";2014-12-01;-0,0484711509500452;0,912833963870835;-0,0479234505717227;0,13;1,97;0,24;0;0,12;0;0;1;1;0;9,69;0,37;0,28;7
"895";393;2012;"XOM";2012-12-01;-0,0182042364027937;0,826092482320675;-0,0280521276941777;0,13;1,19;0,28;0,29;0,5;0,56;0,41;1;1;1;11,52;0,05;0,1;3
"896";393;2013;"XOM";2013-12-01;0,0793511993213239;0,826092482320675;0,0561380005681129;0,09;1,32;0,19;0,05;0,08;0,1;0,14;1;1;1;11,54;0,04;0,08;3
"897";393;2014;"XOM";2014-12-01;0,0208759250184475;0,826092482320675;0,0213715805078399;0,09;1,18;0,18;0,06;0,09;0,09;0,13;1;1;1;11,54;0,07;0,08;3
"898";394;2012;"XRX";2012-12-01;0,00380785371359638;1,89608379546964;-0,0186659350729454;0,04;0,36;0,1;0,31;0,37;0,34;0,04;1;1;0;10,48;0,56;0,05;7
"899";394;2013;"XRX";2013-12-01;0,0689025145560866;1,89608379546964;0,0156225599033897;0,03;0,49;0,08;0,04;0,07;0,07;0,03;1;1;1;10,46;0,59;0,05;7
"900";394;2014;"XRX";2014-12-01;-0,00551046893677063;1,89608379546964;-0,00437281865948885;0,02;0,51;0,05;0,05;0,07;0,07;0,07;1;1;1;10,44;0,7;0,03;7
