"";"Date";"Ticker";"AdjClose";"Volume";"CompoundedReturn";"Mkt.RF";"SMB";"HML";"RF";"Rm"
"21476";2016-07-01;"APH";58,609947;27165500;0,0398250450514164;3,95;2,64;-1,13;0,02;3,97
"21477";2016-07-01;"ATVI";39,710892;177413900;0,0132851185324387;3,95;2,64;-1,13;0,02;3,97
"21478";2016-07-01;"AVB";175,638168;14727300;0,0364869630761735;3,95;2,64;-1,13;0,02;3,97
"21479";2016-07-01;"AWK";79,708771;26530300;-0,0231022064994217;3,95;2,64;-1,13;0,02;3,97
"21480";2016-07-01;"AXP";62,663704;90055100;0,0641344390014167;3,95;2,64;-1,13;0,02;3,97
"21481";2016-07-01;"AZO";813,969971;3923700;0,0250415110407953;3,95;2,64;-1,13;0,02;3,97
"21482";2016-07-01;"BA";127,354294;76099900;0,0287653736133269;3,95;2,64;-1,13;0,02;3,97
"21483";2016-07-01;"A";47,319145;34708800;0,0837832505556846;3,95;2,64;-1,13;0,02;3,97
"21484";2016-07-01;"AAL";34,935909;248197800;0,226317679548744;3,95;2,64;-1,13;0,02;3,97
"21485";2016-07-01;"AAP";169,283707;16238700;0,0500580549906191;3,95;2,64;-1,13;0,02;3,97
"21486";2016-07-01;"AAPL";101,074974;685779600;0,0862353166148813;3,95;2,64;-1,13;0,02;3,97
"21487";2016-07-01;"ABBV";61,677746;153114400;0,067451796874729;3,95;2,64;-1,13;0,02;3,97
"21488";2016-07-01;"ABC";82,677635;39211700;0,0713938304804334;3,95;2,64;-1,13;0,02;3,97
"21489";2016-07-01;"ABT";42,781502;219087100;0,129612344959195;3,95;2,64;-1,13;0,02;3,97
"21490";2016-07-01;"ACIW";19,809999;7999400;0,0152596555958824;3,95;2,64;-1,13;0,02;3,97
"21491";2016-07-01;"HES";51,705444;74607400;-0,109170303734845;3,95;2,64;-1,13;0,02;3,97
"21492";2016-07-01;"HIG";38,56332;61977600;-0,107666628778281;3,95;2,64;-1,13;0,02;3,97
"21493";2016-07-01;"HOG";50,422058;94044600;0,15547430654762;3,95;2,64;-1,13;0,02;3,97
"21494";2016-07-01;"HON";111,593292;60825200;8,59407579074656e-05;3,95;2,64;-1,13;0,02;3,97
"21495";2016-07-01;"BK";38,2076;107447700;0,0140576645760588;3,95;2,64;-1,13;0,02;3,97
"21496";2016-07-01;"BKE";24,82616;6027400;0,0524663023597447;3,95;2,64;-1,13;0,02;3,97
"21497";2016-07-01;"BLK";351,569153;10924100;0,0732577766401858;3,95;2,64;-1,13;0,02;3,97
"21498";2016-07-01;"BLL";34,62532;51050800;-0,0226647740482138;3,95;2,64;-1,13;0,02;3,97
"21499";2016-07-01;"BMRN";99,419998;46002300;0,245211810805094;3,95;2,64;-1,13;0,02;3,97
"21500";2016-07-01;"BMY";71,401901;96615500;0,0222770306742479;3,95;2,64;-1,13;0,02;3,97
"21501";2016-07-01;"BSX";24,280001;189487100;0,0381998160367907;3,95;2,64;-1,13;0,02;3,97
"21502";2016-07-01;"BWA";32,384861;46443700;0,11687927555305;3,95;2,64;-1,13;0,02;3,97
"21503";2016-07-01;"BX";23,618681;106398400;0,0895888948012997;3,95;2,64;-1,13;0,02;3,97
"21504";2016-07-01;"BXP";136,344055;12319300;0,079849789745019;3,95;2,64;-1,13;0,02;3,97
"21505";2016-07-01;"ALXN";128,600006;37842100;0,0965862953447489;3,95;2,64;-1,13;0,02;3,97
"21506";2016-07-01;"AMAT";25,832672;220495200;0,0923856576717648;3,95;2,64;-1,13;0,02;3,97
"21507";2016-07-01;"AME";46,500549;26953100;0,0190629058233309;3,95;2,64;-1,13;0,02;3,97
"21508";2016-07-01;"AMG";145,853912;12134800;0,0418075876196626;3,95;2,64;-1,13;0,02;3,97
"21509";2016-07-01;"AMGN";164,021667;57010000;0,122802085802919;3,95;2,64;-1,13;0,02;3,97
"21510";2016-07-01;"AMP";91,590569;20405100;0,0645386194009676;3,95;2,64;-1,13;0,02;3,97
"21511";2016-07-01;"AMT";111,732109;38510900;0,0237711290642952;3,95;2,64;-1,13;0,02;3,97
"21512";2016-07-01;"AMZN";758,809998;68545100;0,0586021212098462;3,95;2,64;-1,13;0,02;3,97
"21513";2016-07-01;"ANDV";72,823288;36652500;0,0162843574328795;3,95;2,64;-1,13;0,02;3,97
"21514";2016-07-01;"APA";50,743008;47583900;-0,0586281554755179;3,95;2,64;-1,13;0,02;3,97
"21515";2016-07-01;"APC";53,992119;86913600;0,0247256846305128;3,95;2,64;-1,13;0,02;3,97
"21516";2016-07-01;"APD";132,171555;20191000;0,0574754331495768;3,95;2,64;-1,13;0,02;3,97
"21517";2016-07-01;"GE";29,42403;767519000;-0,00331203567464255;3,95;2,64;-1,13;0,02;3,97
"21518";2016-07-01;"GGP";29,425083;66039700;0,0689928642045348;3,95;2,64;-1,13;0,02;3,97
"21519";2016-07-01;"GILD";75,727676;235444800;-0,042896172380785;3,95;2,64;-1,13;0,02;3,97
"21520";2016-07-01;"GIS";67,181137;70302100;0,00796022304537303;3,95;2,64;-1,13;0,02;3,97
"21521";2016-07-01;"GLW";21,370312;152030100;0,0815440461883123;3,95;2,64;-1,13;0,02;3,97
"21522";2016-07-01;"GM";29,311298;295926400;0,121044644500194;3,95;2,64;-1,13;0,02;3,97
"21523";2016-07-01;"GPC";97,165009;15501800;0,0165374110418126;3,95;2,64;-1,13;0,02;3,97
"21524";2016-07-01;"GPS";23,94817;137615700;0,19504274420671;3,95;2,64;-1,13;0,02;3,97
"21525";2016-07-01;"GS";155,304749;65640200;0,066585042839403;3,95;2,64;-1,13;0,02;3,97
"21526";2016-07-01;"GWW";209,882965;12775600;-0,0376641410000031;3,95;2,64;-1,13;0,02;3,97
"21527";2016-07-01;"HAL";42,473289;176092000;-0,0366539655069897;3,95;2,64;-1,13;0,02;3,97
"21528";2016-07-01;"HCA";76,864189;50472800;0,00155698147567218;3,95;2,64;-1,13;0,02;3,97
"21529";2016-07-01;"HCP";32,474785;67357800;0,103294909490861;3,95;2,64;-1,13;0,02;3,97
"21530";2016-07-01;"HD";132,968842;78385200;0,0793859561906549;3,95;2,64;-1,13;0,02;3,97
"21531";2016-07-01;"CMI";116,920692;32510000;0,0878928381186252;3,95;2,64;-1,13;0,02;3,97
"21532";2016-07-01;"CNO";16,864052;24446000;-0,00113135344148629;3,95;2,64;-1,13;0,02;3,97
"21533";2016-07-01;"CNP";22,273708;94518600;-0,00333890096620815;3,95;2,64;-1,13;0,02;3,97
"21534";2016-07-01;"CNX";16,15;111565700;0,186043595738006;3,95;2,64;-1,13;0,02;3,97
"21535";2016-07-01;"COF";64,797462;78060500;0,0546887547331076;3,95;2,64;-1,13;0,02;3,97
"21536";2016-07-01;"COH";43,110001;63655500;0,0565445520650569;3,95;2,64;-1,13;0,02;3,97
"21537";2016-07-01;"COL";82,754837;18525600;-0,00612602265359463;3,95;2,64;-1,13;0,02;3,97
"21538";2016-07-01;"COP";39,241409;163165000;-0,0658851160178031;3,95;2,64;-1,13;0,02;3,97
"21539";2016-07-01;"COST";157,514175;43053800;0,0628100453726255;3,95;2,64;-1,13;0,02;3,97
"21540";2016-07-01;"CPB";59,042465;36251700;-0,0661730516475769;3,95;2,64;-1,13;0,02;3,97
"21541";2016-07-01;"CRM";81,800003;59674900;0,0296529250049096;3,95;2,64;-1,13;0,02;3,97
"21542";2016-07-01;"CSCO";28,526842;441859300;0,062161232885027;3,95;2,64;-1,13;0,02;3,97
"21543";2016-07-01;"CSX";27,467575;153978300;0,0827524877777477;3,95;2,64;-1,13;0,02;3,97
"21544";2016-07-01;"CTL";26,213032;83940300;0,0804404420172435;3,95;2,64;-1,13;0,02;3,97
"21545";2016-07-01;"CTSH";56,980083;77165700;0,00435800177433876;3,95;2,64;-1,13;0,02;3,97
"21546";2016-07-01;"CTXS";70,974678;30723500;0,106945014159625;3,95;2,64;-1,13;0,02;3,97
"21547";2016-07-01;"CVS";88,995186;84627700;-0,0320518499391804;3,95;2,64;-1,13;0,02;3,97
"21548";2016-07-01;"CVX";95,617607;134146800;-0,0226723903114889;3,95;2,64;-1,13;0,02;3,97
"21549";2016-07-01;"CXO";124,199997;24317400;0,0405033399072261;3,95;2,64;-1,13;0,02;3,97
"21550";2016-07-01;"D";72,908669;42887200;0,0108898632829542;3,95;2,64;-1,13;0,02;3,97
"21551";2016-07-01;"DAL";37,360718;235523500;0,0617381919777054;3,95;2,64;-1,13;0,02;3,97
"21552";2016-07-01;"DD";69,169998;34298446;0,0652615640436993;3,95;2,64;-1,13;0,02;3,97
"21553";2016-07-01;"DE";74,951286;65181000;-0,0344850716243856;3,95;2,64;-1,13;0,02;3,97
"21554";2016-07-01;"DFS";54,849117;55126900;0,0588778931087628;3,95;2,64;-1,13;0,02;3,97
"21555";2016-07-01;"DG";92,564049;42852900;0,0105792661049025;3,95;2,64;-1,13;0,02;3,97
"21556";2016-07-01;"DGX";83,163895;22932600;0,0590265282609819;3,95;2,64;-1,13;0,02;3,97
"21557";2016-07-01;"DHR";55,032295;87166100;0,0637677715919622;3,95;2,64;-1,13;0,02;3,97
"21558";2016-07-01;"DIS";93,08268;129109600;-0,0193019075750112;3,95;2,64;-1,13;0,02;3,97
"21559";2016-07-01;"DISCA";25,09;58811800;-0,0055644022746355;3,95;2,64;-1,13;0,02;3,97
"21560";2016-07-01;"DLTR";96,290001;27405700;0,0215197829566209;3,95;2,64;-1,13;0,02;3,97
"21561";2016-07-01;"DOV";68,770836;31696000;0,0299843514677578;3,95;2,64;-1,13;0,02;3,97
"21562";2016-07-01;"DOW";53,669998;103558600;0,0708311434958246;3,95;2,64;-1,13;0,02;3,97
"21563";2016-07-01;"DPS";94,487473;19055500;0,0250232327523605;3,95;2,64;-1,13;0,02;3,97
"21564";2016-07-01;"DTE";91,380692;20432500;-0,00847737207586352;3,95;2,64;-1,13;0,02;3,97
"21565";2016-07-01;"DUK";79,417191;60138800;-0,00233419839782201;3,95;2,64;-1,13;0,02;3,97
"21566";2016-07-01;"DVA";77,540001;19132600;0,00284129079922302;3,95;2,64;-1,13;0,02;3,97
"21567";2016-07-01;"DVN";37,855038;139989600;0,0561980705311269;3,95;2,64;-1,13;0,02;3,97
"21568";2016-07-01;"EBAY";31,16;293883100;0,285971939499728;3,95;2,64;-1,13;0,02;3,97
"21569";2016-07-01;"ECL";115,96965;16730100;0,0010808838333265;3,95;2,64;-1,13;0,02;3,97
"21570";2016-07-01;"EFX";129,761581;13589600;0,0311303504204394;3,95;2,64;-1,13;0,02;3,97
"21571";2016-07-01;"EIX";73,33374;33083700;0,00255798651077832;3,95;2,64;-1,13;0,02;3,97
"21572";2016-07-01;"EMC";12500;283385100;6,13137049985214;3,95;2,64;-1,13;0,02;3,97
"21573";2016-07-01;"EMN";62,4366;29996500;-0,0337863529897513;3,95;2,64;-1,13;0,02;3,97
"21574";2016-07-01;"EMR";52,801449;67953400;0,069248485613516;3,95;2,64;-1,13;0,02;3,97
"21575";2016-07-01;"EOG";80,586143;49873600;-0,0208339729183882;3,95;2,64;-1,13;0,02;3,97
"21576";2016-07-01;"EPD";25,629585;71783000;-0,027370466819161;3,95;2,64;-1,13;0,02;3,97
"21577";2016-07-01;"EQIX";360,150757;8878000;-0,0390792765861274;3,95;2,64;-1,13;0,02;3,97
"21578";2016-07-01;"EQR";64,312691;49357900;-0,00538608267844776;3,95;2,64;-1,13;0,02;3,97
"21579";2016-07-01;"EQT";72,607544;28488500;-0,0608345601351639;3,95;2,64;-1,13;0,02;3,97
"21580";2016-07-01;"ESRX";76,07;67699500;0,00355563678304804;3,95;2,64;-1,13;0,02;3,97
"21581";2016-07-01;"ETP";22,426348;16392200;0,00451160826174668;3,95;2,64;-1,13;0,02;3,97
"21582";2016-07-01;"ETR";75,104202;20196100;0,000491677904070009;3,95;2,64;-1,13;0,02;3,97
"21583";2016-07-01;"EXC";34,969093;89096000;0,0249876272936329;3,95;2,64;-1,13;0,02;3,97
"21584";2016-07-01;"EXPE";114,793999;41760000;0,0929126684610297;3,95;2,64;-1,13;0,02;3,97
"21585";2016-07-01;"EXR";80,24501;22434800;-0,0642195914225221;3,95;2,64;-1,13;0,02;3,97
"21586";2016-07-01;"F";11,608603;754715400;0,00713442762535577;3,95;2,64;-1,13;0,02;3,97
"21587";2016-07-01;"FAST";40,702251;71555600;-0,0376449506039882;3,95;2,64;-1,13;0,02;3,97
"21588";2016-07-01;"FB";123,940002;464098700;0,0811460250586666;3,95;2,64;-1,13;0,02;3,97
"21589";2016-07-01;"FDX";159,421631;26788000;0,0670430707890484;3,95;2,64;-1,13;0,02;3,97
"21590";2016-07-01;"FE";32,233982;76578600;0,000286415808486318;3,95;2,64;-1,13;0,02;3,97
"21591";2016-07-01;"FIS";77,707451;41009500;0,0799493865716459;3,95;2,64;-1,13;0,02;3,97
"21592";2016-07-01;"FISV";55,18;33466200;0,0148799675510536;3,95;2,64;-1,13;0,02;3,97
"21593";2016-07-01;"FITB";18,260323;116544000;0,084082361089616;3,95;2,64;-1,13;0,02;3,97
"21594";2016-07-01;"FLT";151,679993;9765000;0,0580196492275196;3,95;2,64;-1,13;0,02;3,97
"21595";2016-07-01;"FNMA";1,97;29183500;-0,0151136378100482;3,95;2,64;-1,13;0,02;3,97
"21596";2016-07-01;"FOX";26,353001;45663800;-0,00810624233938473;3,95;2,64;-1,13;0,02;3,97
"21597";2016-07-01;"GD";142,503265;34189200;0,0591752852299443;3,95;2,64;-1,13;0,02;3,97
"21598";2016-07-01;"OXY";68,955017;66387900;-0,0012407639618397;3,95;2,64;-1,13;0,02;3,97
"21599";2016-07-01;"PAA";24,525379;41151900;0,0133696688591578;3,95;2,64;-1,13;0,02;3,97
"21600";2016-07-01;"PAYX";56,11483;51145600;-0,00370437741211571;3,95;2,64;-1,13;0,02;3,97
"21601";2016-07-01;"PCAR";55,953629;50988900;0,128288326465251;3,95;2,64;-1,13;0,02;3,97
"21602";2016-07-01;"PCG";61,498238;54828900;0,00809995550639542;3,95;2,64;-1,13;0,02;3,97
"21603";2016-07-01;"PCLN";1350,810059;11028200;0,07883368732963;3,95;2,64;-1,13;0,02;3,97
"21604";2016-07-01;"PEG";43,073254;50316200;-0,00386432329914133;3,95;2,64;-1,13;0,02;3,97
"21605";2016-07-01;"PEP";103,675781;91955900;0,0352065710284926;3,95;2,64;-1,13;0,02;3,97
"21606";2016-07-01;"PFE";34,533527;350569200;0,0466102770620607;3,95;2,64;-1,13;0,02;3,97
"21607";2016-07-01;"PFG";44,221352;25997300;0,134853308477531;3,95;2,64;-1,13;0,02;3,97
"21608";2016-07-01;"PG";81,102203;145109100;0,010807342653818;3,95;2,64;-1,13;0,02;3,97
"21609";2016-07-01;"PGR";31,254929;49741100;-0,0299977552391453;3,95;2,64;-1,13;0,02;3,97
"21610";2016-07-01;"PH";110,798103;17933600;0,0552696486865756;3,95;2,64;-1,13;0,02;3,97
"21611";2016-07-01;"PLD";51,621548;63445300;0,11392642212955;3,95;2,64;-1,13;0,02;3,97
"21612";2016-07-01;"PM";93,517639;96361300;-0,00436181987560946;3,95;2,64;-1,13;0,02;3,97
"21613";2016-07-01;"PNC";79,135132;57967700;0,0153623729279442;3,95;2,64;-1,13;0,02;3,97
"21614";2016-07-01;"PPG";101,848831;32465700;0,00536240555989931;3,95;2,64;-1,13;0,02;3,97
"21615";2016-07-01;"PPL";34,830235;83752900;0,00867084457331257;3,95;2,64;-1,13;0,02;3,97
"21616";2016-07-01;"PRU";71,423935;38644600;0,0538901215679051;3,95;2,64;-1,13;0,02;3,97
"21617";2016-07-01;"PSX";71,926796;66457300;-0,0422199214844268;3,95;2,64;-1,13;0,02;3,97
"21618";2016-07-01;"PX";111,815239;18948400;0,04306637398403;3,95;2,64;-1,13;0,02;3,97
"21619";2016-07-01;"PXD";162,302521;42175300;0,0724390777186406;3,95;2,64;-1,13;0,02;3,97
"21620";2016-07-01;"QCOM";58,740788;205740000;0,155456494096591;3,95;2,64;-1,13;0,02;3,97
"21621";2016-07-01;"RAI";50,060001;90281200;-0,0744646033694787;3,95;2,64;-1,13;0,02;3,97
"21622";2016-07-01;"RCL";69,52597;39437700;0,0758296140999928;3,95;2,64;-1,13;0,02;3,97
"21623";2016-07-01;"REGN";425,119995;15293300;0,196640707823993;3,95;2,64;-1,13;0,02;3,97
"21624";2016-07-01;"RF";8,835262;424462000;0,0813296980664782;3,95;2,64;-1,13;0,02;3,97
"21625";2016-07-01;"RHT";75,290001;28823800;0,0363824428614663;3,95;2,64;-1,13;0,02;3,97
"21626";2016-07-01;"C";42,711029;410614200;0,032949534374374;3,95;2,64;-1,13;0,02;3,97
"21627";2016-07-01;"CA";32,80405;48640300;0,053954736405553;3,95;2,64;-1,13;0,02;3,97
"21628";2016-07-01;"CAG";34,892677;56843200;-0,0222066244774721;3,95;2,64;-1,13;0,02;3,97
"21629";2016-07-01;"CAH";79,308739;43327700;0,0751753937146677;3,95;2,64;-1,13;0,02;3,97
"21630";2016-07-01;"CAM";NA;NA;NA;3,95;2,64;-1,13;0,02;3,97
"21631";2016-07-01;"CAT";78,51297;103831700;0,0877145607166607;3,95;2,64;-1,13;0,02;3,97
"21632";2016-07-01;"CBG";28,450001;73988200;0,071758464652917;3,95;2,64;-1,13;0,02;3,97
"21633";2016-07-01;"CBS";51,105831;82350000;-0,0388262945589024;3,95;2,64;-1,13;0,02;3,97
"21634";2016-07-01;"CCE";35,742832;56443000;0,0449270553315739;3,95;2,64;-1,13;0,02;3,97
"21635";2016-07-01;"CCI";90,60453;44350000;-0,0348546445836808;3,95;2,64;-1,13;0,02;3,97
"21636";2016-07-01;"CCL";44,616577;85112600;0,0554476958218699;3,95;2,64;-1,13;0,02;3,97
"21637";2016-07-01;"CE";61,333252;19920700;-0,0315073079586741;3,95;2,64;-1,13;0,02;3,97
"21638";2016-07-01;"CELG";112,190002;92973400;0,128818435834581;3,95;2,64;-1,13;0,02;3,97
"21639";2016-07-01;"CERN";62,389999;34962200;0,0626703276412117;3,95;2,64;-1,13;0,02;3,97
"21640";2016-07-01;"CF";23,009888;86186600;0,0237814469023769;3,95;2,64;-1,13;0,02;3,97
"21641";2016-07-01;"CHD";47,608463;12683400;-0,0462469654028426;3,95;2,64;-1,13;0,02;3,97
"21642";2016-07-01;"CHRW";66,820313;35498900;-0,0586344969596615;3,95;2,64;-1,13;0,02;3,97
"21643";2016-07-01;"CHTR";234,869995;28005600;0,0268834384916907;3,95;2,64;-1,13;0,02;3,97
"21644";2016-07-01;"CI";128,896042;48859400;0,0075502138193535;3,95;2,64;-1,13;0,02;3,97
"21645";2016-07-01;"CIT";33,704403;39171400;0,0797772681940949;3,95;2,64;-1,13;0,02;3,97
"21646";2016-07-01;"CL";71,649918;64360500;0,0166639138633355;3,95;2,64;-1,13;0,02;3,97
"21647";2016-07-01;"CLR";44,049999;59415000;-0,0273192317671547;3,95;2,64;-1,13;0,02;3,97
"21648";2016-07-01;"CLX";125,427811;18107100;-0,0543442779006034;3,95;2,64;-1,13;0,02;3,97
"21649";2016-07-01;"CMCSA";32,090294;177675100;0,0311109056023797;3,95;2,64;-1,13;0,02;3,97
"21650";2016-07-01;"CME";93,780998;24915200;0,0547638327076889;3,95;2,64;-1,13;0,02;3,97
"21651";2016-07-01;"CMG";423,98999;24703400;0,0513689705866112;3,95;2,64;-1,13;0,02;3,97
"21652";2016-07-01;"SYMC";19,926203;149770000;-0,00101508203194189;3,95;2,64;-1,13;0,02;3,97
"21653";2016-07-01;"SYY";49,590157;63831800;0,0267635369872221;3,95;2,64;-1,13;0,02;3,97
"21654";2016-07-01;"T";39,194904;411456000;0,00184983279522788;3,95;2,64;-1,13;0,02;3,97
"21655";2016-07-01;"TAP";98,965195;69194600;0,0141545242820369;3,95;2,64;-1,13;0,02;3,97
"21656";2016-07-01;"TDG";235,357849;7793000;0,0582996315993585;3,95;2,64;-1,13;0,02;3,97
"21657";2016-07-01;"TGT";70,510452;85512400;0,0759577767923147;3,95;2,64;-1,13;0,02;3,97
"21658";2016-07-01;"TIF";62,114029;32566300;0,0693382418852151;3,95;2,64;-1,13;0,02;3,97
"21659";2016-07-01;"TJX";79,51506;54944700;0,0565107552233757;3,95;2,64;-1,13;0,02;3,97
"21660";2016-07-01;"TMO";157,854416;26032900;0,0732966343107977;3,95;2,64;-1,13;0,02;3,97
"21661";2016-07-01;"TMUS";46,34;56939900;0,0685459647674369;3,95;2,64;-1,13;0,02;3,97
"21662";2016-07-01;"TRI";39,823647;15854900;0,0409606916287966;3,95;2,64;-1,13;0,02;3,97
"21663";2016-07-01;"TRIP";69,970001;28532700;0,084506915149773;3,95;2,64;-1,13;0,02;3,97
"21664";2016-07-01;"TROW";67,30687;29490900;-0,0243020314829607;3,95;2,64;-1,13;0,02;3,97
"21665";2016-07-01;"TRV";111,727982;28619600;-0,0181100466747806;3,95;2,64;-1,13;0,02;3,97
"21666";2016-07-01;"TSCO";89,127304;23132200;0,00514146606800914;3,95;2,64;-1,13;0,02;3,97
"21667";2016-07-01;"TSLA";234,789993;74047800;0,100785314546354;3,95;2,64;-1,13;0,02;3,97
"21668";2016-07-01;"TSN";71,875954;52703900;0,097091597267192;3,95;2,64;-1,13;0,02;3,97
"21669";2016-07-01;"TWC";NA;NA;NA;3,95;2,64;-1,13;0,02;3,97
"21670";2016-07-01;"TWX";74,083344;69402600;0,0414202222680728;3,95;2,64;-1,13;0,02;3,97
"21671";2016-07-01;"TXN";66,806122;137939500;0,107353782139025;3,95;2,64;-1,13;0,02;3,97
"21672";2016-07-01;"TXT";38,876022;33215500;0,0651076747615575;3,95;2,64;-1,13;0,02;3,97
"21673";2016-07-01;"UA";35,700001;19552500;-0,0194181127909512;3,95;2,64;-1,13;0,02;3,97
"21674";2016-07-01;"UAL";46,889999;105943300;0,133257186546001;3,95;2,64;-1,13;0,02;3,97
"21675";2016-07-01;"UHS";128,753372;15802700;-0,0346734147193963;3,95;2,64;-1,13;0,02;3,97
"21676";2016-07-01;"UNH";139,401108;71139500;0,0186084569854632;3,95;2,64;-1,13;0,02;3,97
"21677";2016-07-01;"UNM";32,30127;38528600;0,0497035995051998;3,95;2,64;-1,13;0,02;3,97
"21678";2016-07-01;"UPS";102,533585;48742600;0,00352134332836052;3,95;2,64;-1,13;0,02;3,97
"21679";2016-07-01;"USB";40,522312;122896700;0,0512260016916741;3,95;2,64;-1,13;0,02;3,97
"21680";2016-07-01;"UTX";103,308662;72715100;0,0485348019294207;3,95;2,64;-1,13;0,02;3,97
"21681";2016-07-01;"V";77,070457;183697800;0,0509896969252672;3,95;2,64;-1,13;0,02;3,97
"21682";2016-07-01;"VFC";59,451859;45850400;0,0210758030363918;3,95;2,64;-1,13;0,02;3,97
"21683";2016-07-01;"VIA";47,897488;904800;0,0757585255640381;3,95;2,64;-1,13;0,02;3,97
"21684";2016-07-01;"VLO";48,777843;144436900;0,0247881138906654;3,95;2,64;-1,13;0,02;3,97
"21685";2016-07-01;"VMW";72,980003;52073300;0,243281967017083;3,95;2,64;-1,13;0,02;3,97
"21686";2016-07-01;"VNO";81,894798;19260300;0,0701907054566826;3,95;2,64;-1,13;0,02;3,97
"21687";2016-07-01;"VRSK";85,279999;10045900;0,0505036024406609;3,95;2,64;-1,13;0,02;3,97
"21688";2016-07-01;"VRTX";97;27939500;0,120131186023404;3,95;2,64;-1,13;0,02;3,97
"21689";2016-07-01;"VTR";69,793823;43437600;0,0558706471142276;3,95;2,64;-1,13;0,02;3,97
"21690";2016-07-01;"VZ";50,50819;271341000;-0,00773023163311537;3,95;2,64;-1,13;0,02;3,97
"21691";2016-07-01;"WAT";158,929993;9092000;0,122189317387398;3,95;2,64;-1,13;0,02;3,97
"21692";2016-07-01;"WBA";76,550453;104522900;-0,0494809276378039;3,95;2,64;-1,13;0,02;3,97
"21693";2016-07-01;"WDAY";83,339996;27568100;0,109850199735054;3,95;2,64;-1,13;0,02;3,97
"21694";2016-07-01;"WDC";45,435242;105980600;0,01667585348839;3,95;2,64;-1,13;0,02;3,97
"21695";2016-07-01;"WFC";45,621231;353735300;0,0134314383898864;3,95;2,64;-1,13;0,02;3,97
"21696";2016-07-01;"WFM";33,810001;123945826;0,128600009286836;3,95;2,64;-1,13;0,02;3,97
"21697";2016-07-01;"WHR";184,242722;17531200;0,143532825821109;3,95;2,64;-1,13;0,02;3,97
"21698";2016-07-01;"WM";63,521374;45877500;0,00448350652587859;3,95;2,64;-1,13;0,02;3,97
"21699";2016-07-01;"WMB";22,420727;230013300;0,13256093173238;3,95;2,64;-1,13;0,02;3,97
"21700";2016-07-01;"WMT";69,729797;137700800;-0,000684924414641408;3,95;2,64;-1,13;0,02;3,97
"21701";2016-07-01;"WU";18,822912;53599800;0,0502941944199584;3,95;2,64;-1,13;0,02;3,97
"21702";2016-07-01;"WY";30,633862;90163000;0,10447426438373;3,95;2,64;-1,13;0,02;3,97
"21703";2016-07-01;"WYN";67,989822;28608200;-0,00295259409367699;3,95;2,64;-1,13;0,02;3,97
"21704";2016-07-01;"XEC";119,442902;15755300;0,00584948512921812;3,95;2,64;-1,13;0,02;3,97
"21705";2016-07-01;"XEL";41,575039;63079900;-0,0100341221473714;3,95;2,64;-1,13;0,02;3,97
"21706";2016-07-01;"XLNX";49,09388;41124900;0,101929523650691;3,95;2,64;-1,13;0,02;3,97
"21707";2016-07-01;"XOM";83,365402;209438300;-0,052450479020905;3,95;2,64;-1,13;0,02;3,97
"21708";2016-07-01;"XRX";26,208527;108529300;0,0851929747825118;3,95;2,64;-1,13;0,02;3,97
"21709";2016-07-01;"YHOO";38,189999;259035900;0,0166339940884295;3,95;2,64;-1,13;0,02;3,97
"21710";2016-07-01;"YUM";61,93684;71695400;0,0754681598961868;3,95;2,64;-1,13;0,02;3,97
"21711";2016-07-01;"ZBH";129,264191;26443000;0,0876376995251062;3,95;2,64;-1,13;0,02;3,97
"21712";2016-07-01;"NUE";51,240047;67294700;0,0902729375571294;3,95;2,64;-1,13;0,02;3,97
"21713";2016-07-01;"NVDA";56,653694;180193400;0,194443870916652;3,95;2,64;-1,13;0,02;3,97
"21714";2016-07-01;"NWL";50,583431;78552500;0,0770448720991932;3,95;2,64;-1,13;0,02;3,97
"21715";2016-07-01;"O";66,208412;35187900;0,0328966724571238;3,95;2,64;-1,13;0,02;3,97
"21716";2016-07-01;"OKE";40,977573;46567300;-0,0576916338627149;3,95;2,64;-1,13;0,02;3,97
"21717";2016-07-01;"OMC";78,292656;33398600;0,0162326129425372;3,95;2,64;-1,13;0,02;3,97
"21718";2016-07-01;"ORCL";39,768742;233235100;0,00268404569968528;3,95;2,64;-1,13;0,02;3,97
"21719";2016-07-01;"ORLY";290,630005;14435100;0,0695632190620348;3,95;2,64;-1,13;0,02;3,97
"21720";2016-07-01;"SLB";76,72934;123564500;0,0180455923435208;3,95;2,64;-1,13;0,02;3,97
"21721";2016-07-01;"SLG";111,764336;13177600;0,108675671110142;3,95;2,64;-1,13;0,02;3,97
"21722";2016-07-01;"SNDK";76,18;0;0;3,95;2,64;-1,13;0,02;3,97
"21723";2016-07-01;"SO";49,294647;111396000;-0,00242711319292033;3,95;2,64;-1,13;0,02;3,97
"21724";2016-07-01;"SPG";211,055206;21656600;0,0456897688542028;3,95;2,64;-1,13;0,02;3,97
"21725";2016-07-01;"SRCL";90,269997;23708300;-0,142738962862841;3,95;2,64;-1,13;0,02;3,97
"21726";2016-07-01;"SRE";106,210091;21561800;-0,0121459542445308;3,95;2,64;-1,13;0,02;3,97
"21727";2016-07-01;"STI";40,645275;79228800;0,0290291604055017;3,95;2,64;-1,13;0,02;3,97
"21728";2016-07-01;"STJ";83,040001;41329200;0,0626136047703758;3,95;2,64;-1,13;0,02;3,97
"21729";2016-07-01;"STT";63,690601;57138000;0,205468029115128;3,95;2,64;-1,13;0,02;3,97
