"","Ticker","Date","Year","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen"
"23689","UPS",2011-12-01,2011,0.0198709659773261,0,0.0074,0.0198709659773261,0.0074,0.956717327816343,0.0127912577514852
"23708","UPS",2012-12-01,2012,0.00844422855280624,1e-04,0.0119,0.00834422855280624,0.0118,0.956717327816343,-0.0029450359154266
"23724","UPS",2013-12-01,2013,0.0260306193059452,0,0.0281,0.0260306193059452,0.0281,0.956717327816343,-0.000853137605694054
"23733","UPS",2014-12-01,2014,0.0113077909711597,0,-6e-04,0.0113077909711597,-6e-04,0.956717327816343,0.0118818213678495
"23744","UPS",2015-12-01,2015,-0.0680849141934989,1e-04,-0.0216,-0.0681849141934989,-0.0217,0.956717327816343,-0.0474241481798843
"23759","UPS",2016-12-01,2016,-0.0111034519472147,3e-04,0.0185,-0.0114034519472147,0.0182,0.956717327816343,-0.0288157073134722
"23772","USB",2011-12-01,2011,0.0472596497987178,0,0.0074,0.0472596497987178,0.0074,1.07375746556453,0.0393138445535403
"23774","USB",2012-12-01,2012,-0.00390606632103585,1e-04,0.0119,-0.00400606632103585,0.0118,1.07375746556453,-0.0166764044146973
"23791","USB",2013-12-01,2013,0.0353352801136892,0,0.0281,0.0353352801136892,0.0281,1.07375746556453,0.00516269533132583
"23805","USB",2014-12-01,2014,0.0221968726449699,0,-6e-04,0.0221968726449699,-6e-04,1.07375746556453,0.0228411271243086
"23816","USB",2015-12-01,2015,-0.0222492650664738,1e-04,-0.0216,-0.0223492650664738,-0.0217,1.07375746556453,0.000951271936276532
"23825","USB",2016-12-01,2016,0.0400273074874372,3e-04,0.0185,0.0397273074874372,0.0182,1.07375746556453,0.0201849216141627
"23840","UTX",2011-12-01,2011,-0.0469053669757148,0,0.0074,-0.0469053669757148,0.0074,1.10428848794466,-0.0550771017865053
"23852","UTX",2012-12-01,2012,0.0234408754111652,1e-04,0.0119,0.0233408754111652,0.0118,1.10428848794466,0.0103102712534183
"23865","UTX",2013-12-01,2013,0.0261745369426889,0,0.0281,0.0261745369426889,0.0281,1.10428848794466,-0.00485596956855598
"23879","UTX",2014-12-01,2014,0.0437247816028136,0,-6e-04,0.0437247816028136,-6e-04,1.10428848794466,0.0443873546955804
"23888","UTX",2015-12-01,2015,0.000208151201097022,1e-04,-0.0216,0.000108151201097022,-0.0217,1.10428848794466,0.0240712113894961
"23895","UTX",2016-12-01,2016,0.0174846942569921,3e-04,0.0185,0.0171846942569921,0.0182,1.10428848794466,-0.00291335622360063
"23905","V",2011-12-01,2011,0.0459525978055811,0,0.0074,0.0459525978055811,0.0074,1.10847219003786,0.037749903599301
"23918","V",2012-12-01,2012,0.0124135344913976,1e-04,0.0119,0.0123135344913976,0.0118,1.10847219003786,-0.000766437351049072
"23937","V",2013-12-01,2013,0.0902662461267812,0,0.0281,0.0902662461267812,0.0281,1.10847219003786,0.0591181775867174
"23943","V",2014-12-01,2014,0.0154119169047207,0,-6e-04,0.0154119169047207,-6e-04,1.10847219003786,0.0160770002187435
"23964","V",2015-12-01,2015,-0.0186515116075171,1e-04,-0.0216,-0.0187515116075171,-0.0217,1.10847219003786,0.0053023349163044
"23965","V",2016-12-01,2016,0.00901243683292719,3e-04,0.0185,0.00871243683292719,0.0182,1.10847219003786,-0.0114617570257618
"23982","VFC",2011-12-01,2011,-0.0672277928342873,0,0.0074,-0.0672277928342873,0.0074,1.43542336654697,-0.0778499257467349
"23998","VFC",2012-12-01,2012,-0.0385438820054323,1e-04,0.0119,-0.0386438820054323,0.0118,1.43542336654697,-0.0555818777306866
"24010","VFC",2013-12-01,2013,0.0792909181935992,0,0.0281,0.0792909181935992,0.0281,1.43542336654697,0.0389555215936293
"24020","VFC",2014-12-01,2014,0.000723283763098179,0,-6e-04,0.000723283763098179,-6e-04,1.43542336654697,0.00158453778302636
"24033","VFC",2015-12-01,2015,-0.0327882154981429,1e-04,-0.0216,-0.0328882154981429,-0.0217,1.43542336654697,-0.00173952844407365
"24041","VFC",2016-12-01,2016,-0.0140687996932191,3e-04,0.0185,-0.0143687996932191,0.0182,1.43542336654697,-0.040493504964374
"24054","VIA",2011-12-01,2011,0.00487560915176833,0,0.0074,0.00487560915176833,0.0074,0.988419215658372,-0.00243869304410362
"24071","VIA",2012-12-01,2012,0.0476009021980371,1e-04,0.0119,0.0475009021980371,0.0118,0.988419215658372,0.0358375554532683
"24076","VIA",2013-12-01,2013,0.0930773408578068,0,0.0281,0.0930773408578068,0.0281,0.988419215658372,0.0653027608978065
"24089","VIA",2014-12-01,2014,0.00279432458941211,0,-6e-04,0.00279432458941211,-6e-04,0.988419215658372,0.00338737611880713
"24099","VIA",2015-12-01,2015,-0.15475854727319,1e-04,-0.0216,-0.15485854727319,-0.0217,0.988419215658372,-0.133409850293403
"24116","VIA",2016-12-01,2016,-0.0718524584575966,3e-04,0.0185,-0.0721524584575966,0.0182,0.988419215658372,-0.090141688182579
"24132","VLO",2011-12-01,2011,-0.0563398777954756,0,0.0074,-0.0563398777954756,0.0074,0.976933071712725,-0.0635691825261498
"24143","VLO",2012-12-01,2012,0.0560556015894776,1e-04,0.0119,0.0559556015894776,0.0118,0.976933071712725,0.0444277913432674
"24155","VLO",2013-12-01,2013,0.0974555034505593,0,0.0281,0.0974555034505593,0.0281,0.976933071712725,0.0700036841354317
"24158","VLO",2014-12-01,2014,0.0181433184189982,0,-6e-04,0.0181433184189982,-6e-04,0.976933071712725,0.0187294782620258
"24172","VLO",2015-12-01,2015,-0.0161328913941062,1e-04,-0.0216,-0.0162328913941062,-0.0217,0.976933071712725,0.00496655626205995
"24191","VLO",2016-12-01,2016,0.104190274615859,3e-04,0.0185,0.103890274615859,0.0182,0.976933071712725,0.0861100927106872
"24194","VMW",2011-12-01,2011,-0.150279383498135,0,0.0074,-0.150279383498135,0.0074,0.562748783441298,-0.154443724495601
"24212","VMW",2012-12-01,2012,0.0344731533715451,1e-04,0.0119,0.0343731533715451,0.0118,0.562748783441298,0.0277327177269377
"24224","VMW",2013-12-01,2013,0.106711482934228,0,0.0281,0.106711482934228,0.0281,0.562748783441298,0.0908982421195273
"24237","VMW",2014-12-01,2014,-0.0638415024695289,0,-6e-04,-0.0638415024695289,-6e-04,0.562748783441298,-0.0635038531994641
"24250","VMW",2015-12-01,2015,-0.0820938789862435,1e-04,-0.0216,-0.0821938789862435,-0.0217,0.562748783441298,-0.0699822303855673
"24261","VMW",2016-12-01,2016,-0.0301517301526329,3e-04,0.0185,-0.0304517301526329,0.0182,0.562748783441298,-0.0406937580112645
"24273","VNO",2011-12-01,2011,0.0318579943465041,0,0.0074,0.0318579943465041,0.0074,0.976788048948232,0.0246297627842872
"24279","VNO",2012-12-01,2012,0.059908393907058,1e-04,0.0119,0.059808393907058,0.0118,0.976788048948232,0.0482822949294688
"24292","VNO",2013-12-01,2013,0.00973292969126661,0,0.0281,0.00973292969126661,0.0281,0.976788048948232,-0.0177148144841787
"24308","VNO",2014-12-01,2014,0.053662125284829,0,-6e-04,0.053662125284829,-6e-04,0.976788048948232,0.0542481981141979
"24319","VNO",2015-12-01,2015,0.0325365087923183,1e-04,-0.0216,0.0324365087923183,-0.0217,0.976788048948232,0.053632809454495
"24328","VNO",2016-12-01,2016,0.0655290271623536,3e-04,0.0185,0.0652290271623536,0.0182,0.976788048948232,0.0474514846714957
"24343","VRSK",2011-12-01,2011,0.021408751169822,0,0.0074,0.021408751169822,0.0074,0.234379778955531,0.0196743408055511
"24357","VRSK",2012-12-01,2012,0.0224193694921364,1e-04,0.0119,0.0223193694921364,0.0118,0.234379778955531,0.0195536881004611
"24371","VRSK",2013-12-01,2013,0.00932514577774095,0,0.0281,0.00932514577774095,0.0281,0.234379778955531,0.00273907398909052
"24376","VRSK",2014-12-01,2014,0.0328523228215475,0,-6e-04,0.0328523228215475,-6e-04,0.234379778955531,0.0329929506889208
"24395","VRSK",2015-12-01,2015,0.0254245411182626,1e-04,-0.0216,0.0253245411182626,-0.0217,0.234379778955531,0.0304105823215977
"24399","VRSK",2016-12-01,2016,-0.0232583269476548,3e-04,0.0185,-0.0235583269476548,0.0182,0.234379778955531,-0.0278240389246454
"24415","VRTX",2011-12-01,2011,0.135900062343679,0,0.0074,0.135900062343679,0.0074,0.948772281620108,0.12887914745969
"24426","VRTX",2012-12-01,2012,0.0516702250900082,1e-04,0.0119,0.0515702250900082,0.0118,0.948772281620108,0.0403747121668909
"24444","VRTX",2013-12-01,2013,0.0679360104770646,0,0.0281,0.0679360104770646,0.0281,0.948772281620108,0.0412755093635396
"24449","VRTX",2014-12-01,2014,0.00777429976118566,0,-6e-04,0.00777429976118566,-6e-04,0.948772281620108,0.00834356313015772
"24463","VRTX",2015-12-01,2015,-0.0276674175008792,1e-04,-0.0216,-0.0277674175008792,-0.0217,0.948772281620108,-0.00717905898972286
"24477","VRTX",2016-12-01,2016,-0.102356182187923,3e-04,0.0185,-0.102656182187923,0.0182,0.948772281620108,-0.119923837713409
"24489","VTR",2011-12-01,2011,0.0536711104359552,0,0.0074,0.0536711104359552,0.0074,0.443978635496003,0.0503856685332848
"24500","VTR",2012-12-01,2012,0.0250498582019948,1e-04,0.0119,0.0249498582019948,0.0118,0.443978635496003,0.019710910303142
"24516","VTR",2013-12-01,2013,0.0192220537628037,0,0.0281,0.0192220537628037,0.0281,0.443978635496003,0.00674625410536601
"24527","VTR",2014-12-01,2014,0.0115836888527442,0,-6e-04,0.0115836888527442,-6e-04,0.443978635496003,0.0118500760340418
"24539","VTR",2015-12-01,2015,0.0695022660738364,1e-04,-0.0216,0.0694022660738364,-0.0217,0.443978635496003,0.0790366024640997
"24541","VTR",2016-12-01,2016,0.0471214449673531,3e-04,0.0185,0.0468214449673531,0.0182,0.443978635496003,0.0387410338013259
"24554","VZ",2011-12-01,2011,0.0614198034557284,0,0.0074,0.0614198034557284,0.0074,0.869969083121444,0.0549820322406297
"24570","VZ",2012-12-01,2012,-0.0194538294232901,1e-04,0.0119,-0.0195538294232901,0.0118,0.869969083121444,-0.0298194646041231
"24579","VZ",2013-12-01,2013,-0.00972049081024405,0,0.0281,-0.00972049081024405,0.0281,0.869969083121444,-0.0341666220459566
"24591","VZ",2014-12-01,2014,-0.0782981713552184,0,-6e-04,-0.0782981713552184,-6e-04,0.869969083121444,-0.0777761899053455
"24602","VZ",2015-12-01,2015,0.0167999883805385,1e-04,-0.0216,0.0166999883805385,-0.0217,0.869969083121444,0.0355783174842738
"24615","VZ",2016-12-01,2016,0.0674150260234841,3e-04,0.0185,0.0671150260234841,0.0182,0.869969083121444,0.0512815887106738
"24627","WAT",2011-12-01,2011,-0.0772860534469078,0,0.0074,-0.0772860534469078,0.0074,1.03288984296224,-0.0849294382848284
"24648","WAT",2012-12-01,2012,0.0299434022334141,1e-04,0.0119,0.0298434022334141,0.0118,1.03288984296224,0.0176553020864596
"24650","WAT",2013-12-01,2013,0.00471108977734118,0,0.0281,0.00471108977734118,0.0281,1.03288984296224,-0.0243131148098978
"24666","WAT",2014-12-01,2014,-0.0278208911399965,0,-6e-04,-0.0278208911399965,-6e-04,1.03288984296224,-0.0272011572342191
"24673","WAT",2015-12-01,2015,0.0131639518057487,1e-04,-0.0216,0.0130639518057487,-0.0217,1.03288984296224,0.0354776613980294
"24692","WAT",2016-12-01,2016,-0.00133854865304319,3e-04,0.0185,-0.00163854865304319,0.0182,1.03288984296224,-0.020437143794956
"24708","WBA",2011-12-01,2011,-0.0197669737002835,0,0.0074,-0.0197669737002835,0.0074,1.5506484380314,-0.0312417721417159
"24717","WBA",2012-12-01,2012,0.0874781165380286,1e-04,0.0119,0.0873781165380286,0.0118,1.5506484380314,0.0690804649692581
"24726","WBA",2013-12-01,2013,-0.0301806789493991,0,0.0281,-0.0301806789493991,0.0281,1.5506484380314,-0.0737539000580813
"24737","WBA",2014-12-01,2014,0.104922870656023,0,-6e-04,0.104922870656023,-6e-04,1.5506484380314,0.105853259718842
"24753","WBA",2015-12-01,2015,0.0133580746713001,1e-04,-0.0216,0.0132580746713001,-0.0217,1.5506484380314,0.0469071457765814
"24757","WBA",2016-12-01,2016,-0.0235249407630972,3e-04,0.0185,-0.0238249407630972,0.0182,1.5506484380314,-0.0520467423352686
"24776","WDC",2011-12-01,2011,0.0626664819574846,0,0.0074,0.0626664819574846,0.0074,1.38845890022953,0.0523918860957861
"24791","WDC",2012-12-01,2012,0.24638818321267,1e-04,0.0119,0.24628818321267,0.0118,1.38845890022953,0.229904368189962
"24795","WDC",2013-12-01,2013,0.115241417750278,0,0.0281,0.115241417750278,0.0281,1.38845890022953,0.0762257226538277
"24816","WDC",2014-12-01,2014,0.0730217178995504,0,-6e-04,0.0730217178995504,-6e-04,1.38845890022953,0.0738547932396881
"24818","WDC",2015-12-01,2015,-0.0302213575579197,1e-04,-0.0216,-0.0303213575579197,-0.0217,1.38845890022953,-0.000191799422938836
"24838","WDC",2016-12-01,2016,0.0723667213825838,3e-04,0.0185,0.0720667213825839,0.0182,1.38845890022953,0.0467967693984064
"24846","WFC",2011-12-01,2011,0.0636683590489989,0,0.0074,0.0636683590489989,0.0074,1.46576896758916,0.0528216686888391
"24859","WFC",2012-12-01,2012,0.0348302610683721,1e-04,0.0119,0.0347302610683721,0.0118,1.46576896758916,0.01743418725082
"24874","WFC",2013-12-01,2013,0.0308679187139384,0,0.0281,0.0308679187139384,0.0281,1.46576896758916,-0.0103201892753171
"24880","WFC",2014-12-01,2014,0.00622142219655799,0,-6e-04,0.00622142219655799,-6e-04,1.46576896758916,0.00710088357711149
"24893","WFC",2015-12-01,2015,-0.0135209534421262,1e-04,-0.0216,-0.0136209534421262,-0.0217,1.46576896758916,0.0181862331545586
"24911","WFC",2016-12-01,2016,0.0405499471872966,3e-04,0.0185,0.0402499471872966,0.0182,1.46576896758916,0.0135729519771738
"24917","WHR",2011-12-01,2011,-0.0333676690416686,0,0.0074,-0.0333676690416686,0.0074,1.26970944383275,-0.042763518926031
"24936","WHR",2012-12-01,2012,-0.000883668312661696,1e-04,0.0119,-0.000983668312661696,0.0118,1.26970944383275,-0.0159662397498882
"24944","WHR",2013-12-01,2013,0.0264855627245794,0,0.0281,0.0264855627245794,0.0281,1.26970944383275,-0.00919327264712103
"24953","WHR",2014-12-01,2014,0.039856898824585,0,-6e-04,0.039856898824585,-6e-04,1.26970944383275,0.0406187244908846
"24961","WHR",2015-12-01,2015,-0.101253320664737,1e-04,-0.0216,-0.101353320664737,-0.0217,1.26970944383275,-0.073800625733566
"24978","WHR",2016-12-01,2016,0.112433552729799,3e-04,0.0185,0.112133552729799,0.0182,1.26970944383275,0.0890248408520428
"24985","WM",2011-12-01,2011,0.0440627466879744,0,0.0074,0.0440627466879744,0.0074,0.874739749291122,0.03758967254322
"25008","WM",2012-12-01,2012,0.0352926001573851,1e-04,0.0119,0.0351926001573851,0.0118,0.874739749291122,0.0248706711157499
"25017","WM",2013-12-01,2013,-0.00986874977391077,0,0.0281,-0.00986874977391077,0.0281,0.874739749291122,-0.0344489367289913
"25021","WM",2014-12-01,2014,0.0594983072911115,0,-6e-04,0.0594983072911115,-6e-04,0.874739749291122,0.0600231511406861
"25040","WM",2015-12-01,2015,-0.000301130880423301,1e-04,-0.0216,-0.000401130880423301,-0.0217,0.874739749291122,0.0185807216791941
"25050","WM",2016-12-01,2016,0.0197971179964199,3e-04,0.0185,0.0194971179964199,0.0182,0.874739749291122,0.00357685455932148
"25065","WMB",2011-12-01,2011,0.0322533574158935,0,0.0074,0.0322533574158935,0.0074,1.28798262178211,0.0227222860147059
"25077","WMB",2012-12-01,2012,0.00708208746195395,1e-04,0.0119,0.00698208746195395,0.0118,1.28798262178211,-0.00821610747507493
"25090","WMB",2013-12-01,2013,0.101628611748276,0,0.0281,0.101628611748276,0.0281,1.28798262178211,0.0654363000761988
"25099","WMB",2014-12-01,2014,-0.128954236148304,0,-6e-04,-0.128954236148304,-6e-04,1.28798262178211,-0.128181446575235
"25106","WMB",2015-12-01,2015,-0.32868852361297,1e-04,-0.0216,-0.32878852361297,-0.0217,1.28798262178211,-0.300839300720298
"25126","WMB",2016-12-01,2016,0.0206221916536144,3e-04,0.0185,0.0203221916536144,0.0182,1.28798262178211,-0.00311909206282001
"25134","WMT",2011-12-01,2011,0.020724274921686,0,0.0074,0.020724274921686,0.0074,0.588088777468988,0.0163724179684155
"25148","WMT",2012-12-01,2012,-0.0485323356339261,1e-04,0.0119,-0.0486323356339261,0.0118,0.588088777468988,-0.0555717832080601
"25164","WMT",2013-12-01,2013,-0.0232524127892287,0,0.0281,-0.0232524127892287,0.0281,0.588088777468988,-0.0397777074361073
"25168","WMT",2014-12-01,2014,-0.0135741076272365,0,-6e-04,-0.0135741076272365,-6e-04,0.588088777468988,-0.0132212543607551
"25177","WMT",2015-12-01,2015,0.049299147850144,1e-04,-0.0216,0.049199147850144,-0.0217,0.588088777468988,0.061960674321221
"25192","WMT",2016-12-01,2016,-0.0116435666238332,3e-04,0.0185,-0.0119435666238332,0.0182,0.588088777468988,-0.0226467823737688
"25206","WU",2011-12-01,2011,0.0505625116535867,0,0.0074,0.0505625116535867,0.0074,1.09209681762632,0.0424809952031519
"25224","WU",2012-12-01,2012,0.0858079754802153,1e-04,0.0119,0.0857079754802153,0.0118,1.09209681762632,0.0728212330322247
"25231","WU",2013-12-01,2013,0.0416876384226377,0,0.0281,0.0416876384226377,0.0281,1.09209681762632,0.0109997178473381
"25243","WU",2014-12-01,2014,-0.0296714191736401,0,-6e-04,-0.0296714191736401,-6e-04,1.09209681762632,-0.0290161610830643
"25259","WU",2015-12-01,2015,-0.0431027292753156,1e-04,-0.0216,-0.0432027292753156,-0.0217,1.09209681762632,-0.0195042283328245
"25265","WU",2016-12-01,2016,0.0397391508789644,3e-04,0.0185,0.0394391508789644,0.0182,1.09209681762632,0.0195629887981654
"25280","WY",2011-12-01,2011,0.106134302770393,0,0.0074,0.106134302770393,0.0074,0.172371620110466,0.104858752781576
"25293","WY",2012-12-01,2012,0.00938948964646342,1e-04,0.0119,0.00928948964646342,0.0118,0.172371620110466,0.00725550452915993
"25297","WY",2013-12-01,2013,0.0466859446490432,0,0.0281,0.0466859446490432,0.0281,0.172371620110466,0.0418423021239391
"25314","WY",2014-12-01,2014,0.0162923305393466,0,-6e-04,0.0162923305393466,-6e-04,0.172371620110466,0.0163957535114129
"25327","WY",2015-12-01,2015,-0.0705037992793516,1e-04,-0.0216,-0.0706037992793516,-0.0217,0.172371620110466,-0.0668633351229545
"25344","WY",2016-12-01,2016,-0.0242954666552983,3e-04,0.0185,-0.0245954666552983,0.0182,0.172371620110466,-0.0277326301413088
"25354","WYN",2011-12-01,2011,0.0649790523017094,0,0.0074,0.0649790523017094,0.0074,1.79519484759812,0.0516946104294833
"25362","WYN",2012-12-01,2012,0.0805905821469771,1e-04,0.0119,0.0804905821469771,0.0118,1.79519484759812,0.0593072829453193
"25380","WYN",2013-12-01,2013,0.0272370114138438,0,0.0281,0.0272370114138438,0.0281,1.79519484759812,-0.0232079638036634
"25381","WYN",2014-12-01,2014,0.0283840610097737,0,-6e-04,0.0283840610097737,-6e-04,1.79519484759812,0.0294611779183326
"25401","WYN",2015-12-01,2015,-0.0440266411509196,1e-04,-0.0216,-0.0441266411509196,-0.0217,1.79519484759812,-0.00517091295804036
"25405","WYN",2016-12-01,2016,0.0590629031803583,3e-04,0.0185,0.0587629031803583,0.0182,1.79519484759812,0.0260903569540725
"25418","XEC",2011-12-01,2011,-0.0803654393487351,0,0.0074,-0.0803654393487351,0.0074,0.402260238735869,-0.0833421651153805
"25430","XEC",2012-12-01,2012,-0.0405655755079856,1e-04,0.0119,-0.0406655755079856,0.0118,0.402260238735869,-0.0454122463250688
"25442","XEC",2013-12-01,2013,0.1036570657718,0,0.0281,0.1036570657718,0.0281,0.402260238735869,0.0923535530633222
"25456","XEC",2014-12-01,2014,0.00995517992311362,0,-6e-04,0.00995517992311362,-6e-04,0.402260238735869,0.0101965360663551
"25473","XEC",2015-12-01,2015,-0.286394722218345,1e-04,-0.0216,-0.286494722218345,-0.0217,0.402260238735869,-0.277765675037776
"25480","XEC",2016-12-01,2016,-0.0144643943854172,3e-04,0.0185,-0.0147643943854172,0.0182,0.402260238735869,-0.02208553073041
"25494","XEL",2011-12-01,2011,0.0595955401410364,0,0.0074,0.0595955401410364,0.0074,0.398784487545254,0.0566445349332016
"25510","XEL",2012-12-01,2012,-0.00267662578288059,1e-04,0.0119,-0.00277662578288059,0.0118,0.398784487545254,-0.00748228273591459
"25523","XEL",2013-12-01,2013,0.00714076304832106,0,0.0281,0.00714076304832106,0.0281,0.398784487545254,-0.00406508105170058
"25535","XEL",2014-12-01,2014,0.0651507353112073,0,-6e-04,0.0651507353112073,-6e-04,0.398784487545254,0.0653900060037345
"25538","XEL",2015-12-01,2015,0.0160640272531213,1e-04,-0.0216,0.0159640272531213,-0.0217,0.398784487545254,0.0246176506328533
"25556","XEL",2016-12-01,2016,0.0507555850039372,3e-04,0.0185,0.0504555850039372,0.0182,0.398784487545254,0.0431977073306136
"25564","XLNX",2011-12-01,2011,-0.0200718330557631,0,0.0074,-0.0200718330557631,0.0074,0.912833963870835,-0.0268268043884073
"25578","XLNX",2012-12-01,2012,0.0343247426419956,1e-04,0.0119,0.0342247426419956,0.0118,0.912833963870835,0.0234533018683197
"25588","XLNX",2013-12-01,2013,0.0329856772301623,0,0.0281,0.0329856772301623,0.0281,0.912833963870835,0.00733504284539181
