"","Ticker","Year","StockPriceClose","PriceToEarningRatio"
"1927","WFC",2013,40.19,10.3316195372751
"1928","WFC",2014,50.35,12.280487804878
"1929","WFC",2015,54.78,13.2961165048544
"1930","WFC",2016,48.96,12.2706766917293
"1931","WFM",2012,NA,NA
"1932","WFM",2013,NA,NA
"1933","WFM",2014,NA,NA
"1934","WFM",2015,NA,NA
"1935","WFM",2016,NA,NA
"1936","WHR",2012,74.37,14.697628458498
"1937","WHR",2013,128.04,12.50390625
"1938","WHR",2014,152.88,18.7123623011016
"1939","WHR",2015,178.5,18.1586978636826
"1940","WHR",2016,167.28,14.5460869565217
"1941","WM",2012,33.66,19.125
"1942","WM",2013,40.6,193.333333333333
"1943","WM",2014,45.02,16.1362007168459
"1944","WM",2015,51.6,31.2727272727273
"1945","WM",2016,62.03,23.4075471698113
"1946","WMB",2012,31.42,22.9343065693431
"1947","WMB",2013,35.48,57.2258064516129
"1948","WMB",2014,48.97,16.7705479452055
"1949","WMB",2015,45.62,-60.0263157894737
"1950","WMB",2016,23.53,-41.280701754386
"1951","WMT",2012,67.22,14.8716814159292
"1952","WMT",2013,75.32,15.003984063745
"1953","WMT",2014,77.33,15.8463114754098
"1954","WMT",2015,72.49,14.3544554455446
"1955","WMT",2016,69.55,15.218818380744
"1956","WU",2012,16.9,10
"1957","WU",2013,16.41,11.4755244755245
"1958","WU",2014,16.76,10.5408805031447
"1959","WU",2015,19.46,12.0123456790123
"1960","WU",2016,19.69,38.6078431372549
"1961","WY",2012,23.14,32.5915492957746
"1962","WY",2013,29.69,31.2526315789474
"1963","WY",2014,31.89,10.0283018867925
"1964","WY",2015,31.67,35.5842696629214
"1965","WY",2016,30.01,21.589928057554
"1966","WYN",2012,48.91,17.7854545454545
"1967","WYN",2013,62.12,19.3520249221184
"1968","WYN",2014,76.05,18.1937799043062
"1969","WYN",2015,82.65,16.079766536965
"1970","WYN",2016,70.77,12.7974683544304
"1971","XEC",2012,62.14,15.2678132678133
"1972","XEC",2013,80.32,12.4142194744977
"1973","XEC",2014,121.09,20.1816666666667
"1974","XEC",2015,111.12,-4.00432432432432
"1975","XEC",2016,115.07,-26.2716894977169
"1976","XEL",2012,27.42,14.8216216216216
"1977","XEL",2013,28.71,15.0314136125654
"1978","XEL",2014,31.28,15.4088669950739
"1979","XEL",2015,34.77,17.9226804123711
"1980","XEL",2016,40.8,18.4615384615385
"1981","XLNX",2012,34.19,17.5333333333333
"1982","XLNX",2013,41.47,23.1675977653631
"1983","XLNX",2014,46.15,21.0730593607306
"1984","XLNX",2015,43.88,18.6723404255319
"1985","XLNX",2016,49.45,24.1219512195122
"1986","XOM",2012,86.53,8.92061855670103
"1987","XOM",2013,90.51,12.280868385346
"1988","XOM",2014,97.27,12.7986842105263
"1989","XOM",2015,82.83,21.5142857142857
"1990","XOM",2016,86.22,45.8617021276596
"1991","XRX",2012,19.76,5.61363636363636
"1992","XRX",2013,24.95,6.8543956043956
"1993","XRX",2014,32.86,9.77976190476191
"1994","XRX",2015,30.14,19.0759493670886
"1995","XRX",2016,25.7,-13.1794871794872
"1996","YHOO",2012,NA,NA
"1997","YHOO",2013,NA,NA
"1998","YHOO",2014,NA,NA
"1999","YHOO",2015,NA,NA
"2000","YHOO",2016,NA,NA
"2001","YUM",2012,48.36,14.3076923076923
"2002","YUM",2013,50.18,21.2627118644068
"2003","YUM",2014,53.39,23.0129310344828
"2004","YUM",2015,57.69,19.8931034482759
"2005","YUM",2016,59.58,14.5317073170732
"2006","ZBH",2012,62.75,14.6270396270396
"2007","ZBH",2013,80.35,17.6982378854626
"2008","ZBH",2014,101.41,24.1452380952381
"2009","ZBH",2015,108.76,141.246753246753
"2010","ZBH",2016,113.64,75.2582781456954
