"","Ticker","Year","Companies","GisSector","GicsClassification","FichierSTCKP","CompanyGR2014","CompanyGR2015","CompanyGR2016","Shares","Shares.split.adjusted","Split.factor","Assets","Current.Assets","Liabilities","Current.Liabilities","Shareholders.equity","Non.controlling.interest","Preferred.equity","Goodwill...intangibles","Long.term.debt","Revenue","Earnings","Earnings.available.for.common.stockholders","EPS.basic","EPS.diluted","Dividend.per.share","Cash.from.operating.activities","Cash.from.investing.activities","Cash.from.financing.activities","Cash.change.during.period","Cash.at.end.of.period","Capital.expenditures","Price","Price.high","Price.low","ROE","ROA","Book.value.of.equity.per.share","P.B.ratio","P.E.ratio","Cumulative.dividends.per.share","Dividend.payout.ratio","Long.term.debt.to.equity.ratio","Equity.to.assets.ratio","Net.margin","Asset.turnover","Free.cash.flow.per.share","Current.ratio","TobinsQ","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore"
"660","LMT",2015,220,"Industrials",6,"LMT_quarterly_financial_data.xls","lockheed martin","lockheed martin corporation","lockheed martin corp",305487347,305487347,1,4.9128e+10,1.6198e+10,4.6031e+10,1.4057e+10,3.097e+09,0,0,1.7723e+10,1.4305e+10,1.2917e+10,9.33e+08,9.33e+08,3.06,3.01,1.65,1.364e+09,-9.323e+09,5.749e+09,-2.21e+09,1.09e+09,4.39e+08,213.46,227.91,199.01,NA,0.0857,10.14,23.33,18.94,41.03,0.5279,4.619,0.063,0.0781,1.1,3.03,1.1523,1.62,-0.00921377152846163,1e-04,-0.0216,-0.00931377152846163,-0.0217,0.678163262515409,0.00540237126812276,-0.0146161427965844,2016,47,0.64,0.08,0.09,0.08,0.11,0.08,1,1,1
"661","LNC",2013,221,"Financials",4,"LNC_quarterly_financial_data.xls","lincoln national","lincoln national corporation","lincoln national corp",263700332,263700332,1,2.36945e+11,NA,2.23493e+11,NA,1.3452e+10,0,0,2.273e+09,0,3.122e+09,3.51e+08,3.51e+08,1.33,1.28,0.12,2.95e+08,-8.96e+08,3.15e+08,-2.86e+08,2.364e+09,0,46.56,52.27,40.84,0.0904,0.0054,51.01,0.91,10.46,19.53,0.1022,0,0.0568,0.1039,0.05,1.12,NA,0.08,0.00563375938235127,0,0.0281,0.00563375938235127,0.0281,1.28361539341069,-0.030435833172489,0.0360695925548403,2014,338,0.16,0,0,0,0,0.82,0,0,0
"662","LNC",2014,221,"Financials",4,"LNC_quarterly_financial_data.xls","lincoln national","lincoln national corporation","lincoln national corp",256391046,256391046,1,2.53377e+11,NA,2.37637e+11,NA,1.574e+10,0,0,2.273e+09,0,3.685e+09,3.49e+08,3.49e+08,1.36,1.33,0.16,1.431e+09,-8.3e+07,7.5e+08,2.098e+09,3.919e+09,0,52.21,59.17,45.25,0.0991,0.0061,61.39,0.88,9.29,20.17,0.1099,0,0.0621,0.1118,0.05,5.58,NA,0.08,0.0181981751630461,0,-6e-04,0.0181981751630461,-6e-04,1.20974548667714,0.0189240224550523,-0.000725847292006282,2015,221,0.37,0.03,0.07,0,0,0.16,1,0,0
"663","LNC",2015,221,"Financials",4,"LNC_quarterly_financial_data.xls","lincoln national","lincoln national corporation","lincoln national corp",240956843,240956843,1,2.51937e+11,NA,2.3832e+11,NA,1.3617e+10,0,0,2.273e+09,0,3.172e+09,2.83e+08,2.83e+08,1.15,1.14,0.2,7.56e+08,-2.076e+09,6.94e+08,-6.26e+08,3.146e+09,0,51.55,57.54,45.56,0.0783,0.0045,56.51,0.89,10.99,20.97,0.172,0,0.054,0.085,0.05,3.14,NA,0.08,-0.0899418945676023,1e-04,-0.0216,-0.0900418945676023,-0.0217,1.90691788933489,-0.0486617763690351,-0.0412801181985672,2016,157,0.42,0.03,0.08,0.04,0.01,0.16,1,0,0
"664","LNG",2013,222,"Energy",3,NA,"cheniere energy","cheniere energy inc","cheniere energy inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0.0854103422916076,0,0.0281,0.0854103422916076,0.0281,2.37840593044983,0.0185771356459675,0.0668332066456401,2014,348,0.15,0,0,0,0,0.76,0,0,0
"665","LNG",2014,222,"Energy",3,NA,"cheniere energy","cheniere energy inc","cheniere energy inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,0.0646901064853798,0,-6e-04,0.0646901064853798,-6e-04,0.911523864870804,0.0652370208043023,-0.000546914318922482,2015,494,0.01,0,0,0,0,0.01,0,0,0
"666","LNG",2015,222,"Energy",3,NA,"cheniere energy","cheniere energy inc","cheniere energy inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,-0.244129823135336,1e-04,-0.0216,-0.244229823135336,-0.0217,1.81159938877544,-0.204918116398909,-0.039211706736427,2016,499,0.02,0,0.01,0,0,0.01,0,0,0
"667","LOW",2013,223,"Consumer Discretionary",1,"LOW_quarterly_financial_data.xls","lowe's cos","lowe's companies inc","lowe's cos inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,0.0426736382656959,0,0.0281,0.0426736382656959,0.0281,0.82600911437518,0.0194627821517534,0.0232108561139426,2014,395,0.1,0.12,0.13,0,0,0.33,0,0,0
"668","LOW",2014,223,"Consumer Discretionary",1,"LOW_quarterly_financial_data.xls","lowe's cos","lowe's companies inc","lowe's cos inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,0.0749802818048213,0,-6e-04,0.0749802818048213,-6e-04,1.67792605725039,0.0759870374391715,-0.00100675563435023,2015,423,0.11,0,0.01,0,0,0.1,0,0,0
"669","LOW",2015,223,"Consumer Discretionary",1,"LOW_quarterly_financial_data.xls","lowe's cos","lowe's companies inc","lowe's cos inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,-0.00733746839570686,1e-04,-0.0216,-0.00743746839570686,-0.0217,0.784043777141423,0.00957628156826201,-0.0169137499639689,2016,453,0.13,0,0.01,0,0.02,0.1,0,0,0
"670","LRCX",2013,224,"Information Technology",7,"LRCX_quarterly_financial_data.xls","lam research","lam research corporation","lam research corp",162312544,162312544,1,7555798000,4249036000,2704554000,1522572000,4666090000,185154000,0,2453066000,803276000,1116061000,148992000,148992000,0.92,0.87,0,129023000,-113830000,-40215000,-23629000,1132555000,16688000,52.51,55.48,49.54,0.0744,0.0464,28.75,1.88,45.66,0,0,0.1722,0.6176,0.0856,0.54,0.69,2.7907,NA,0.043925946805359,0,0.0281,0.043925946805359,0.0281,1.73768570684681,-0.00490302155703651,0.0488289683623955,2014,435,0,0,0,0,0,0,0,0,0
"671","LRCX",2014,224,"Information Technology",7,"LRCX_quarterly_financial_data.xls","lam research","lam research corporation","lam research corp",159316108,159316108,1,8110689000,4914812000,2928749000,1708656000,5000435000,181505000,0,2282006000,830880000,1232241000,176940000,176940000,1.11,1,0.18,161239000,-378875000,-90769000,-312403000,981275000,61363000,75.74,85.7,65.78,0.1451,0.0903,31.39,2.46,19.42,0.54,0.1208,0.1662,0.6165,0.1473,0.61,0.63,2.8764,NA,-0.038613950078863,0,-6e-04,-0.038613950078863,-6e-04,0.834202077966864,-0.0381134288320829,-0.000500521246780118,2015,320,0.22,0,0,0,0.09,0.13,0,0,0
"672","LRCX",2015,224,"Information Technology",7,"LRCX_quarterly_financial_data.xls","lam research","lam research corporation","lam research corp",158893928,158893928,1,9750421000,6670197000,4020468000,2222980000,5552291000,177662000,0,2039213000,1404683000,1425534000,222980000,222980000,1.41,1.28,0.3,294545000,14395000,-85736000,223548000,1967873000,28143000,71.25,80.85,61.65,0.1609,0.0895,34.94,2.11,15.62,1.62,0.2015,0.253,0.5694,0.1439,0.62,1.68,3.0006,NA,0.0193502558563461,1e-04,-0.0216,0.0192502558563461,-0.0217,1.61785756685782,0.0543577650571607,-0.0350075092008146,2016,339,0.21,0,0.08,0,0,0.13,0,0,0
"673","LTRPA",2013,225,"Consumer Discretionary",1,NA,"liberty media","liberty media corporation","liberty media corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,425,0.05,0,0,0,0,0,0,0,1
"674","LTRPA",2014,225,"Consumer Discretionary",1,NA,"liberty media","liberty media corporation","liberty media corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.0259853074258557,0,-6e-04,0.0259853074258557,-6e-04,-1.23573432592925,0.0252438668302981,0.000741440595557549,2015,326,0.21,0,0,0,0,0.16,0,0,1
"675","LTRPA",2015,225,"Consumer Discretionary",1,NA,"liberty media","liberty media corporation","liberty media corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.0132715615287708,1e-04,-0.0216,0.0131715615287708,-0.0217,3.463829714008,0.0883366663227444,-0.0750651047939735,2016,281,0.27,0,0.06,0,0,0.16,0,0,1
"676","LUV",2013,226,"Industrials",6,"LUV_quarterly_financial_data.xls","southwest airlines","southwest airlines co","southwest airlines co",701991465,701991465,1,1.9345e+10,4.456e+09,1.2009e+10,5.676e+09,7.336e+09,0,0,1.136e+09,2.191e+09,4.427e+09,2.12e+08,2.12e+08,0.31,0.29,0.04,2.88e+08,-2.53e+08,-1.3e+07,2.2e+07,1.355e+09,4.52e+08,16.74,19,14.48,0.1074,0.039,10.45,1.66,19.24,0.79,0.1212,0.2987,0.3792,0.0426,0.92,-0.23,0.7851,0.86,0.0155230573968882,0,0.0281,0.0155230573968882,0.0281,2.63077768825068,-0.058401795642956,0.0739248530398442,2014,94,0.49,0.1,0.19,0.91,0.75,0.46,0,1,1
"677","LUV",2014,226,"Industrials",6,"LUV_quarterly_financial_data.xls","southwest airlines","southwest airlines co","southwest airlines co",675993892,675993892,1,2.02e+10,4.404e+09,1.3425e+10,5.923e+09,6.775e+09,0,0,1.333e+09,2.434e+09,4.628e+09,1.9e+08,1.9e+08,0.28,0.27,0.06,2.05e+08,-4.68e+08,-2.87e+08,-5.5e+08,1.282e+09,4.88e+08,35.8,43.19,28.4,0.1572,0.0557,10.02,3.27,21.57,1.01,0.1321,0.3593,0.3354,0.0611,0.91,-0.42,0.7435,1.67,0.0133103313268377,0,-6e-04,0.0133103313268377,-6e-04,0.421174371712329,0.0135630359498651,-0.000252704623027398,2015,215,0.38,0.03,0.04,0.11,0,0.1,0,1,1
"678","LUV",2015,226,"Industrials",6,"LUV_quarterly_financial_data.xls","southwest airlines","southwest airlines co","southwest airlines co",638070032,638070032,1,2.1312e+10,4.024e+09,1.3954e+10,7.406e+09,7.358e+09,0,0,1.434e+09,2.541e+09,4.977e+09,5.36e+08,5.36e+08,0.83,0.83,0.07,3.23e+08,-9.45e+08,4.65e+08,-1.57e+08,1.583e+09,8.36e+08,44.17,51.34,37,0.3073,0.103,11.53,4.12,16.3,1.29,0.0839,0.3453,0.3453,0.11,0.94,-0.8,0.5433,1.59,-0.0619207981841064,1e-04,-0.0216,-0.0620207981841064,-0.0217,0.646605124583567,-0.047989466980643,-0.0139313312034634,2016,148,0.43,0.06,0.07,0.1,0,0.1,0,1,1
"679","LVS",2013,227,"Consumer Discretionary",1,NA,"las vegas sands","las vegas sands corp","las vegas sands corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,0.100124786509619,0,0.0281,0.100124786509619,0.0281,2.14588669065127,0.039825370502318,0.0602994160073006,2014,18,0.67,0.36,0.61,0.69,0.49,0.72,1,1,1
"680","LVS",2014,227,"Consumer Discretionary",1,NA,"las vegas sands","las vegas sands corp","las vegas sands corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41,-0.0817005475898203,0,-6e-04,-0.0817005475898203,-6e-04,0.819731841967647,-0.0812087084846397,-0.000491839105180588,2015,60,0.6,0.09,0.1,0.08,0.07,0.07,1,1,1
"681","LVS",2015,227,"Consumer Discretionary",1,NA,"las vegas sands","las vegas sands corp","las vegas sands corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,0.0106591890711649,1e-04,-0.0216,0.0105591890711649,-0.0217,2.50938532468822,0.0650128506168994,-0.0543536615457345,2016,39,0.65,0.1,0.11,0.08,0.09,0.08,1,1,1
"682","LYB",2013,228,"Materials",8,"LYB_quarterly_financial_data.xls","lyondellbasell industries","lyondellbasell industries nv","lyondellbasell industries nv",546551455,546551455,1,2.7298e+10,1.4599e+10,1.4784e+10,5.51e+09,1.2478e+10,3.6e+07,0,1.509e+09,5.776e+09,1.1138e+10,1.174e+09,1.174e+09,2.11,2.09,1.1,1.641e+09,-3.67e+08,-1.266e+09,3.6e+07,4.45e+09,3.6e+08,76.3,80.33,72.27,0.3212,0.1486,22.83,3.56,13.27,11.25,0.2891,0.4629,0.4571,0.0875,1.7,2.34,2.6495,1.49,0.0393801556399834,0,0.0281,0.0393801556399834,0.0281,1.04721751792749,0.00995334338622083,0.0294268122537626,2014,130,0.43,0.17,0.2,0.34,0.34,0.6,1,1,0
"683","LYB",2014,228,"Materials",8,"LYB_quarterly_financial_data.xls","lyondellbasell industries","lyondellbasell industries nv","lyondellbasell industries nv",477142443,477142443,1,2.4283e+10,1.1645e+10,1.5939e+10,5.437e+09,8.314e+09,3e+07,0,1.335e+09,6.757e+09,1.029e+10,7.93e+08,7.93e+08,1.58,1.58,0,2.016e+09,-6.36e+08,-1.519e+09,-1.54e+08,1.031e+09,4.03e+08,88.93,107.79,70.06,0.4102,0.1599,17.42,4.52,10.47,12.55,0.1617,0.8127,0.3424,0.0915,1.75,3.38,2.1418,1.62,0.00669813320302069,0,-6e-04,0.00669813320302069,-6e-04,0.235027738424473,0.00683914984607538,-0.000141016643054684,2015,171,0.42,0.04,0.06,0.09,0.02,0.06,1,1,0
"684","LYB",2015,228,"Materials",8,"LYB_quarterly_financial_data.xls","lyondellbasell industries","lyondellbasell industries nv","lyondellbasell industries nv",432200532,432200532,1,2.2757e+10,9.789e+09,1.6183e+10,4.349e+09,6.55e+09,2.4e+07,0,1.176e+09,7.671e+09,7.071e+09,7.95e+08,7.95e+08,1.76,1.76,0,1.16e+09,5.2e+07,-1.744e+09,-5.5e+08,9.24e+08,4.83e+08,90.73,98.25,83.22,0.6114,0.1879,15.16,5.57,9.7,13.25,0.074,1.1711,0.2878,0.1367,1.37,1.57,2.2509,1.78,-0.0977133531547345,1e-04,-0.0216,-0.0978133531547345,-0.0217,1.25164963098196,-0.070652556162426,-0.0270607969923085,2016,160,0.42,0.05,0.05,0.09,0.02,0.06,1,1,0
"685","M",2013,229,"Consumer Discretionary",1,"M_quarterly_financial_data.xls","macy's","macy's inc","macy's inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,0.00746502761031947,0,0.0281,0.00746502761031947,0.0281,0.866954261917784,-0.0168963871495703,0.0243614147598897,2014,430,0.03,0,0,0,0,0.17,0,0,0
"686","M",2014,229,"Consumer Discretionary",1,"M_quarterly_financial_data.xls","macy's","macy's inc","macy's inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.0180271870204107,0,-6e-04,0.0180271870204107,-6e-04,1.32155477518796,0.0188201198855235,-0.000792932865112777,2015,323,0.22,0,0,0,0,0.12,1,0,0
"687","M",2015,229,"Consumer Discretionary",1,"M_quarterly_financial_data.xls","macy's","macy's inc","macy's inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,-0.10128544915855,1e-04,-0.0216,-0.10138544915855,-0.0217,0.934040610630421,-0.0811167679078694,-0.0201686812506801,2016,301,0.24,0,0.02,0,0,0.12,1,0,0
"688","MA",2013,230,"Information Technology",7,"MA_quarterly_financial_data.xls","mastercard","mastercard incorporated","mastercard inc",1186540730,1186540730,1,1.4242e+10,1.095e+10,6.747e+09,6.032e+09,7.484e+09,1.1e+07,0,1.794e+09,0,2.126e+09,6.23e+08,6.23e+08,0.52,0.51,0.11,1.199e+09,-2.39e+08,-7.92e+08,1.86e+08,3.599e+09,1.46e+08,74.34,83.94,64.74,0.4313,0.2406,6.31,11.69,29.34,0.71,0.1117,0,0.5255,0.3734,0.64,0.89,1.8153,9.05,0.0935984917811543,0,0.0281,0.0935984917811543,0.0281,1.06738516447114,0.0636049686595152,0.0299935231216391,2014,179,0.37,0.69,0.54,0,0,0.65,0,1,0
"689","MA",2014,230,"Information Technology",7,"MA_quarterly_financial_data.xls","mastercard","mastercard incorporated","mastercard inc",1148452950,1148452950,1,1.5329e+10,1.0997e+10,8.505e+09,6.222e+09,6.79e+09,3.4e+07,0,2.236e+09,1.494e+09,2.416e+09,8.01e+08,8.01e+08,0.7,0.7,0.11,7.25e+08,2.42e+08,-2.44e+08,6.75e+08,5.137e+09,1.62e+08,79.75,89.87,69.64,0.5538,0.2445,5.91,14.14,27.41,1.15,0.1407,0.22,0.443,0.3818,0.64,0.49,1.7674,6.26,-0.0130295673035385,0,-6e-04,-0.0130295673035385,-6e-04,1.21013907563444,-0.0123034838581579,-0.000726083445380662,2015,188,0.4,0.12,0.13,0,0,0.1,0,1,0
"690","MA",2015,230,"Information Technology",7,"MA_quarterly_financial_data.xls","mastercard","mastercard incorporated","mastercard inc",1110738748,1110738748,1,1.6269e+10,1.0985e+10,1.0207e+10,6.269e+09,6.028e+09,3.4e+07,0,2.694e+09,3.287e+09,2.517e+09,8.9e+08,8.9e+08,0.79,0.79,0.16,1.039e+09,1.38e+08,7.58e+08,1.87e+09,5.747e+09,9.3e+07,95.34,101.76,88.92,0.6093,0.2505,5.43,17.09,29.25,1.79,0.1893,0.5453,0.3705,0.3939,0.64,0.85,1.7523,6.6,-0.0057355224745836,1e-04,-0.0216,-0.0058355224745836,-0.0217,1.20710934220311,0.0203587502512239,-0.0260942727258075,2016,282,0.26,0,0.11,0,0,0.1,0,1,0
"691","MAC",2013,231,"Financials",4,"MAC_quarterly_financial_data.xls","macerich","the macerich company","macerich co",140553257,140553257,1,9075250000,NA,5356533000,NA,3358749000,359968000,0,0,4582727000,256568000,150789000,144878000,1.04,1.03,0.62,93179000,37409000,-122981000,7607000,69715000,53593000,57.95,60.76,55.13,0.1292,0.0478,23.9,2.47,17.89,36.15,0.7853,1.3644,0.3701,0.4081,0.11,0.28,NA,1.45,0.0336732977918958,0,0.0281,0.0336732977918958,0.0281,1.25465238399355,-0.00158243419832294,0.0352557319902187,2014,289,0.23,0.13,0.05,0,0,1,0,0,0
"692","MAC",2014,231,"Financials",4,"MAC_quarterly_financial_data.xls","macerich","the macerich company","macerich co",158160241,158160241,1,13121778000,NA,7081929000,NA,5640120000,399729000,0,0,6292400000,322909000,1530558000,1429221000,9.52,9.51,0.65,103800000,86608000,-163980000,26428000,84907000,90005000,74.4,85.55,63.25,0.3901,0.1591,35.66,3.28,48.95,38.66,0.2432,1.1157,0.4298,1.3563,0.11,0.09,NA,1.52,0.0533084237209643,0,-6e-04,0.0533084237209643,-6e-04,1.25648475993537,0.0540623145769256,-0.000753890855961222,2015,317,0.23,0.02,0.01,0,0.02,0.13,0,0,1
"693","MAC",2015,231,"Financials",4,"MAC_quarterly_financial_data.xls","macerich","the macerich company","macerich co",149149560,149149560,1,11258576000,NA,6187337000,NA,4715414000,355825000,0,0,5283742000,320758000,444185000,414959000,2.65,2.66,4.73,126726000,450735000,-583960000,-6499000,86510000,82643000,80.42,86.29,74.55,0.0919,0.0409,31.62,2.35,8.07,45.34,2.0801,1.1205,0.4188,0.3785,0.1,0.3,NA,1.62,0.0319844719090117,1e-04,-0.0216,0.0318844719090117,-0.0217,0.490866456358588,0.042536274011993,-0.0105518021029814,2016,274,0.28,0.01,0.04,0,0.04,0.13,0,0,1
"694","MAR",2013,232,"Consumer Discretionary",1,"MAR_quarterly_financial_data.xls","marriott international","marriott international inc","marriott international inc",294823291,294823291,1,6.794e+09,1.903e+09,8.209e+09,2.675e+09,-1.415e+09,0,0,2.005e+09,3.147e+09,3.219e+09,1.51e+08,1.51e+08,0.5,0.49,0.17,3.35e+08,-2.1e+08,-1.43e+08,-1.8e+07,1.26e+08,2.03e+08,45.55,49.84,41.26,NA,0.0957,-4.8,NA,21.9,3.78,0.3075,NA,NA,0.049,1.95,0.45,0.7114,2.74,0.0483645904446621,0,0.0281,0.0483645904446621,0.0281,1.33058933370724,0.0109750301674886,0.0373895602771735,2014,282,0.24,0.16,0.2,0.15,0,0.31,0,1,1
"695","MAR",2014,232,"Consumer Discretionary",1,"MAR_quarterly_financial_data.xls","marriott international","marriott international inc","marriott international inc",276542350,276542350,1,6.865e+09,1.921e+09,9.065e+09,3.06e+09,-2.2e+09,0,0,2.245e+09,3.457e+09,3.559e+09,1.97e+08,1.97e+08,0.7,0.68,0.2,2.74e+08,-9e+06,-3.11e+08,-4.6e+07,1.04e+08,1.9e+07,69.43,79.25,59.61,NA,0.1107,-7.96,NA,29.54,4.55,0.292,NA,NA,0.0546,2.03,0.92,0.6278,3.95,-0.00969277897906763,0,-6e-04,-0.00969277897906763,-6e-04,1.17243802010573,-0.0089893161670042,-0.000703462812063435,2015,231,0.36,0.04,0.04,0.02,0,0.12,1,0,1
"696","MAR",2015,232,"Consumer Discretionary",1,"MAR_quarterly_financial_data.xls","marriott international","marriott international inc","marriott international inc",253481935,253481935,1,6.082e+09,1.384e+09,9.672e+09,3.233e+09,-3.59e+09,0,0,2.394e+09,3.807e+09,3.706e+09,2.02e+08,2.02e+08,0.79,0.77,0.25,3.5e+08,-6e+06,-3.43e+08,1e+06,9.6e+07,-6.3e+07,72.26,79.88,64.64,NA,0.1355,-14.16,NA,23.61,5.5,0.29,NA,NA,0.0593,2.28,1.63,0.4281,3.76,-0.0561221209735904,1e-04,-0.0216,-0.0562221209735904,-0.0217,1.2795272442353,-0.0284563797736844,-0.027665741199906,2016,206,0.36,0.03,0.04,0.02,0,0.12,1,0,1
"697","MAS",2013,233,"Industrials",6,"MAS_quarterly_financial_data.xls","masco","masco corporation","masco corp",356404200,356404200,1,6.933e+09,3.468e+09,6.17e+09,1.782e+09,5.35e+08,2.28e+08,0,2.052e+09,3.421e+09,1.998e+09,4.5e+07,4.4e+07,0.12,0.13,0.08,2.95e+08,-5.6e+07,-2.6e+07,2.12e+08,1.223e+09,3.5e+07,21,22.9,19.11,0.646,0.0391,1.5,15.79,53.85,10.48,0.4091,6.3944,0.0772,0.0325,1.17,0.73,1.9461,1.25,0.0154903714823317,0,0.0281,0.0154903714823317,0.0281,2.06020788522951,-0.0424014700926175,0.0578918415749492,2014,23,0.64,0.63,0.37,0.8,0.35,0.85,1,0,1
"698","MAS",2014,233,"Industrials",6,"MAS_quarterly_financial_data.xls","masco","masco corporation","masco corp",349544600,349544600,1,7.167e+09,3.863e+09,6.039e+09,2.211e+09,9.24e+08,2.04e+08,0,2.029e+09,2.919e+09,2.064e+09,1e+08,9.8e+07,0.28,0.27,0.09,2.96e+08,-4e+07,-1.37e+08,1.01e+08,1.383e+09,4.2e+07,22.71,25.58,19.84,NA,0.1195,2.64,7.05,10.14,10.81,0.1394,3.1591,0.1289,0.0985,1.19,0.73,1.7472,1.28,0.0404912017725056,0,-6e-04,0.0404912017725056,-6e-04,2.03531276155002,0.0417123894294356,-0.00122118765693001,2015,45,0.63,0.1,0.12,0.12,0.02,0.12,1,0,1
"699","MAS",2015,233,"Industrials",6,"MAS_quarterly_financial_data.xls","masco","masco corporation","masco corp",333931600,333931600,1,5.68e+09,3.328e+09,5.622e+09,2.506e+09,-1.35e+08,1.93e+08,0,9.99e+08,2.418e+09,1.356e+09,7.5e+07,7.4e+07,0.22,0.22,0.1,2.77e+08,-4.5e+07,-3.7e+07,1.89e+08,1.468e+09,4.1e+07,27.75,30.61,24.89,NA,0.0574,-0.4,NA,25.93,14.4,3.5241,NA,NA,0.049,1.15,0.71,1.328,1.91,-0.0553309973188888,1e-04,-0.0216,-0.0554309973188888,-0.0217,1.18767480792096,-0.029658453987004,-0.0256725433318848,2016,233,0.33,0,0.06,0,0,0.12,1,0,1
"700","MAT",2013,234,"Consumer Discretionary",1,"MAT_quarterly_financial_data.xls","mattel","mattel inc","mattel inc",340361493,340361493,1,6439626000,3377993000,3188067000,1047440000,3251559000,0,0,1764059000,1.6e+09,2113216000,369249000,369249000,1.08,1.06,0.36,1019681000,-66223000,-318646000,632755000,1039216000,73408000,44.11,47.82,40.39,0.2957,0.1417,9.55,4.96,18.38,10.55,0.5451,0.4921,0.5049,0.1394,1.02,2.78,3.225,2.39,0.0279187428509887,0,0.0281,0.0279187428509887,0.0281,0.0939750366178047,0.0252780443220284,0.00264069852896031,2014,302,0.2,0.36,0.26,0,0,0.29,0,1,0
