"";"Companies";"Year";"ROA";"TobinsQ";"ROE";"EnergyProductivity";"CarbonProductivity";"WaterProductivity";"WasteProductivity";"SustainabilityPayLink";"SustainableThemedCommitment";"AuditScore";"FirmSize";"Leverage";"NetMargin";"Industry";"Ticker";"GisSector";"GicsClassification";"FichierSTCKP";"CompanyGR2014";"CompanyGR2015";"CompanyGR2016";"X";"Date"
"1855";319;2013;0,01;5,9;0,02;0,51;0,52;0;0;0;0;1;10,01;0,42;0,01;1;"SBUX";"Consumer Discretionary";1;"SBUX_quarterly_financial_data.xls";"starbucks";"starbucks corporation";"starbucks corp";20908;"2013-12-01"
"1856";319;2014;0,23;5,07;0,48;0,1;0,08;0;0;1;1;1;10,09;0,35;0,15;1;"SBUX";"Consumer Discretionary";1;"SBUX_quarterly_financial_data.xls";"starbucks";"starbucks corporation";"starbucks corp";20928;"2014-12-01"
"1857";319;2015;0,2;7,17;0,42;0,08;0,09;0,1;0,02;1;1;1;10,11;0,33;0,12;1;"SBUX";"Consumer Discretionary";1;"SBUX_quarterly_financial_data.xls";"starbucks";"starbucks corporation";"starbucks corp";20935;"2015-12-01"
"1858";319;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SBUX";"Consumer Discretionary";1;"SBUX_quarterly_financial_data.xls";"starbucks";"starbucks corporation";"starbucks corp";20943;"2016-12-01"
"1859";320;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SCHW";"Financials";4;"SCHW_quarterly_financial_data.xls";"charles schwab";"the charles schwab corporation";"charles schwab corp";20956;"2011-12-01"
"1860";320;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SCHW";"Financials";4;"SCHW_quarterly_financial_data.xls";"charles schwab";"the charles schwab corporation";"charles schwab corp";20965;"2012-12-01"
"1861";320;2013;0,01;0,36;0,11;0,24;0,15;0;0;0;0;0;11,16;0,2;0,19;4;"SCHW";"Financials";4;"SCHW_quarterly_financial_data.xls";"charles schwab";"the charles schwab corporation";"charles schwab corp";20979;"2013-12-01"
"1862";320;2014;0,01;0,34;0,12;0,06;0,02;0,01;0;0;0;0;11,19;0,17;0,21;4;"SCHW";"Financials";4;"SCHW_quarterly_financial_data.xls";"charles schwab";"the charles schwab corporation";"charles schwab corp";20991;"2014-12-01"
"1863";320;2015;0,01;0,3;0,12;0,03;0,06;0,03;0;0;0;0;11,26;0,24;0,21;4;"SCHW";"Financials";4;"SCHW_quarterly_financial_data.xls";"charles schwab";"the charles schwab corporation";"charles schwab corp";21011;"2015-12-01"
"1864";320;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SCHW";"Financials";4;"SCHW_quarterly_financial_data.xls";"charles schwab";"the charles schwab corporation";"charles schwab corp";21021;"2016-12-01"
"1865";321;2013;0,03;NA;0,12;0,64;0,06;0,12;0,5;1;1;1;10,53;1,53;0,19;3;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1866";321;2014;0,03;NA;0,13;0,12;0,03;0,02;0,1;1;1;1;10,53;1,56;0,18;3;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1867";321;2015;0,01;NA;0,03;0;0,03;0,03;0,08;1;1;1;10,52;1,98;0,04;3;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1868";321;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SE";"Energy";3;"SE_quarterly_financial_data.xls";"spectra energy";"spectra energy corp";"spectra energy corp";NA;NA
"1869";322;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SHW";"Materials";8;"SHW_quarterly_financial_data.xls";"sherwin-williams";"the sherwin-williams company";"sherwin-williams co";21028;"2011-12-01"
"1870";322;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SHW";"Materials";8;"SHW_quarterly_financial_data.xls";"sherwin-williams";"the sherwin-williams company";"sherwin-williams co";21039;"2012-12-01"
"1871";322;2013;0,12;2,96;0,42;0,68;0,78;0,75;0;1;1;0;9,8;0,65;0,07;8;"SHW";"Materials";8;"SHW_quarterly_financial_data.xls";"sherwin-williams";"the sherwin-williams company";"sherwin-williams co";21054;"2013-12-01"
"1872";322;2014;0,14;4,59;0,63;0,11;0,12;0;0;1;1;0;9,76;1,13;0,08;8;"SHW";"Materials";8;"SHW_quarterly_financial_data.xls";"sherwin-williams";"the sherwin-williams company";"sherwin-williams co";21063;"2014-12-01"
"1873";322;2015;0,18;4,39;1,13;0;0,11;0;0;1;1;0;9,76;2,21;0,09;8;"SHW";"Materials";8;"SHW_quarterly_financial_data.xls";"sherwin-williams";"the sherwin-williams company";"sherwin-williams co";21074;"2015-12-01"
"1874";322;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SHW";"Materials";8;"SHW_quarterly_financial_data.xls";"sherwin-williams";"the sherwin-williams company";"sherwin-williams co";21091;"2016-12-01"
"1875";323;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SIRI";"Consumer Discretionary";1;NA;"sirius xm holdings";"sirius xm holdings inc";"sirius xm holdings inc";21100;"2011-12-01"
"1876";323;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SIRI";"Consumer Discretionary";1;NA;"sirius xm holdings";"sirius xm holdings inc";"sirius xm holdings inc";21111;"2012-12-01"
"1877";323;2013;0,04;2,9;0,11;0;0;0;0;0;0;0;9,95;1,13;0,1;1;"SIRI";"Consumer Discretionary";1;NA;"sirius xm holdings";"sirius xm holdings inc";"sirius xm holdings inc";21132;"2013-12-01"
"1878";323;2014;0,06;2,99;0,24;0;0;0;0;0;0;0;9,92;3,43;0,12;1;"SIRI";"Consumer Discretionary";1;NA;"sirius xm holdings";"sirius xm holdings inc";"sirius xm holdings inc";21143;"2014-12-01"
"1879";323;2015;0,06;3,52;0,89;0;0,06;0;0;0;0;0;9,91;-32,72;0,11;1;"SIRI";"Consumer Discretionary";1;NA;"sirius xm holdings";"sirius xm holdings inc";"sirius xm holdings inc";21154;"2015-12-01"
"1880";323;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SIRI";"Consumer Discretionary";1;NA;"sirius xm holdings";"sirius xm holdings inc";"sirius xm holdings inc";21160;"2016-12-01"
"1881";324;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SJM";"Consumer Staples";2;"SJM_quarterly_financial_data.xls";"jm smucker";"the j m smucker company";"jm smucker co";21169;"2011-12-01"
"1882";324;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SJM";"Consumer Staples";2;"SJM_quarterly_financial_data.xls";"jm smucker";"the j m smucker company";"jm smucker co";21190;"2012-12-01"
"1883";324;2013;0,06;1,38;0,11;0,44;0,38;0,51;0;1;0;1;9,97;0,36;0,1;2;"SJM";"Consumer Staples";2;"SJM_quarterly_financial_data.xls";"jm smucker";"the j m smucker company";"jm smucker co";21198;"2013-12-01"
"1884";324;2014;0,06;1,26;0,11;0;0,06;0;0;1;0;1;9,97;0,37;0,1;2;"SJM";"Consumer Staples";2;"SJM_quarterly_financial_data.xls";"jm smucker";"the j m smucker company";"jm smucker co";21216;"2014-12-01"
"1885";324;2015;0,03;1,12;0,06;0;0,07;0;0;1;0;1;10,22;0,76;0,06;2;"SJM";"Consumer Staples";2;"SJM_quarterly_financial_data.xls";"jm smucker";"the j m smucker company";"jm smucker co";21220;"2015-12-01"
"1886";324;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SJM";"Consumer Staples";2;"SJM_quarterly_financial_data.xls";"jm smucker";"the j m smucker company";"jm smucker co";21233;"2016-12-01"
"1887";325;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLB";"Energy";3;"SLB_quarterly_financial_data.xls";"schlumberger";"schlumberger limited";"schlumberger ltd";21245;"2011-12-01"
"1888";325;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLB";"Energy";3;"SLB_quarterly_financial_data.xls";"schlumberger";"schlumberger limited";"schlumberger ltd";21254;"2012-12-01"
"1889";325;2013;0,1;1,72;0,18;0,62;0,76;0,88;0,21;0;0;0;10,83;0,26;0,15;3;"SLB";"Energy";3;"SLB_quarterly_financial_data.xls";"schlumberger";"schlumberger limited";"schlumberger ltd";21275;"2013-12-01"
"1890";325;2014;0,08;1,63;0,14;0,04;0,07;0,12;0,12;1;0;1;10,83;0,28;0,11;3;"SLB";"Energy";3;"SLB_quarterly_financial_data.xls";"schlumberger";"schlumberger limited";"schlumberger ltd";21283;"2014-12-01"
"1891";325;2015;0,03;1,31;0,06;0,06;0,06;0,12;0,08;1;0;1;10,83;0,41;0,06;3;"SLB";"Energy";3;"SLB_quarterly_financial_data.xls";"schlumberger";"schlumberger limited";"schlumberger ltd";21297;"2015-12-01"
"1892";325;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLB";"Energy";3;"SLB_quarterly_financial_data.xls";"schlumberger";"schlumberger limited";"schlumberger ltd";21305;"2016-12-01"
"1893";326;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLG";"Financials";4;"SLG_quarterly_financial_data.xls";"sl green realty";"sl green realty corp";"sl green realty corp";21318;"2011-12-01"
"1894";326;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLG";"Financials";4;"SLG_quarterly_financial_data.xls";"sl green realty";"sl green realty corp";"sl green realty corp";21325;"2012-12-01"
"1895";326;2013;0,01;1,03;0,02;0,17;0,38;0,67;0,6;0;0;0;10,17;1,11;0,07;4;"SLG";"Financials";4;"SLG_quarterly_financial_data.xls";"sl green realty";"sl green realty corp";"sl green realty corp";21345;"2013-12-01"
"1896";326;2014;0,03;1,11;0,08;0;0,02;0;0;0;0;0;10,23;1,26;0,33;4;"SLG";"Financials";4;"SLG_quarterly_financial_data.xls";"sl green realty";"sl green realty corp";"sl green realty corp";21359;"2014-12-01"
"1897";326;2015;0,02;1,06;0,04;0,07;0,06;0,09;0,14;0;0;1;10,3;1,49;0,16;4;"SLG";"Financials";4;"SLG_quarterly_financial_data.xls";"sl green realty";"sl green realty corp";"sl green realty corp";21372;"2015-12-01"
"1898";326;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLG";"Financials";4;"SLG_quarterly_financial_data.xls";"sl green realty";"sl green realty corp";"sl green realty corp";21380;"2016-12-01"
"1899";327;2013;0,11;NA;0,15;0,59;0,45;0;0;0;0;1;10,02;0,28;0,17;7;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1900";327;2014;0,1;NA;0,15;0;0,05;0;0;1;0;1;10,01;0,18;0,15;7;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1901";327;2015;0,05;NA;0,08;0;0,06;0;0;1;0;1;9,96;0,38;0,08;7;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1902";327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SNDK";"Information Technology";7;"SNDK_quarterly_financial_data.xls";"sandisk";"sandisk corporation";"sandisk corp";NA;NA
"1903";328;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SO";"Utilities";11;NA;"southern";"the southern company";"southern co";21386;"2011-12-01"
"1904";328;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SO";"Utilities";11;NA;"southern";"the southern company";"southern co";21407;"2012-12-01"
"1905";328;2013;0,03;0,89;0,09;0;0,09;0,11;0;1;0;0;10,81;1,12;0,1;11;"SO";"Utilities";11;NA;"southern";"the southern company";"southern co";21410;"2013-12-01"
"1906";328;2014;0,03;0,97;0,1;0;0,02;0,04;0;1;0;0;9,86;1,04;0,11;11;"SO";"Utilities";11;NA;"southern";"the southern company";"southern co";21421;"2014-12-01"
"1907";328;2015;0,03;0,89;0,12;0;0,02;0,03;0,01;1;0;0;10,89;1,2;0,14;11;"SO";"Utilities";11;NA;"southern";"the southern company";"southern co";21433;"2015-12-01"
"1908";328;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SO";"Utilities";11;NA;"southern";"the southern company";"southern co";21450;"2016-12-01"
"1909";329;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SPG";"Financials";4;"SPG_quarterly_financial_data.xls";"simon property group";"simon property group inc";"simon property group inc";21458;"2011-12-01"
"1910";329;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SPG";"Financials";4;"SPG_quarterly_financial_data.xls";"simon property group";"simon property group inc";"simon property group inc";21471;"2012-12-01"
"1911";329;2013;0,04;2,05;0,23;0,54;0,44;0;0;0;0;1;10,52;3,88;0,31;4;"SPG";"Financials";4;"SPG_quarterly_financial_data.xls";"simon property group";"simon property group inc";"simon property group inc";21483;"2013-12-01"
"1912";329;2014;0,05;2,59;0,26;0,03;0,07;0;0;1;1;1;10,47;4,09;0,31;4;"SPG";"Financials";4;"SPG_quarterly_financial_data.xls";"simon property group";"simon property group inc";"simon property group inc";21503;"2014-12-01"
"1913";329;2015;0,06;2,69;0,39;0;0,07;0;0;1;1;1;10,49;5,01;0,28;4;"SPG";"Financials";4;"SPG_quarterly_financial_data.xls";"simon property group";"simon property group inc";"simon property group inc";21506;"2015-12-01"
"1914";329;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SPG";"Financials";4;"SPG_quarterly_financial_data.xls";"simon property group";"simon property group inc";"simon property group inc";21520;"2016-12-01"
"1915";330;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SRCL";"Industrials";6;"SRCL_quarterly_financial_data.xls";"stericycle";"stericycle inc";"stericycle inc";21535;"2011-12-01"
"1916";330;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SRCL";"Industrials";6;"SRCL_quarterly_financial_data.xls";"stericycle";"stericycle inc";"stericycle inc";21551;"2012-12-01"
"1917";330;2013;0,08;2,85;0,19;0;0;0;0;0;0;0;9,59;0,73;0,15;6;"SRCL";"Industrials";6;"SRCL_quarterly_financial_data.xls";"stericycle";"stericycle inc";"stericycle inc";21559;"2013-12-01"
"1918";330;2014;0,08;2,87;0,18;0;0;0;0;0;0;0;9,64;0,81;0,13;6;"SRCL";"Industrials";6;"SRCL_quarterly_financial_data.xls";"stericycle";"stericycle inc";"stericycle inc";21568;"2014-12-01"
"1919";330;2015;0,05;1,85;0,11;0;0;0;0;0;0;0;9,85;1,12;0,09;6;"SRCL";"Industrials";6;"SRCL_quarterly_financial_data.xls";"stericycle";"stericycle inc";"stericycle inc";21579;"2015-12-01"
"1920";330;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SRCL";"Industrials";6;"SRCL_quarterly_financial_data.xls";"stericycle";"stericycle inc";"stericycle inc";21593;"2016-12-01"
"1921";331;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SRE";"Utilities";11;"SRE_quarterly_financial_data.xls";"sempra energy";"sempra energy";"sempra energy";21604;"2011-12-01"
"1922";331;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SRE";"Utilities";11;"SRE_quarterly_financial_data.xls";"sempra energy";"sempra energy";"sempra energy";21613;"2012-12-01"
"1923";331;2013;0,03;0,9;0,09;0,31;0,59;0,48;0;0;1;1;10,57;1,02;0,09;11;"SRE";"Utilities";11;"SRE_quarterly_financial_data.xls";"sempra energy";"sempra energy";"sempra energy";21626;"2013-12-01"
"1924";331;2014;0,03;1,02;0,1;0;0,09;0,09;0;1;1;1;10,6;1,07;0,11;11;"SRE";"Utilities";11;"SRE_quarterly_financial_data.xls";"sempra energy";"sempra energy";"sempra energy";21643;"2014-12-01"
"1925";331;2015;0,03;0,93;0,12;0;0,1;0,12;0;1;1;1;10,61;1,11;0,13;11;"SRE";"Utilities";11;"SRE_quarterly_financial_data.xls";"sempra energy";"sempra energy";"sempra energy";21654;"2015-12-01"
"1926";331;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SRE";"Utilities";11;"SRE_quarterly_financial_data.xls";"sempra energy";"sempra energy";"sempra energy";21662;"2016-12-01"
"1927";332;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"STI";"Financials";4;"STI_quarterly_financial_data.xls";"suntrust banks";"suntrust banks inc";"suntrust banks inc";21678;"2011-12-01"
"1928";332;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"STI";"Financials";4;"STI_quarterly_financial_data.xls";"suntrust banks";"suntrust banks inc";"suntrust banks inc";21689;"2012-12-01"
"1929";332;2013;0,01;0,19;0,06;0;0;0;0;0;0;0;11,24;0,52;0,16;4;"STI";"Financials";4;"STI_quarterly_financial_data.xls";"suntrust banks";"suntrust banks inc";"suntrust banks inc";21707;"2013-12-01"
"1930";332;2014;0,01;0,18;0,08;0;0;0;0;0;0;0;11,28;0,6;0,21;4;"STI";"Financials";4;"STI_quarterly_financial_data.xls";"suntrust banks";"suntrust banks inc";"suntrust banks inc";21717;"2014-12-01"
"1931";332;2015;0,01;0,15;0,08;0;0,03;0;0;0;0;0;11,28;0,38;0,23;4;"STI";"Financials";4;"STI_quarterly_financial_data.xls";"suntrust banks";"suntrust banks inc";"suntrust banks inc";21730;"2015-12-01"
"1932";332;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"STI";"Financials";4;"STI_quarterly_financial_data.xls";"suntrust banks";"suntrust banks inc";"suntrust banks inc";21744;"2016-12-01"
"1933";333;2013;0,07;0,19;0,18;0,33;0,35;0,5;0;0;0;0;10,01;0,83;0,13;5;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1934";333;2014;0,09;0,18;0,22;0,12;0,07;0,08;0;0;0;0;10,01;0,75;0,16;5;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1935";333;2015;0,1;0,15;0,25;0,09;0,07;0,11;0;0;0;0;10,05;0,82;0,18;5;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1936";333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"STJ";"Health Care";5;"STJ_quarterly_financial_data.xls";"st jude medical";"st jude medical inc";"st jude medical inc";NA;NA
"1937";334;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"STT";"Financials";4;"STT_quarterly_financial_data.xls";"state street";"state street corporation";"state street corp";21756;"2011-12-01"
"1938";334;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"STT";"Financials";4;"STT_quarterly_financial_data.xls";"state street";"state street corporation";"state street corp";21767;"2012-12-01"
"1939";334;2013;0,01;-0,1;0,11;0,13;0,41;0,17;0,27;0;1;1;11,39;0,49;0,21;4;"STT";"Financials";4;"STT_quarterly_financial_data.xls";"state street";"state street corporation";"state street corp";21771;"2013-12-01"
"1940";334;2014;0,01;-0,18;0,1;0,01;0,03;0,01;0;0;1;1;11,44;0,51;0,19;4;"STT";"Financials";4;"STT_quarterly_financial_data.xls";"state street";"state street corporation";"state street corp";21791;"2014-12-01"
"1941";334;2015;0,01;-0,09;0,1;0;0,04;0,01;0,02;0;1;1;11,39;0,63;0,18;4;"STT";"Financials";4;"STT_quarterly_financial_data.xls";"state street";"state street corporation";"state street corp";21794;"2015-12-01"
"1942";334;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"STT";"Financials";4;"STT_quarterly_financial_data.xls";"state street";"state street corporation";"state street corp";21816;"2016-12-01"
"1943";335;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"STZ";"Consumer Staples";2;"STZ_quarterly_financial_data.xls";"constellation brands";"constellation brands inc";"constellation brands inc";21828;"2011-12-01"
"1944";335;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"STZ";"Consumer Staples";2;"STZ_quarterly_financial_data.xls";"constellation brands";"constellation brands inc";"constellation brands inc";21832;"2012-12-01"
"1945";335;2013;0,16;1,34;0,49;0,39;0,59;0,04;0,5;1;0;1;10,16;1,44;0,39;2;"STZ";"Consumer Staples";2;"STZ_quarterly_financial_data.xls";"constellation brands";"constellation brands inc";"constellation brands inc";21850;"2013-12-01"
"1946";335;2014;0,05;1,6;0,15;0,08;0,12;0,01;0,05;0;0;1;10,18;1,26;0,12;2;"STZ";"Consumer Staples";2;"STZ_quarterly_financial_data.xls";"constellation brands";"constellation brands inc";"constellation brands inc";21853;"2014-12-01"
"1947";335;2015;0,07;2,04;0,16;0,13;0,12;0,02;0,02;0;0;1;10,21;1;0,14;2;"STZ";"Consumer Staples";2;"STZ_quarterly_financial_data.xls";"constellation brands";"constellation brands inc";"constellation brands inc";21868;"2015-12-01"
"1948";335;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"STZ";"Consumer Staples";2;"STZ_quarterly_financial_data.xls";"constellation brands";"constellation brands inc";"constellation brands inc";21877;"2016-12-01"
"1949";336;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SWK";"Industrials";6;"SWK_quarterly_financial_data.xls";"stanley black & decker";"stanley black & decker inc";"stanley black & decker inc";21893;"2011-12-01"
"1950";336;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SWK";"Industrials";6;"SWK_quarterly_financial_data.xls";"stanley black & decker";"stanley black & decker inc";"stanley black & decker inc";21912;"2012-12-01"
"1951";336;2013;0,03;0,94;0,07;0,43;0,47;0,47;0,7;0;0;1;10,22;0,56;0,04;6;"SWK";"Industrials";6;"SWK_quarterly_financial_data.xls";"stanley black & decker";"stanley black & decker inc";"stanley black & decker inc";21919;"2013-12-01"
"1952";336;2014;0,04;1,12;0,1;0,09;0,09;0,13;0,12;1;0;1;10,22;0,55;0,06;6;"SWK";"Industrials";6;"SWK_quarterly_financial_data.xls";"stanley black & decker";"stanley black & decker inc";"stanley black & decker inc";21930;"2014-12-01"
"1953";336;2015;0,05;1,25;0,13;0;0,07;0;0;1;0;1;10,2;0,68;0,07;6;"SWK";"Industrials";6;"SWK_quarterly_financial_data.xls";"stanley black & decker";"stanley black & decker inc";"stanley black & decker inc";21946;"2015-12-01"
"1954";336;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SWK";"Industrials";6;"SWK_quarterly_financial_data.xls";"stanley black & decker";"stanley black & decker inc";"stanley black & decker inc";21960;"2016-12-01"
"1955";337;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SYK";"Health Care";5;"SYK_quarterly_financial_data.xls";"stryker";"stryker corporation";"stryker corp";21964;"2011-12-01"
"1956";337;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SYK";"Health Care";5;"SYK_quarterly_financial_data.xls";"stryker";"stryker corporation";"stryker corp";21984;"2012-12-01"
"1957";337;2013;0,07;1,62;0,12;0,54;0,47;0;0;0;0;0;10,2;0,3;0,11;5;"SYK";"Health Care";5;"SYK_quarterly_financial_data.xls";"stryker";"stryker corporation";"stryker corp";21990;"2013-12-01"
"1958";337;2014;0,03;2,01;0,06;0;0,1;0;0;1;0;0;10,25;0,38;0,05;5;"SYK";"Health Care";5;"SYK_quarterly_financial_data.xls";"stryker";"stryker corporation";"stryker corp";21998;"2014-12-01"
"1959";337;2015;0,09;2,06;0,17;0;0,08;0;0;1;0;0;10,21;0,38;0,14;5;"SYK";"Health Care";5;"SYK_quarterly_financial_data.xls";"stryker";"stryker corporation";"stryker corp";22009;"2015-12-01"
"1960";337;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SYK";"Health Care";5;"SYK_quarterly_financial_data.xls";"stryker";"stryker corporation";"stryker corp";22024;"2016-12-01"
"1961";338;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SYMC";"Information Technology";7;"SYMC_quarterly_financial_data.xls";"symantec";"symantec corporation";"symantec corp";22035;"2011-12-01"
"1962";338;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SYMC";"Information Technology";7;"SYMC_quarterly_financial_data.xls";"symantec";"symantec corporation";"symantec corp";22047;"2012-12-01"
"1963";338;2013;0,06;1,31;0,16;0,12;0,34;0,29;0,54;0;0;1;10,12;0,36;0,13;7;"SYMC";"Information Technology";7;"SYMC_quarterly_financial_data.xls";"symantec";"symantec corporation";"symantec corp";22060;"2013-12-01"
"1964";338;2014;0,07;1,41;0,17;0,01;0,02;0,03;0,01;1;0;1;10,11;0,3;0,15;7;"SYMC";"Information Technology";7;"SYMC_quarterly_financial_data.xls";"symantec";"symantec corporation";"symantec corp";22072;"2014-12-01"
"1965";338;2015;0,05;1,05;0,11;0,01;0,02;0;0,1;0;0;1;10,1;0,3;0,11;7;"SYMC";"Information Technology";7;"SYMC_quarterly_financial_data.xls";"symantec";"symantec corporation";"symantec corp";22081;"2015-12-01"
"1966";338;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SYMC";"Information Technology";7;"SYMC_quarterly_financial_data.xls";"symantec";"symantec corporation";"symantec corp";22098;"2016-12-01"
"1967";339;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SYY";"Consumer Staples";2;"SYY_quarterly_financial_data.xls";"sysco";"sysco corporation";"sysco corp";22112;"2011-12-01"
"1968";339;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SYY";"Consumer Staples";2;"SYY_quarterly_financial_data.xls";"sysco";"sysco corporation";"sysco corp";22122;"2012-12-01"
"1969";339;2013;0,08;1,63;0,19;0,78;0,49;0,69;0;0;1;0;10,11;0,56;0,02;2;"SYY";"Consumer Staples";2;"SYY_quarterly_financial_data.xls";"sysco";"sysco corporation";"sysco corp";22138;"2013-12-01"
"1970";339;2014;0,06;1,31;0,16;0;0,07;0;0;0;1;0;10,25;1,36;0,02;2;"SYY";"Consumer Staples";2;"SYY_quarterly_financial_data.xls";"sysco";"sysco corporation";"sysco corp";22149;"2014-12-01"
"1971";339;2015;0,05;1,88;0,15;0;0,1;0;0;0;1;0;10,12;1,08;0,02;2;"SYY";"Consumer Staples";2;"SYY_quarterly_financial_data.xls";"sysco";"sysco corporation";"sysco corp";22162;"2015-12-01"
