"","Ticker","Year","Roa","Roe","DebtToEquityRatio","NetMargin","PayoutRatio","TotalAssets","Shares","Roic","Revenue","ResearchAndDevelopment","NetIncome","ShareholdersEquity","PriceToEquityRatio","Eps","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","TobinsQ","StockPriceClose","Volume"
"376","CE",2012,0.0691,0.394,1.69,0.0943,0.071,NA,1.6e+08,0.1687,6.418e+09,NA,3.72e+08,NA,NA,2.33,0.0816153583517536,1e-04,0.0119,0.0815153583517536,0.0118,1.03996023522689,0.0692438275760763,0.0123715307756773,0.95,43.279999,560200
"377","CE",2013,0.1222,0.4972,1.07,0.1691,0.131,NA,1.59e+08,0.23,6.51e+09,8.5e+07,1.101e+09,NA,NA,6.91,-0.014716787049874,0,0.0281,-0.014716787049874,0.0281,0.802900007913191,-0.0372782772722346,0.0225614902223607,1.1,NA,NA
"378","CE",2014,0.07,0.2262,0.93,0.0917,0.099,NA,1.56e+08,0.1274,6.802e+09,8.6e+07,6.24e+08,NA,NA,4,-0.00183282018365422,0,-6e-04,-0.00183282018365422,-6e-04,1.82219218234568,-0.000739504874246816,-0.00109331530940741,1.18,NA,NA
"379","CE",2015,0.0349,0.117,1.04,0.0536,0.322,NA,1.52e+08,0.0686,5.674e+09,1.19e+08,3.04e+08,NA,NA,2,-0.0495468301954815,1e-04,-0.0216,-0.0496468301954815,-0.0217,1.71286734466987,-0.0124776088161453,-0.0370692213793362,1.29,67.050003,301800
"380","CE",2016,0.1062,0.3625,1.12,0.167,0.42,NA,1.46e+08,0.1833,5.389e+09,7.8e+07,9e+08,NA,NA,6.18,-0.0073390039988057,3e-04,0.0185,-0.0076390039988057,0.0182,0.751361539540077,-0.0213137840184351,0.0139747800196294,1.5,79.160004,396900
"381","CELG",2012,0.134,0.2599,0.49,0.2644,0,11734306000,8.82e+08,0.1862,5.506e+09,NA,1.456e+09,5694467000,21.33,1.65,-0.00152800235419271,1e-04,0.0119,-0.00162800235419271,0.0118,0.99236962012083,-0.0133379638716185,0.0118099615174258,2.72,38.865002,3036800
"382","CELG",2013,0.1155,0.257,0.75,0.2233,0,13378200000,8.61e+08,0.1581,6.493e+09,2.226e+09,1.45e+09,5589900000,45.39,1.68,0.0435455981409132,0,0.0281,0.0435455981409132,0.0281,2.97367780943109,-0.0400147483041006,0.0835603464450138,5.07,NA,NA
"383","CELG",2014,0.1302,0.3302,0.96,0.2607,0,17340100000,8.36e+08,0.1793,7.67e+09,2.431e+09,2e+09,6524800000,53.14,2.39,-0.0162273653995239,0,-6e-04,-0.0162273653995239,-6e-04,2.03739744652293,-0.0150049269316102,-0.00122243846791376,5.09,NA,NA
"384","CELG",2015,0.0722,0.2575,2.41,0.1731,0,27053400000,8.24e+08,0.1106,9.256e+09,3.697e+09,1.602e+09,5.919e+09,59.11,1.94,0.0900219602523442,1e-04,-0.0216,0.0899219602523442,-0.0217,1.09525252982371,0.113688940149519,-0.0236669798971745,3.74,119.099998,4121300
"385","CELG",2016,0.0725,0.3194,2.09,0.178,0,28085600000,8.03e+08,0.1153,1.1229e+10,4.47e+09,1.999e+09,6599300000,42.9,2.49,-0.0235646691102267,3e-04,0.0185,-0.0238646691102267,0.0182,1.92486384680095,-0.058897191122004,0.0353325220117773,3.42,117.290001,1889200
"386","CERN",2012,0.1185,0.1544,0.05,0.149,0,3704468000,3.51e+08,0.1425,2.665e+09,NA,3.97e+08,2833650000,34.84,1.13,0.0037484693604261,1e-04,0.0119,0.0036484693604261,0.0118,1.02931088603671,-0.00849739909480713,0.0122458684552332,3.27,38.040001,843200
"387","CERN",2013,0.1021,0.1328,0.04,0.1369,0,4.098e+09,3.52e+08,0.1228,2.911e+09,3.39e+08,3.98e+08,3167664000,43.44,1.13,-0.0305650319853559,0,0.0281,-0.0305650319853559,0.0281,1.35829179701155,-0.0687330314813804,0.0381679994960244,4.03,NA,NA
"388","CERN",2014,0.1218,0.1561,0.02,0.1544,NA,4.531e+09,3.5e+08,0.1471,3.403e+09,3.93e+08,5.25e+08,NA,NA,1.5,0.00402916999312459,0,-6e-04,0.00402916999312459,-6e-04,0.399927948125115,0.00426912676199966,-0.000239956768875069,NA,NA,NA
"389","CERN",2015,0.1069,0.1451,0.15,0.1219,NA,5.562e+09,3.51e+08,0.132,4.425e+09,5.4e+08,5.39e+08,NA,NA,1.54,0.00951831547884765,1e-04,-0.0216,0.00941831547884765,-0.0217,1.21591370205924,0.0358036428135332,-0.0262853273346856,NA,60.619999,1213500
"390","CERN",2016,0.1137,0.1632,0.14,0.1327,0,5.63e+09,3.44e+08,0.1403,4.796e+09,5.51e+08,6.36e+08,3927947000,29.29,1.85,-0.049624181025804,3e-04,0.0185,-0.049924181025804,0.0182,0.210241542938576,-0.0537505771072861,0.00412639608148209,NA,47.470001,1604700
"391","CF",2012,0.1932,0.3538,0.27,0.3029,0.056,10166900000,3.24e+08,0.2799,6.104e+09,NA,1.849e+09,5902200000,7.51,5.71,-0.0521223532300537,1e-04,0.0119,-0.0522223532300537,0.0118,2.1592628113499,-0.0777016544039826,0.0255793011739289,1.23,39.928001,2297000
"392","CF",2013,0.1405,0.2668,0.61,0.2675,0.061,1.0678e+10,2.96e+08,0.1985,5.474e+09,NA,1.464e+09,5076100000,8.4,4.95,0.0695630426843007,0,0.0281,0.0695630426843007,0.0281,2.25867809567795,0.00609418819575026,0.0634688544885504,1.34,NA,NA
"393","CF",2014,0.1263,0.2994,1.09,0.2931,0.161,1.1338e+10,2.56e+08,0.1765,4.743e+09,NA,1.39e+09,4209700000,9.69,5.42,0.01623876261217,0,-6e-04,0.01623876261217,-6e-04,0.392108683594412,0.0164740278223266,-0.000235265210156647,1.44,NA,NA
"394","CF",2015,0.0581,0.1698,1.38,0.1625,0.313,1.2739e+10,2.36e+08,0.0837,4.308e+09,NA,7e+08,4035200000,12.34,2.96,-0.122753005337613,1e-04,-0.0216,-0.122853005337613,-0.0217,1.21303780014959,-0.096530085074367,-0.0262229202632462,1.19,42.240002,1363200
"395","CF",2016,-0.0199,-0.075,1.73,-0.0752,3.871,1.5131e+10,2.33e+08,-0.0194,3.685e+09,NA,-2.77e+08,3.348e+09,94.14,-1.19,0.0841276166281193,3e-04,0.0185,0.0838276166281193,0.0182,1.65177754267334,0.0537652653514645,0.0303623512766548,0.74,31.629999,3653400
"396","CHD",2012,0.097,0.1706,0.32,0.1197,0.391,4098100000,2.85e+08,0.1361,2.922e+09,NA,3.5e+08,2060900000,22.64,1.23,-0.0107687306398275,1e-04,0.0119,-0.0108687306398275,0.0118,-0.104361450696212,-0.00963726552161221,-0.0011314651182153,1.92,26.709999,1360200
"397","CHD",2013,0.0944,0.1809,0.28,0.1235,0.399,4259700000,2.82e+08,0.1355,3.194e+09,NA,3.94e+08,2299900000,23.33,1.4,0.0156622044936641,0,0.0281,0.0156622044936641,0.0281,1.02002615550115,-0.0130005304759181,0.0286627349695822,2.21,NA,NA
"398","CHD",2014,0.0958,0.1881,0.33,0.1255,0.42,4381300000,2.75e+08,0.1367,3.297e+09,NA,4.13e+08,2101900000,25.61,1.51,0.0270076898631466,0,-6e-04,0.0270076898631466,-6e-04,1.24779806768503,0.0277563687037576,-0.000748678840611017,2.54,NA,NA
"399","CHD",2015,0.095,0.199,0.34,0.1209,0.434,4256900000,2.67e+08,0.1369,3.395e+09,NA,4.1e+08,2023200000,28.04,1.54,-0.0104308842792366,1e-04,-0.0216,-0.0105308842792366,-0.0217,0.427820186211035,-0.00124718623845713,-0.00918369804077946,2.75,42.674999,25633200
"400","CHD",2016,0.1066,0.2294,0.35,0.1314,0.404,4354100000,2.62e+08,0.1542,3.493e+09,NA,4.59e+08,1977900000,26.3,1.75,0.00909288873468211,3e-04,0.0185,0.00879288873468211,0.0182,-0.354278145184136,0.0152407509770334,-0.00614786224235128,2.79,44.150002,1389200
"401","CHRW",2012,0.2403,0.4314,NA,0.0523,0.365,NA,1.62e+08,0.3643,1.1359e+10,NA,5.94e+08,NA,NA,3.67,0.0293581090544221,1e-04,0.0119,0.0292581090544221,0.0118,0.252498603702599,0.0262786255307314,0.00307948352369067,3.48,62.150002,651200
"402","CHRW",2013,0.1484,0.3403,0.53,0.0326,0.387,NA,1.57e+08,0.2042,1.2752e+10,NA,4.16e+08,NA,NA,2.65,0.00101685365898869,0,0.0281,0.00101685365898869,0.0281,1.22466491818069,-0.0333962305418887,0.0344130842008774,3.16,NA,NA
"403","CHRW",2014,0.1495,0.4527,0.48,0.0334,0.483,NA,1.48e+08,0.2346,1.347e+10,NA,4.5e+08,NA,NA,3.05,0.0207809338026314,0,-6e-04,0.0207809338026314,-6e-04,-0.535955409523102,0.0204593605569176,0.000321573245713861,3.4,NA,NA
"404","CHRW",2015,0.1593,0.4639,0.43,0.0378,0.447,NA,1.45e+08,0.2501,1.3476e+10,NA,5.1e+08,NA,NA,3.51,-0.0765061320384568,1e-04,-0.0216,-0.0766061320384568,-0.0217,0.598415878842721,-0.0636205074675697,-0.0128856245708871,2.86,63.18,811500
"405","CHRW",2016,0.1494,0.4263,0.4,0.0391,0.476,NA,1.43e+08,0.2303,1.3144e+10,NA,5.13e+08,NA,NA,3.59,-0.0155808966196266,3e-04,0.0185,-0.0158808966196267,0.0182,0.260219145273173,-0.0206168850635984,0.00503598844397175,2.9,73.470001,906100
"406","CHTR",2012,-0.0195,-1.0896,85.96,-0.0405,NA,NA,9e+07,0.0218,7.504e+09,NA,-3.04e+08,NA,NA,-3.37,0.0733212952049608,1e-04,0.0119,0.0732212952049607,0.0118,0.328712994777992,0.0693424818665804,0.00397881333838031,1.33,73.580002,443400
"407","CHTR",2013,-0.0103,-1.1267,93.91,-0.0207,NA,NA,9.2e+07,-0.0124,8.155e+09,NA,-1.69e+08,NA,NA,-1.82,0.0122122388330029,0,0.0281,0.0122122388330029,0.0281,0.347811458197591,0.00243873685765058,0.00977350197535231,1.65,NA,NA
"408","CHTR",2014,-0.0087,-1.2323,143.99,-0.0201,NA,NA,9.8e+07,-0.0103,9.108e+09,NA,-1.83e+08,NA,NA,-1.88,-0.0183164140235644,0,-6e-04,-0.0183164140235644,-6e-04,0.370995868522912,-0.0180938165024507,-0.000222597521113747,1.6,NA,NA
"409","CHTR",2015,-0.0085,-5.42,NA,-0.0278,NA,NA,1.01e+08,-0.0095,9.754e+09,NA,-2.71e+08,NA,NA,-2.68,-0.0229994207372826,1e-04,-0.0216,-0.0230994207372826,-0.0217,1.40999984468399,0.00749757589235994,-0.0304969966296425,1.42,182.080002,569300
"410","CHTR",2016,0.0374,0.1757,1.49,0.1214,NA,NA,2.35e+08,0.0505,2.9003e+10,NA,3.522e+09,NA,NA,15.94,0.0447849806877117,3e-04,0.0185,0.0444849806877117,0.0182,1.42549862932019,0.0185409056340842,0.0262440750536276,0.96,291.119995,882600
"411","CI",2012,0.031,0.1792,0.51,0.0557,0.007,5.3734e+10,2.9e+08,NA,2.9119e+10,NA,1.623e+09,9.769e+09,9.68,5.61,0.0225112463742373,1e-04,0.0119,0.0224112463742373,0.0118,0.848170118449485,0.0124028389765333,0.0101084073977039,0.41,52.849998,997600
"412","CI",2013,0.0273,0.1452,0.47,0.0456,0.008,5.4336e+10,2.85e+08,NA,3.238e+10,NA,1.476e+09,1.0567e+10,15.01,5.18,0.000343102450067911,0,0.0281,0.000343102450067911,0.0281,0.370200269416184,-0.0100595251205269,0.0104026275705948,0.58,NA,NA
"413","CI",2014,0.0381,0.197,0.46,0.0602,0.005,5.5896e+10,2.69e+08,NA,3.4914e+10,NA,2.102e+09,1.0774e+10,13.04,7.83,0.000194394453985031,0,-6e-04,0.000194394453985031,-6e-04,0.691864297596602,0.000609513032542992,-0.000415118578557961,0.64,NA,NA
"414","CI",2015,0.0371,0.1836,0.42,0.0553,0.004,5.7088e+10,2.61e+08,NA,3.7876e+10,NA,2.094e+09,1.2035e+10,16.87,8.04,0.0807378196689263,1e-04,-0.0216,0.0806378196689263,-0.0217,0.223785688170064,0.0854939691022167,-0.00475614943329038,0.8,147.070007,546800
"415","CI",2016,0.0321,0.145,0.35,0.0471,0.005,5.936e+10,2.6e+08,NA,3.9668e+10,NA,1.867e+09,1.3723e+10,17.44,7.19,-0.0100698616535616,3e-04,0.0185,-0.0103698616535616,0.0182,1.00112404301995,-0.0285903192365248,0.0185204575829632,0.7,137,828400
"416","CIT",2012,-0.0133,-0.0688,2.63,-0.5339,NA,4.4012e+10,2.01e+08,NA,1.359e+09,NA,-5.92e+08,8334800000,NA,-2.95,0.0420196355031398,1e-04,0.0119,0.0419196355031398,0.0118,1.73890368997259,0.0214005719614633,0.0206190635416765,NA,NA,NA
"417","CIT",2013,0.0148,0.0787,2.46,0.2819,0.0289,4.7139e+10,2.02e+08,NA,2.597e+09,NA,6.76e+08,8838800000,12.93,3.35,0.0321634497275591,0,0.0281,0.0321634497275591,0.0281,1.20525053100408,-0.00170409019365546,0.0338675399212146,NA,NA,NA
"418","CIT",2014,0.0238,0.1262,2.04,0.4281,0.088,4.788e+10,1.89e+08,NA,1.735e+09,NA,1.119e+09,9068900000,8.83,5.91,-0.0200772166673787,0,-6e-04,-0.0200772166673787,-6e-04,1.18673257844945,-0.019365177120309,-0.000712039547069671,NA,NA,NA
"419","CIT",2015,0.0183,0.1054,1.69,0.3719,0.093,67498800000,1.86e+08,NA,1.882e+09,NA,1.034e+09,10978100000,6.9,5.55,-0.0789181447317895,1e-04,-0.0216,-0.0790181447317895,-0.0217,1.2948642733732,-0.050919589999591,-0.0279985547321985,NA,NA,NA
"420","CIT",2016,-0.0129,-0.0808,1.49,-0.3567,0.197,64170200000,2.02e+08,NA,2.341e+09,NA,-8.48e+08,10002700000,18.23,-4.2,0.0438235999720206,3e-04,0.0185,0.0435235999720206,0.0182,2.56053349324644,-0.00307810960506458,0.0469017095770852,NA,NA,NA
"421","CL",2012,0.1893,1.0833,2.25,0.1447,0.474,1.3394e+10,9.6e+08,0.3399,1.7085e+10,NA,2.472e+09,2.189e+09,21,2.57,-0.0371804184699163,1e-04,0.0119,-0.0372804184699163,0.0118,0.267879522792282,-0.0404413968388653,0.00326097836894893,3.96,52.02,2012600
"422","CL",2013,0.1644,0.9973,2.06,0.1286,0.54,1.3876e+10,9.39e+08,0.2922,1.742e+10,NA,2.241e+09,2.305e+09,25.93,2.38,-0.00915896196842268,0,0.0281,-0.00915896196842268,0.0281,0.877641378681442,-0.0338206847093712,0.0246617227409485,4.6,NA,NA
"423","CL",2014,0.1595,1.2638,4.93,0.1262,0.614,1.3459e+10,9.1e+08,0.2879,1.6034e+10,NA,1.384e+09,1.145e+09,29.41,1.52,-0.00576437901685329,0,-6e-04,-0.00576437901685329,-6e-04,0.912157429393257,-0.00521708455921734,-0.000547294457635954,5.01,NA,NA
"424","CL",2015,0.1089,3.2719,NA,0.0863,0.548,1.1958e+10,9.1e+08,0.2064,1.6034e+10,NA,1.384e+09,-2.99e+08,24.62,1.52,0.0142105370239312,1e-04,-0.0216,0.0141105370239312,-0.0217,0.754906461628691,0.0304920072412738,-0.0162814702173426,5.44,66.889999,1520300
"425","CL",2016,0.2027,NA,NA,0.1606,1,1.2123e+10,8.98e+08,NA,1.5195e+10,NA,2.441e+09,-2.43e+08,45.48,2.72,0.00321422316523212,3e-04,0.0185,0.00291422316523212,0.0182,0.0936377351272444,0.00121001638591627,0.00200420677931585,5.22,65.610001,1671300
"426","CLR",2012,0.1,0.2703,1.12,0.2874,NA,NA,3.64e+08,0.1616,2.543e+09,NA,7.39e+08,NA,NA,2.03,0.0674001743220535,1e-04,0.0119,0.0673001743220535,0.0118,2.46576270726489,0.0382041743763278,0.0291959999457257,1.9,NA,NA
"427","CLR",2013,0.0725,0.2148,1.19,0.2212,NA,1.1941e+10,3.7e+08,0.1187,3.422e+09,NA,7.64e+08,NA,NA,2.07,0.0455470629723626,0,0.0281,0.0455470629723626,0.0281,0.886639638620858,0.0206324891271165,0.0249145738452461,2.17,NA,NA
"428","CLR",2014,0.0722,0.2191,1.21,0.2035,NA,1.5145e+10,3.71e+08,0.1176,4.802e+09,NA,9.77e+08,NA,NA,2.64,-0.0660688667266949,0,-6e-04,-0.0660688667266949,-6e-04,1.18665044761149,-0.065356876458128,-0.000711990268566891,1.37,NA,NA
"429","CLR",2015,-0.0235,-0.0734,1.52,-0.132,NA,1.492e+10,3.7e+08,-0.0129,2.68e+09,NA,-3.54e+08,NA,NA,-0.96,-0.457193441301986,1e-04,-0.0216,-0.457293441301986,-0.0217,1.12519565274092,-0.432876695637508,-0.024316745664478,1.06,NA,NA
"430","CLR",2016,-0.0278,-0.0891,1.52,-0.2018,NA,1.3812e+10,3.7e+08,-0.0174,1.98e+09,NA,-4e+08,NA,NA,-1.08,-0.118257150374533,3e-04,0.0185,-0.118557150374533,0.0182,2.16708354897882,-0.157998070965948,0.0397409205914145,1.88,NA,NA
"431","CLX",2012,0.127,NA,38.7321,0.0989,0.586,4.502e+09,1.32e+08,NA,5.468e+09,NA,5.41e+08,5.6e+07,17.93,4.09,-0.0418593967531626,1e-04,0.0119,-0.0419593967531626,0.0118,0.244977071595455,-0.0448501261979889,0.00299072944482637,2.57,72.660004,616500
"432","CLX",2013,0.132,NA,14.86,0.1017,0.592,4.311e+09,1.33e+08,0.2555,5.533e+09,1.3e+08,5.72e+08,1.56e+08,20.48,4.3,-0.00441007466544138,0,0.0281,-0.00441007466544138,0.0281,1.04610194151193,-0.0338055392219266,0.0293954645564852,3.17,NA,NA
"433","CLX",2014,0.1302,3.72,10.36,0.0998,0.638,4.258e+09,1.32e+08,0.2501,5.514e+09,1.25e+08,5.58e+08,2.81e+08,27.78,4.23,0.025167765996353,0,-6e-04,0.025167765996353,-6e-04,0.194337916221341,0.0252843687460858,-0.000116602749732805,3.27,NA,NA
"434","CLX",2015,0.1377,4.2647,15.22,0.1026,0.681,4.164e+09,1.33e+08,0.2693,5.655e+09,1.36e+08,5.8e+08,1.98e+08,24.63,4.37,0.0201495594817084,1e-04,-0.0216,0.0200495594817084,-0.0217,0.309419163119714,0.0267639553214062,-0.00661439583969779,4.33,128.059998,607100
"435","CLX",2016,0.1493,3.1229,6.05,0.1125,0.598,4.518e+09,1.32e+08,0.2853,5.761e+09,1.41e+08,6.48e+08,2.7e+08,24.73,4.92,0.0378685106560254,3e-04,0.0185,0.0375685106560254,0.0182,-0.273745854820052,0.0425506852137504,-0.00468217455772494,3.78,120.32,1019900
"436","CMCSA",2012,0.0384,0.1284,0.77,0.0991,0.285,1.64971e+11,5.434e+09,0.0897,6.257e+10,NA,6.203e+09,4.9356e+10,16.7,1.14,0.0131166100276769,1e-04,0.0119,0.0130166100276769,0.0118,1.22783370549923,-0.00147182769721402,0.014588437724891,0.75,18.27,15174800
"437","CMCSA",2013,0.0421,0.1363,0.88,0.1054,0.311,1.58813e+11,5.33e+09,0.0899,6.4657e+10,NA,6.816e+09,5.0694e+10,20.13,1.28,0.0488060883542123,0,0.0281,0.0488060883542123,0.0281,1.11551300925581,0.017460172794124,0.0313459155600883,1.09,NA,NA
"438","CMCSA",2014,0.0527,0.1621,0.84,0.1218,0.273,1.59339e+11,5.24e+09,0.1021,6.8775e+10,NA,8.38e+09,5.2711e+10,17.08,1.6,0.0168627449015883,0,-6e-04,0.0168627449015883,-6e-04,-0.263645369789415,0.0167045576797146,0.000158187221873649,1.15,NA,NA
"439","CMCSA",2015,0.0501,0.1555,0.94,0.1096,0.305,1.66574e+11,5.035e+09,0.0958,7.451e+10,NA,8.163e+09,5.2269e+10,18.62,1.62,-0.0755752229360803,1e-04,-0.0216,-0.0756752229360804,-0.0217,1.53376260590822,-0.042392574387872,-0.0331826485482083,1.16,28.594999,5079700
"440","CMCSA",2016,0.0501,0.1637,1.03,0.1081,0.315,1.805e+11,4.875e+09,0.096,8.0403e+10,NA,8.695e+09,5.3943e+10,19.26,1.78,0.00123840503779788,3e-04,0.0185,0.000938405037797883,0.0182,0.897565042638584,-0.0153972787382243,0.0166356837760222,1.24,35.224998,4624200
"441","CME",2012,0.0225,0.0417,0.1,0.3075,0.664,38863200000,3.32e+08,0.0404,2.914e+09,NA,8.96e+08,21419100000,12.12,2.7,-0.0537090261342012,1e-04,0.0119,-0.0538090261342012,0.0118,1.36215854419965,-0.069882496955757,0.0161734708215559,0.46,50.119999,1701500
"442","CME",2013,0.021,0.0459,0.1,0.3327,0.632,54277800000,3.34e+08,0.0443,2.936e+09,NA,9.76e+08,21154800000,27.49,2.92,-0.00603601394191435,0,0.0281,-0.00603601394191435,0.0281,0.356142793363421,-0.0160436264354265,0.0100076124935121,0.5,NA,NA
"443","CME",2014,0.0178,0.0536,0.1,0.3621,0.617,72241500000,3.36e+08,0.052,3.113e+09,NA,1.127e+09,20923500000,28.44,3.35,0.0734061236389558,0,-6e-04,0.0734061236389558,-6e-04,0.116843042254701,0.0734762294643086,-7.01058253528204e-05,0.43,NA,NA
"444","CME",2015,0.0179,0.0601,0.11,0.3748,0.527,67371500000,3.38e+08,0.0577,3.327e+09,NA,1.247e+09,20551800000,24.11,3.69,-0.0387945737723512,1e-04,-0.0216,-0.0388945737723512,-0.0217,0.788938665722221,-0.021774604726179,-0.0170199690461722,0.47,91.889999,725600
"445","CME",2016,0.0224,0.075,0.11,0.4267,0.536,69369400000,3.39e+08,0.0713,3.595e+09,NA,1.534e+09,20340700000,26,4.53,0.0537280975434431,3e-04,0.0185,0.0534280975434431,0.0182,0.98749165723145,0.0354557493818307,0.0182723481616124,0.06,115.959999,910000
"446","CMG",2012,0.1797,0.2428,0,0.1018,0,1668667000,3.2e+07,0.242,2.731e+09,NA,2.78e+08,1245926000,32.33,8.75,0.120164313301582,1e-04,0.0119,0.120064313301582,0.0118,1.25259812960988,0.105283655372185,0.0148806579293966,NA,290.529999,450500
"447","CMG",2013,0.1781,0.2352,0,0.1019,0,2009280000,3.1e+07,0.2352,3.215e+09,NA,3.27e+08,1538288000,49.11,10.47,0.0168841909983956,0,0.0281,0.0168841909983956,0.0281,1.10743615807109,-0.014234765043402,0.0311189560417976,NA,NA,NA
"448","CMG",2014,0.1955,0.2509,0,0.1084,0,2546285000,3.2e+07,0.2509,4.108e+09,NA,4.45e+08,2012369000,50.82,14.13,0.0309935794691479,0,-6e-04,0.0309935794691479,-6e-04,-0.0229232563838659,0.0309798255153176,1.37539538303195e-05,NA,NA,NA
"449","CMG",2015,0.1804,0.2297,0,0.1057,0,2725066000,3.1e+07,0.2297,4.501e+09,NA,4.76e+08,2127974000,36.84,15.1,-0.18877835206149,1e-04,-0.0216,-0.18887835206149,-0.0217,-0.299224216649275,-0.195371517562779,0.00659316550128926,NA,493.519989,956800
"450","CMG",2016,0.0097,0.013,0,0.0059,0,2026103000,3e+07,0.013,3.904e+09,NA,2.3e+07,1402493000,163.16,0.77,-0.0491535124238787,3e-04,0.0185,-0.0494535124238787,0.0182,0.777053292583848,-0.0635958823489047,0.014442369925026,NA,385.369995,504900
"451","CMI",2012,0.1359,0.272,0.11,0.0949,0.208,1.2548e+10,1.9e+08,0.2435,1.7334e+10,NA,1.645e+09,6.603e+09,10.22,8.67,0.0987679433675298,1e-04,0.0119,0.0986679433675298,0.0118,2.16360874331307,0.0731373601964356,0.0256305831710942,1.37,105.82,890500
"452","CMI",2013,0.1087,0.2102,0.22,0.0857,0.281,1.4728e+10,1.87e+08,0.1796,1.7301e+10,NA,1.483e+09,7.51e+09,17.48,7.91,0.0630216943669797,0,0.0281,0.0630216943669797,0.0281,1.32733602750197,0.0257235519941745,0.0372981423728052,1.54,NA,NA
"453","CMI",2014,0.1082,0.2164,0.21,0.0859,0.299,1.5776e+10,1.83e+08,0.1797,1.9221e+10,NA,1.651e+09,7.749e+09,15.48,9.02,-0.0100072722521099,0,-6e-04,-0.0100072722521099,-6e-04,2.63177130147076,-0.00842820947122742,-0.00157906278088246,1.45,NA,NA
"454","CMI",2015,0.0905,0.1846,0.21,0.0732,0.355,1.5134e+10,1.78e+08,0.1545,1.911e+10,NA,1.399e+09,7.406e+09,10.71,7.84,-0.131413133962357,1e-04,-0.0216,-0.131513133962357,-0.0217,0.549138448405137,-0.119596829631966,-0.0118163043303915,0.85,89.269997,1843500
"455","CMI",2016,0.0925,0.1952,0.23,0.0796,0.57,1.5011e+10,1.69e+08,0.1607,1.7509e+10,NA,1.394e+09,6.875e+09,19.42,8.23,-0.0367072275519821,3e-04,0.0185,-0.0370072275519821,0.0182,0.898061618457119,-0.0533519490079016,0.0166447214559196,1.41,136.460007,870700
"456","CNO",2012,0.0066,0.0438,0.68,0.0509,0.072,34131400000,2.81e+08,NA,4.342e+09,NA,2.21e+08,5049300000,13.47,0.83,0.027104468118793,1e-04,0.0119,0.027004468118793,0.0118,1.64064325630148,0.0076448776944355,0.0194595904243575,0.14,9.08,909200
"457","CNO",2013,0.0139,0.0956,0.76,0.1068,0.051,34780600000,2.33e+08,NA,4.476e+09,NA,4.78e+08,4955200000,8.06,2.06,0.0463111665732214,0,0.0281,0.0463111665732214,0.0281,1.32888423079731,0.00896951968781685,0.0373416468854046,0.21,NA,NA
"458","CNO",2014,0.0016,0.0107,0.77,0.0124,0.656,31184200000,2.18e+08,NA,4.144e+09,NA,5.1e+07,4688200000,48.46,0.24,-0.0034922521007894,0,-6e-04,-0.0034922521007894,-6e-04,1.94972468465746,-0.00232241728999493,-0.00116983481079448,0.21,NA,NA
"459","CNO",2015,0.0087,0.0613,1,0.071,0.243,31125100000,1.95e+08,NA,3.812e+09,NA,2.7e+08,4138500000,18.31,1.39,-0.0544817450830212,1e-04,-0.0216,-0.0545817450830212,-0.0217,0.390184725922524,-0.0461147365305025,-0.00836700855251877,NA,19.370001,981100
"460","CNO",2016,0.0114,0.0831,0.94,0.0899,0.214,31975200000,1.78e+08,NA,3.985e+09,NA,3.58e+08,4486900000,12.16,2.01,0.0718241098328667,3e-04,0.0185,0.0715241098328667,0.0182,1.57016061143909,0.0429471867046751,0.0288769231281915,NA,19.24,798000
"461","CNP",2012,0.0187,0.0979,1.94,0.056,0.835,2.2871e+10,4.3e+08,0.0572,7.452e+09,NA,4.17e+08,4.301e+09,22.15,0.97,-0.0246294308158343,1e-04,0.0119,-0.0247294308158343,0.0118,-0.143279464014633,-0.0230387331404616,-0.00159069767537267,0.76,19,3110200
"462","CNP",2013,0.0139,0.0721,1.81,0.0384,1.072,2.187e+10,4.31e+08,0.0467,8.106e+09,NA,3.11e+08,4.329e+09,30.62,0.72,-0.0107273630832151,0,0.0281,-0.0107273630832151,0.0281,1.12959586271715,-0.0424690068255669,0.0317416437423518,0.83,NA,NA
"463","CNP",2014,0.0271,0.1377,1.76,0.0662,0.724,2.32e+10,4.32e+08,0.0718,9.226e+09,NA,6.11e+08,4.548e+09,18.47,1.42,-0.0215336041367062,0,-6e-04,-0.0215336041367062,-6e-04,0.495243145486306,-0.0212364582494145,-0.000297145887291784,0.76,NA,NA
"464","CNP",2015,-0.0311,-0.1728,2.28,-0.0937,NA,2.1334e+10,4.3e+08,-0.0321,7.386e+09,NA,-6.92e+08,3.461e+09,NA,-1.61,0.0799064831669771,1e-04,-0.0216,0.0798064831669771,-0.0217,-0.0740812617504755,0.0781989197869917,0.00170756337998532,0.73,18.18,4482900
"465","CNP",2016,0.02,0.1248,2.18,0.0574,1.0293,2.1829e+10,4.34e+08,0.0577,7.528e+09,NA,4.32e+08,3.46e+09,NA,1,0.0321676539266137,3e-04,0.0185,0.0318676539266137,0.0182,0.89032662721276,0.0156637093113415,0.0165039446152722,0.84,24.440001,1722300
