"","Ticker","YearIndex","Roa","Roe","Roic","TobinsQ","Ra","AlphaJensen","Eps","StockPriceClose","PriceToEpsRatio","PayoutRatio","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","ResearchAndDevelopment","NetIncome","ShareholdersEquity","Rf","Rm","Ra_Rf","Rm_Rf","Beta","CostEquity","Volume","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GisSector","GicsClassification","CompaniesIndex"
"226","CE",1,0.07,0.2262,0.1274,1.18,-0.00183282018365422,-0.000739504874246816,4,NA,NA,0.099,1.69,0.0943,9e+09,1.6e+08,6.418e+09,NA,3.72e+08,NA,1e-04,0.0119,0.0815153583517536,0.0118,1.03996023522689,0.0123715307756773,560200,2014,332,0.17,0,0,0,0,0.59,0,1,0,"Materials",8,76
"227","CE",2,0.0349,0.117,0.0686,1.29,-0.0495468301954815,-0.0124776088161453,2,67.050003,NA,0.322,1.07,0.1691,9.018e+09,1.59e+08,6.51e+09,8.5e+07,1.101e+09,NA,0,0.0281,-0.014716787049874,0.0281,0.802900007913191,0.0225614902223607,NA,2015,383,0.15,0,0,0,0,0.1,0,1,0,"Materials",8,76
"228","CE",3,0.1062,0.3625,0.1833,1.5,-0.0073390039988057,-0.0213137840184351,6.18,79.160004,NA,0.42,0.93,0.0917,8.796e+09,1.56e+08,6.802e+09,8.6e+07,6.24e+08,NA,0,-6e-04,-0.00183282018365422,-6e-04,1.82219218234568,-0.00109331530940741,NA,2016,432,0.15,0,0.04,0,0,0.07,0,1,0,"Materials",8,76
"229","CELG",1,0.1302,0.3302,0.1793,5.09,-0.0162273653995239,-0.0150049269316102,2.39,NA,53.14,0,0.49,0.2644,11734306000,8.82e+08,5.506e+09,NA,1.456e+09,5694467000,1e-04,0.0119,-0.00162800235419271,0.0118,0.99236962012083,0.0118099615174258,3036800,2014,49,0.57,0.74,0.76,0.75,0,0.91,0,0,1,"Health Care",5,77
"230","CELG",2,0.0722,0.2575,0.1106,3.74,0.0900219602523442,0.113688940149519,1.94,119.099998,59.11,0,0.75,0.2233,13378200000,8.61e+08,6.493e+09,2.226e+09,1.45e+09,5589900000,0,0.0281,0.0435455981409132,0.0281,2.97367780943109,0.0835603464450138,NA,2015,153,0.45,0,0.02,0.11,0,0.17,1,0,1,"Health Care",5,77
"231","CELG",3,0.0725,0.3194,0.1153,3.42,-0.0235646691102267,-0.058897191122004,2.49,117.290001,42.9,0,0.96,0.2607,17340100000,8.36e+08,7.67e+09,2.431e+09,2e+09,6524800000,0,-6e-04,-0.0162273653995239,-6e-04,2.03739744652293,-0.00122243846791376,NA,2016,54,0.62,0.14,0.02,0.15,0,0.17,1,0,1,"Health Care",5,77
"232","CERN",1,0.1218,0.1561,0.1471,NA,0.00402916999312459,0.00426912676199966,1.5,NA,NA,NA,0.05,0.149,3704468000,3.51e+08,2.665e+09,NA,3.97e+08,2833650000,1e-04,0.0119,0.0036484693604261,0.0118,1.02931088603671,0.0122458684552332,843200,2014,435,0,0,0,0,0,0,0,0,0,"Health Care",5,78
"233","CERN",2,0.1069,0.1451,0.132,NA,0.00951831547884765,0.0358036428135332,1.54,60.619999,NA,NA,0.04,0.1369,4.098e+09,3.52e+08,2.911e+09,3.39e+08,3.98e+08,3167664000,0,0.0281,-0.0305650319853559,0.0281,1.35829179701155,0.0381679994960244,NA,2015,339,0.19,0,0,0,0,0.19,0,0,0,"Health Care",5,78
"234","CERN",3,0.1137,0.1632,0.1403,NA,-0.049624181025804,-0.0537505771072861,1.85,47.470001,29.29,0,0.02,0.1544,4.531e+09,3.5e+08,3.403e+09,3.93e+08,5.25e+08,NA,0,-6e-04,0.00402916999312459,-6e-04,0.399927948125115,-0.000239956768875069,NA,2016,373,0.19,0,0,0,0,0.19,0,0,0,"Health Care",5,78
"235","CF",1,0.1263,0.2994,0.1765,1.44,0.01623876261217,0.0164740278223266,5.42,NA,9.69,0.161,0.27,0.3029,10166900000,3.24e+08,6.104e+09,NA,1.849e+09,5902200000,1e-04,0.0119,-0.0522223532300537,0.0118,2.1592628113499,0.0255793011739289,2297000,2014,327,0.17,0,0.1,0,0,0.79,0,0,0,"Materials",8,79
"236","CF",2,0.0581,0.1698,0.0837,1.19,-0.122753005337613,-0.096530085074367,2.96,42.240002,12.34,0.313,0.61,0.2675,1.0678e+10,2.96e+08,5.474e+09,NA,1.464e+09,5076100000,0,0.0281,0.0695630426843007,0.0281,2.25867809567795,0.0634688544885504,NA,2015,425,0.1,0,0,0,0,0.1,0,0,0,"Materials",8,79
"237","CF",3,-0.0199,-0.075,-0.0194,0.74,0.0841276166281193,0.0537652653514645,-1.19,31.629999,94.14,3.871,1.09,0.2931,1.1338e+10,2.56e+08,4.743e+09,NA,1.39e+09,4209700000,0,-6e-04,0.01623876261217,-6e-04,0.392108683594412,-0.000235265210156647,NA,2016,470,0.1,0,0.03,0,0,0.08,0,0,0,"Materials",8,79
"238","CHD",1,0.0958,0.1881,0.1367,2.54,0.0270076898631466,0.0277563687037576,1.51,NA,25.61,0.42,0.32,0.1197,4098100000,2.85e+08,2.922e+09,NA,3.5e+08,2060900000,1e-04,0.0119,-0.0108687306398275,0.0118,-0.104361450696212,-0.0011314651182153,1360200,2014,215,0.32,0.3,0.17,0.23,0.11,1,0,0,0,"Consumer Staples",2,80
"239","CHD",2,0.095,0.199,0.1369,2.75,-0.0104308842792366,-0.00124718623845713,1.54,42.674999,28.04,0.434,0.28,0.1235,4259700000,2.82e+08,3.194e+09,NA,3.94e+08,2299900000,0,0.0281,0.0156622044936641,0.0281,1.02002615550115,0.0286627349695822,NA,2015,291,0.27,0.05,0,0.07,0.03,0.12,0,0,0,"Consumer Staples",2,80
"240","CHD",3,0.1066,0.2294,0.1542,2.79,0.00909288873468211,0.0152407509770334,1.75,44.150002,26.3,0.404,0.33,0.1255,4381300000,2.75e+08,3.297e+09,NA,4.13e+08,2101900000,0,-6e-04,0.0270076898631466,-6e-04,1.24779806768503,-0.000748678840611017,NA,2016,352,0.2,0,0.09,0,0,0.12,0,0,0,"Consumer Staples",2,80
"241","CHRW",1,0.1495,0.4527,0.2346,3.4,0.0207809338026314,0.0204593605569176,3.05,NA,NA,0.483,NA,0.0523,2.804e+09,1.62e+08,1.1359e+10,NA,5.94e+08,NA,1e-04,0.0119,0.0292581090544221,0.0118,0.252498603702599,0.00307948352369067,651200,2014,435,0,0,0,0,0,0,0,0,0,"Industrials",6,81
"242","CHRW",2,0.1593,0.4639,0.2501,2.86,-0.0765061320384568,-0.0636205074675697,3.51,63.18,NA,0.447,0.53,0.0326,2.803e+09,1.57e+08,1.2752e+10,NA,4.16e+08,NA,0,0.0281,0.00101685365898869,0.0281,1.22466491818069,0.0344130842008774,NA,2015,315,0.23,0,0.1,0,0,0.08,0,1,0,"Industrials",6,81
"243","CHRW",3,0.1494,0.4263,0.2303,2.9,-0.0155808966196266,-0.0206168850635984,3.59,73.470001,NA,0.476,0.48,0.0334,3.214e+09,1.48e+08,1.347e+10,NA,4.5e+08,NA,0,-6e-04,0.0207809338026314,-6e-04,-0.535955409523102,0.000321573245713861,NA,2016,443,0.14,0,0.01,0,0,0.08,0,1,0,"Industrials",6,81
"244","CHTR",1,-0.0087,-1.2323,-0.0103,1.6,-0.0183164140235644,-0.0180938165024507,-1.88,NA,NA,NA,85.96,-0.0405,1.56e+10,9e+07,7.504e+09,NA,-3.04e+08,NA,1e-04,0.0119,0.0732212952049607,0.0118,0.328712994777992,0.00397881333838031,443400,2014,435,0,0,0,0,0,0,0,0,0,"Consumer Discretionary",1,82
"245","CHTR",2,-0.0085,-5.42,-0.0095,1.42,-0.0229994207372826,0.00749757589235994,-2.68,182.080002,NA,NA,93.91,-0.0207,1.73e+10,9.2e+07,8.155e+09,NA,-1.69e+08,NA,0,0.0281,0.0122122388330029,0.0281,0.347811458197591,0.00977350197535231,NA,2015,364,0.16,0,0,0,0,0.16,0,0,0,"Consumer Discretionary",1,82
"246","CHTR",3,0.0374,0.1757,0.0505,0.96,0.0447849806877117,0.0185409056340842,15.94,291.119995,NA,NA,143.99,-0.0201,2.439e+10,9.8e+07,9.108e+09,NA,-1.83e+08,NA,0,-6e-04,-0.0183164140235644,-6e-04,0.370995868522912,-0.000222597521113747,NA,2016,392,0.18,0,0.02,0,0,0.16,0,0,0,"Consumer Discretionary",1,82
"247","CI",1,0.0381,0.197,NA,0.64,0.000194394453985031,0.000609513032542992,7.83,NA,13.04,0.005,0.51,0.0557,5.3734e+10,2.9e+08,2.9119e+10,NA,1.623e+09,9.769e+09,1e-04,0.0119,0.0224112463742373,0.0118,0.848170118449485,0.0101084073977039,997600,2014,226,0.31,0,0.86,0,0,0.9,0,0,0,"Health Care",5,83
"248","CI",2,0.0371,0.1836,NA,0.8,0.0807378196689263,0.0854939691022167,8.04,147.070007,16.87,0.004,0.47,0.0456,5.4336e+10,2.85e+08,3.238e+10,NA,1.476e+09,1.0567e+10,0,0.0281,0.000343102450067911,0.0281,0.370200269416184,0.0104026275705948,NA,2015,191,0.4,0.06,0.1,0,0,0.14,1,0,0,"Health Care",5,83
"249","CI",3,0.0321,0.145,NA,0.7,-0.0100698616535616,-0.0285903192365248,7.19,137,17.44,0.005,0.46,0.0602,5.5896e+10,2.69e+08,3.4914e+10,NA,2.102e+09,1.0774e+10,0,-6e-04,0.000194394453985031,-6e-04,0.691864297596602,-0.000415118578557961,NA,2016,112,0.5,0.07,0.1,0.1,0,0.14,1,0,0,"Health Care",5,83
"250","CIT",1,0.0238,0.1262,NA,NA,-0.0200772166673787,-0.019365177120309,5.91,NA,8.83,0.088,2.63,-0.5339,4.4012e+10,2.01e+08,1.359e+09,NA,-5.92e+08,8334800000,1e-04,0.0119,0.0419196355031398,0.0118,1.73890368997259,0.0206190635416765,NA,2014,421,0.06,0,0,0,0,0.31,0,0,0,"Financials",4,84
"251","CIT",2,0.0183,0.1054,NA,NA,-0.0789181447317895,-0.050919589999591,5.55,NA,6.9,0.093,2.46,0.2819,4.7139e+10,2.02e+08,2.597e+09,NA,6.76e+08,8838800000,0,0.0281,0.0321634497275591,0.0281,1.20525053100408,0.0338675399212146,NA,2015,428,0.1,0,0,0,0,0.1,0,0,0,"Financials",4,84
"252","CIT",3,-0.0129,-0.0808,NA,NA,0.0438235999720206,-0.00307810960506458,-4.2,NA,18.23,0.197,2.04,0.4281,4.788e+10,1.89e+08,1.735e+09,NA,1.119e+09,9068900000,0,-6e-04,-0.0200772166673787,-6e-04,1.18673257844945,-0.000712039547069671,NA,2016,402,0.17,0,0.07,0,0,0.1,0,0,0,"Financials",4,84
"253","CL",1,0.1595,1.2638,0.2879,5.01,-0.00576437901685329,-0.00521708455921734,1.52,NA,29.41,0.614,2.25,0.1447,1.3394e+10,9.6e+08,1.7085e+10,NA,2.472e+09,2.189e+09,1e-04,0.0119,-0.0372804184699163,0.0118,0.267879522792282,0.00326097836894893,2012600,2014,97,0.48,0.34,0.38,0.35,0.37,0.33,1,1,1,"Consumer Staples",2,85
"254","CL",2,0.1089,3.2719,0.2064,5.44,0.0142105370239312,0.0304920072412738,1.52,66.889999,24.62,0.548,2.06,0.1286,1.3876e+10,9.39e+08,1.742e+10,NA,2.241e+09,2.305e+09,0,0.0281,-0.00915896196842268,0.0281,0.877641378681442,0.0246617227409485,NA,2015,49,0.63,0.08,0.09,0.07,0.09,0.11,1,1,1,"Consumer Staples",2,85
"255","CL",3,0.2027,NA,NA,5.22,0.00321422316523212,0.00121001638591627,2.72,65.610001,45.48,1,4.93,0.1262,1.3459e+10,9.1e+08,1.6034e+10,NA,1.384e+09,1.145e+09,0,-6e-04,-0.00576437901685329,-6e-04,0.912157429393257,-0.000547294457635954,NA,2016,51,0.62,0.09,0.07,0.07,0.08,0.11,1,1,1,"Consumer Staples",2,85
"256","CLR",1,0.0722,0.2191,0.1176,1.37,-0.0660688667266949,-0.065356876458128,2.64,NA,NA,NA,1.12,0.2874,9.14e+09,3.64e+08,2.543e+09,NA,7.39e+08,NA,1e-04,0.0119,0.0673001743220535,0.0118,2.46576270726489,0.0291959999457257,NA,2014,398,0.1,0,0,0,0,0.51,0,0,0,"Energy",3,86
"257","CLR",2,-0.0235,-0.0734,-0.0129,1.06,-0.457193441301986,-0.432876695637508,-0.96,NA,NA,NA,1.19,0.2212,1.1941e+10,3.7e+08,3.422e+09,NA,7.64e+08,NA,0,0.0281,0.0455470629723626,0.0281,0.886639638620858,0.0249145738452461,NA,2015,494,0.01,0,0,0,0,0.01,0,0,0,"Energy",3,86
"258","CLR",3,-0.0278,-0.0891,-0.0174,1.88,-0.118257150374533,-0.157998070965948,-1.08,NA,NA,NA,1.21,0.2035,1.5145e+10,3.71e+08,4.802e+09,NA,9.77e+08,NA,0,-6e-04,-0.0660688667266949,-6e-04,1.18665044761149,-0.000711990268566891,NA,2016,497,0.03,0,0.02,0,0,0.01,0,0,0,"Energy",3,86
"259","CLX",1,0.1302,3.72,0.2501,3.27,0.025167765996353,0.0252843687460858,4.23,NA,27.78,0.638,38.7321,0.0989,4.502e+09,1.32e+08,5.468e+09,NA,5.41e+08,5.6e+07,1e-04,0.0119,-0.0419593967531626,0.0118,0.244977071595455,0.00299072944482637,616500,2014,43,0.58,0.32,0.33,0.34,0.49,0.8,1,1,1,"Consumer Staples",2,87
"260","CLX",2,0.1377,4.2647,0.2693,4.33,0.0201495594817084,0.0267639553214062,4.37,128.059998,24.63,0.681,14.86,0.1017,4.311e+09,1.33e+08,5.533e+09,1.3e+08,5.72e+08,1.56e+08,0,0.0281,-0.00441007466544138,0.0281,1.04610194151193,0.0293954645564852,NA,2015,38,0.65,0.07,0.08,0.06,0.13,0.12,1,1,1,"Consumer Staples",2,87
"261","CLX",3,0.1493,3.1229,0.2853,3.78,0.0378685106560254,0.0425506852137504,4.92,120.32,24.73,0.598,10.36,0.0998,4.258e+09,1.32e+08,5.514e+09,1.25e+08,5.58e+08,2.81e+08,0,-6e-04,0.025167765996353,-6e-04,0.194337916221341,-0.000116602749732805,NA,2016,45,0.64,0.07,0.06,0.07,0.12,0.12,1,1,1,"Consumer Staples",2,87
"262","CMCSA",1,0.0527,0.1621,0.1021,1.15,0.0168627449015883,0.0167045576797146,1.6,NA,17.08,0.273,0.77,0.0991,1.64971e+11,5.434e+09,6.257e+10,NA,6.203e+09,4.9356e+10,1e-04,0.0119,0.0130166100276769,0.0118,1.22783370549923,0.014588437724891,15174800,2014,417,0.07,0,0,0,0,0.33,0,0,0,"Consumer Discretionary",1,88
"263","CMCSA",2,0.0501,0.1555,0.0958,1.16,-0.0755752229360803,-0.042392574387872,1.62,28.594999,18.62,0.305,0.88,0.1054,1.58813e+11,5.33e+09,6.4657e+10,NA,6.816e+09,5.0694e+10,0,0.0281,0.0488060883542123,0.0281,1.11551300925581,0.0313459155600883,NA,2015,364,0.16,0,0,0,0,0.16,0,0,0,"Consumer Discretionary",1,88
"264","CMCSA",3,0.0501,0.1637,0.096,1.24,0.00123840503779788,-0.0153972787382243,1.78,35.224998,19.26,0.315,0.84,0.1218,1.59339e+11,5.24e+09,6.8775e+10,NA,8.38e+09,5.2711e+10,0,-6e-04,0.0168627449015883,-6e-04,-0.263645369789415,0.000158187221873649,NA,2016,374,0.19,0,0.03,0,0,0.16,0,0,0,"Consumer Discretionary",1,88
"265","CME",1,0.0178,0.0536,0.052,0.43,0.0734061236389558,0.0734762294643086,3.35,NA,28.44,0.617,0.1,0.3075,38863200000,3.32e+08,2.914e+09,NA,8.96e+08,21419100000,1e-04,0.0119,-0.0538090261342012,0.0118,1.36215854419965,0.0161734708215559,1701500,2014,348,0.15,0,0,0,0,0.76,0,0,0,"Financials",4,89
"266","CME",2,0.0179,0.0601,0.0577,0.47,-0.0387945737723512,-0.021774604726179,3.69,91.889999,24.11,0.527,0.1,0.3327,54277800000,3.34e+08,2.936e+09,NA,9.76e+08,21154800000,0,0.0281,-0.00603601394191435,0.0281,0.356142793363421,0.0100076124935121,NA,2015,428,0.1,0,0,0,0,0.1,0,0,0,"Financials",4,89
"267","CME",3,0.0224,0.075,0.0713,0.06,0.0537280975434431,0.0354557493818307,4.53,115.959999,26,0.536,0.1,0.3621,72241500000,3.36e+08,3.113e+09,NA,1.127e+09,20923500000,0,-6e-04,0.0734061236389558,-6e-04,0.116843042254701,-7.01058253528204e-05,NA,2016,412,0.17,0,0.07,0,0,0.1,0,0,0,"Financials",4,89
"268","CMG",1,0.1955,0.2509,0.2509,NA,0.0309935794691479,0.0309798255153176,14.13,NA,50.82,0,0,0.1018,1668667000,3.2e+07,2.731e+09,NA,2.78e+08,1245926000,1e-04,0.0119,0.120064313301582,0.0118,1.25259812960988,0.0148806579293966,450500,2014,366,0.14,0,0,0,0,0.68,0,0,0,"Consumer Discretionary",1,90
"269","CMG",2,0.1804,0.2297,0.2297,NA,-0.18877835206149,-0.195371517562779,15.1,493.519989,36.84,0,0,0.1019,2009280000,3.1e+07,3.215e+09,NA,3.27e+08,1538288000,0,0.0281,0.0168841909983956,0.0281,1.10743615807109,0.0311189560417976,NA,2015,428,0.1,0,0,0,0,0.1,0,0,0,"Consumer Discretionary",1,90
"270","CMG",3,0.0097,0.013,0.013,NA,-0.0491535124238787,-0.0635958823489047,0.77,385.369995,163.16,0,0,0.1084,2546285000,3.2e+07,4.108e+09,NA,4.45e+08,2012369000,0,-6e-04,0.0309935794691479,-6e-04,-0.0229232563838659,1.37539538303195e-05,NA,2016,429,0.16,0,0.06,0,0,0.1,0,0,0,"Consumer Discretionary",1,90
"271","CMI",1,0.1082,0.2164,0.1797,1.45,-0.0100072722521099,-0.00842820947122742,9.02,NA,15.48,0.299,0.11,0.0949,1.2548e+10,1.9e+08,1.7334e+10,NA,1.645e+09,6.603e+09,1e-04,0.0119,0.0986679433675298,0.0118,2.16360874331307,0.0256305831710942,890500,2014,52,0.56,0.24,0.45,0.53,0.57,0.46,1,1,1,"Industrials",6,91
"272","CMI",2,0.0905,0.1846,0.1545,0.85,-0.131413133962357,-0.119596829631966,7.84,89.269997,10.71,0.355,0.22,0.0857,1.4728e+10,1.87e+08,1.7301e+10,NA,1.483e+09,7.51e+09,0,0.0281,0.0630216943669797,0.0281,1.32733602750197,0.0372981423728052,NA,2015,105,0.54,0.03,0.07,0.08,0.09,0.07,1,1,1,"Industrials",6,91
"273","CMI",3,0.0925,0.1952,0.1607,1.41,-0.0367072275519821,-0.0533519490079016,8.23,136.460007,19.42,0.57,0.21,0.0859,1.5776e+10,1.83e+08,1.9221e+10,NA,1.651e+09,7.749e+09,0,-6e-04,-0.0100072722521099,-6e-04,2.63177130147076,-0.00157906278088246,NA,2016,85,0.55,0.04,0.06,0.07,0.1,0.08,1,1,1,"Industrials",6,91
"274","CNO",1,0.0016,0.0107,NA,0.21,-0.0034922521007894,-0.00232241728999493,0.24,NA,48.46,0.656,0.68,0.0509,34131400000,2.81e+08,4.342e+09,NA,2.21e+08,5049300000,1e-04,0.0119,0.027004468118793,0.0118,1.64064325630148,0.0194595904243575,909200,2014,342,0.16,0,0,0,0,0.8,0,0,0,"Financials",4,92
"275","CNO",2,0.0087,0.0613,NA,NA,-0.0544817450830212,-0.0461147365305025,1.39,19.370001,18.31,0.243,0.76,0.1068,34780600000,2.33e+08,4.476e+09,NA,4.78e+08,4955200000,0,0.0281,0.0463111665732214,0.0281,1.32888423079731,0.0373416468854046,NA,2015,364,0.16,0,0,0,0,0.16,0,0,0,"Financials",4,92
"276","CNO",3,0.0114,0.0831,NA,NA,0.0718241098328667,0.0429471867046751,2.01,19.24,12.16,0.214,0.77,0.0124,31184200000,2.18e+08,4.144e+09,NA,5.1e+07,4688200000,0,-6e-04,-0.0034922521007894,-6e-04,1.94972468465746,-0.00116983481079448,NA,2016,435,0.15,0,0.04,0,0,0.11,0,0,0,"Financials",4,92
"277","CNP",1,0.0271,0.1377,0.0718,0.76,-0.0215336041367062,-0.0212364582494145,1.42,NA,18.47,0.724,1.94,0.056,2.2871e+10,4.3e+08,7.452e+09,NA,4.17e+08,4.301e+09,1e-04,0.0119,-0.0247294308158343,0.0118,-0.143279464014633,-0.00159069767537267,3110200,2014,148,0.41,0.76,0.61,0,0,1,0,0,0,"Utilities",11,93
"278","CNP",2,-0.0311,-0.1728,-0.0321,0.73,0.0799064831669771,0.0781989197869917,-1.61,18.18,NA,NA,1.81,0.0384,2.187e+10,4.31e+08,8.106e+09,NA,3.11e+08,4.329e+09,0,0.0281,-0.0107273630832151,0.0281,1.12959586271715,0.0317416437423518,NA,2015,380,0.16,0,0.08,0,0,0.08,0,0,0,"Utilities",11,93
"279","CNP",3,0.02,0.1248,0.0577,0.84,0.0321676539266137,0.0156637093113415,1,24.440001,NA,1.0293,1.76,0.0662,2.32e+10,4.32e+08,9.226e+09,NA,6.11e+08,4.548e+09,0,-6e-04,-0.0215336041367062,-6e-04,0.495243145486306,-0.000297145887291784,NA,2016,345,0.21,0,0.13,0,0,0.08,0,0,0,"Utilities",11,93
"280","CNX",1,0.0141,0.0316,0.0437,0.95,-0.146132870350303,-0.145033400226387,0.7,NA,10.47,0.298,0.8,0.0774,12670909000,2.29e+08,3.288e+09,NA,3.88e+08,3953792000,1e-04,0.0119,0.0279257219971281,0.0118,0.885572177952057,0.0105497516998343,4605600,2014,16,0.68,0.47,0.53,0.55,0.77,0.65,1,1,1,"Utilities",11,94
"281","CNX",2,-0.033,-0.0747,-0.0271,0.49,0.0025350189541568,0.00499141608472838,-1.64,6.558333,NA,NA,0.63,0.2116,1.1394e+10,2.3e+08,3.052e+09,NA,6.6e+08,5006289000,0,0.0281,0.0668546849648294,0.0281,2.12261917636954,0.0596455988559841,NA,2015,32,0.66,0.04,0.11,0.09,0.12,0.11,1,1,1,"Utilities",11,94
"282","CNX",3,-0.0843,-0.1995,-0.0883,0.74,-0.121251119773478,-0.166195045275144,-3.7,15.941667,NA,NA,0.61,0.0461,1.176e+10,2.32e+08,2.993e+09,NA,1.63e+08,5329458000,0,-6e-04,-0.146132870350303,-6e-04,1.83245020652567,-0.0010994701239154,NA,2016,19,0.72,0.08,0.1,0.1,0.12,0.11,1,1,1,"Utilities",11,94
"283","COF",1,0.0143,0.1001,NA,0.28,-0.00784346665182252,-0.00703040168452183,7.59,NA,10.93,0.162,1.2,0.172,3.12918e+11,5.67e+08,2.0277e+10,NA,3.492e+09,4.0499e+10,1e-04,0.0119,0.00561278594006437,0.0118,1.2765807332864,0.0151636526527795,2073200,2014,269,0.26,0.43,0.32,0,0,0.24,1,0,0,"Financials",4,95
"284","COF",2,0.012,0.0839,NA,0.23,-0.0840629675186173,-0.0580107292324882,7.07,73.150002,10.67,0.197,0.95,0.1874,2.97048e+11,5.88e+08,2.1822e+10,NA,4.121e+09,4.1744e+10,0,0.0281,0.0672136574754659,0.0281,1.04846357483471,0.0294618264528554,NA,2015,262,0.31,0.02,0.04,0,0,0.1,1,0,1,"Financials",4,95
"285","COF",3,0.0102,0.0741,NA,0.25,0.0373701624151008,0.0114767623684971,6.89,88.190002,11.53,0.227,1.06,0.199,3.08854e+11,5.71e+08,2.1825e+10,NA,4.428e+09,4.5053e+10,0,-6e-04,-0.00784346665182252,-6e-04,1.35510827883448,-0.000813064967300689,NA,2016,260,0.29,0,0.04,0,0,0.1,1,0,1,"Financials",4,95
"286","COH",1,0.1565,0.2328,NA,NA,NA,NA,NA,NA,14.41,0.6542,2e-04,0.2131,3279429000,NA,NA,NA,NA,2082332000,NA,NA,NA,NA,NA,NA,NA,2014,435,0,0,0,0,0,0,0,0,0,"Consumer Discretionary",1,96
"287","COH",2,0.0799,0.1455,NA,NA,NA,NA,NA,NA,22.15,1.0229,0,0.1959,3543817000,NA,NA,NA,NA,2430727000,NA,NA,NA,NA,NA,NA,NA,2015,414,0.12,0,0,0,0,0.12,0,0,0,"Consumer Discretionary",1,96
"288","COH",3,0.1086,0.1885,NA,NA,NA,NA,NA,NA,21.2,0.7396,0,0.1265,3617200000,NA,NA,NA,NA,2.518e+09,NA,NA,NA,NA,NA,NA,NA,2016,436,0.15,0,0.03,0,0,0.12,0,0,0,"Consumer Discretionary",1,96
"289","COL",1,0.0969,0.3449,0.1936,1.67,-0.0123523540074349,-0.0117137555690737,4.42,NA,17.98,0.264,0.59,0.1289,5.313e+09,1.47e+08,4.531e+09,NA,6.09e+08,1.052e+09,1e-04,0.0119,0.017065309468354,0.0118,0.924553807668885,0.0110097349304928,486300,2014,271,0.26,0.71,0.36,0,0,0,1,0,0,"Industrials",6,97
"290","COL",2,0.0949,0.365,0.182,1.69,-0.00410852076459386,0.00479854253676275,5.13,92.410004,17.06,0.242,0.34,0.1371,5.4e+09,1.38e+08,4.474e+09,NA,6.32e+08,1.725e+09,0,0.0281,0.0162292027664127,0.0281,0.791138654792981,0.0222309961996828,NA,2015,290,0.27,0,0.04,0,0,0.13,1,0,0,"Industrials",6,97
"291","COL",3,0.0964,0.3683,0.1904,1.6,0.00043131468163373,-0.0232618621613394,5.51,93.489998,15.89,0.249,0.88,0.1213,7.063e+09,1.36e+08,4.979e+09,NA,6.04e+08,1.864e+09,0,-6e-04,-0.0123523540074349,-6e-04,1.06433073060195,-0.000638598438361168,NA,2016,263,0.29,0,0.06,0,0,0.13,1,0,0,"Industrials",6,97
"292","COP",1,0.0586,0.1321,0.0981,0.89,0.044260979488259,0.0447210621527107,5.51,NA,9.1,0.48,0.43,0.1402,1.17144e+11,1.253e+09,6.0093e+10,NA,8.428e+09,4.7987e+10,1e-04,0.0119,0.0181726044871256,0.0118,0.643843527444914,0.00769735362384999,4861000,2014,117,0.45,0.18,0.36,0.67,0.29,0.15,1,1,1,"Energy",3,98
"293","COP",2,-0.0414,-0.0966,-0.0564,0.84,-0.146379584782714,-0.12216115545144,-3.58,47.189999,NA,NA,0.4,0.1634,1.18057e+11,1.24e+09,5.6029e+10,NA,9.156e+09,5.209e+10,0,0.0281,-0.0299775850407651,0.0281,0.530367271304076,0.0149033203236445,NA,2015,150,0.45,0.04,0.06,0.1,0.05,0.01,1,1,1,"Energy",3,98
"294","COP",3,-0.0386,-0.0967,-0.0443,0.96,0.0328430216787683,-0.00622854443819934,-2.91,50.77,NA,NA,0.43,0.1296,1.16539e+11,1.246e+09,5.2988e+10,NA,6.869e+09,5.1911e+10,0,-6e-04,0.044260979488259,-6e-04,0.766804440752826,-0.000460082664451695,NA,2016,105,0.52,0.05,0.06,0.1,0.1,0.01,1,1,1,"Energy",3,98
"295","COST",1,0.065,0.1779,0.1263,1.86,-0.00260659872892782,-0.00218166329089018,4.65,NA,NA,0.287,0.11,0.0172,2.932e+10,4.39e+08,9.9137e+10,NA,1.709e+09,NA,1e-04,0.0119,0.0170203419750123,0.0118,0.656417539269829,0.00784572696338398,1651300,2014,228,0.31,0.66,0.72,0,0,0.26,0,1,0,"Consumer Staples",2,99
"296","COST",2,0.0715,0.2074,0.1369,2.12,0.000495411037445176,0.017110145729325,5.37,161.160004,NA,0.281,0.46,0.0194,3.0283e+10,4.41e+08,1.05156e+11,NA,2.039e+09,NA,0,0.0281,-0.0524564724295848,0.0281,0.941424742601112,0.0264540352670912,NA,2015,301,0.25,0,0.08,0,0,0.12,0,1,0,"Consumer Staples",2,99
"297","COST",3,0.0706,0.2071,0.1418,1.93,0.0644926432635843,0.0463406786984578,5.33,161.009995,NA,0.312,0.41,0.0183,3.3024e+10,4.42e+08,1.1264e+11,NA,2.058e+09,NA,0,-6e-04,-0.00260659872892782,-6e-04,0.70822573006273,-0.000424935438037638,NA,2016,267,0.28,0,0.11,0,0,0.12,0,1,0,"Consumer Staples",2,99
