"","Ticker","Year","Roa","Roe","DebtToEquityRatio","NetMargin","PayoutRatio","TotalAssets","Shares","Roic","Revenue","ResearchAndDevelopment","NetIncome","ShareholdersEquity","PriceToEpsRatio","Eps","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","TobinsQ","StockPriceClose","PriceToEarningRatio","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GisSector","GicsClassification","Index"
"1101","VNO",2013,0.0186,0.0706,1.82,0.1662,2.526,2.0097e+10,1.88e+08,NA,2.64e+09,NA,4.76e+08,6765232000,31.52,2.09,0.00973292969126661,0,0.0281,0.00973292969126661,0.0281,0.70176346565618,-0.00998662369367205,0.0197195533849387,1.1,62.39,29.8516746411483,2015,208,0.38,0.03,0.02,0.04,0.1,0.14,0,0,1,"Financials",4,368
"1102","VNO",2014,0.0379,0.143,1.99,0.3287,0.6995,2.1248e+10,1.89e+08,NA,2.372e+09,NA,8.65e+08,6745426000,99.68,4.15,0.053662125284829,0,-6e-04,0.053662125284829,-6e-04,0.453849953543315,0.053934435256955,-0.000272309972125989,1.19,75.64,18.2265060240964,2016,192,0.38,0.02,0.02,0.06,0.08,0.14,0,0,1,"Financials",4,368
"1103","VRSK",2012,0.1687,4.1902,4.95,0.2145,0,2360336000,1.72e+08,0.2754,1.408e+09,NA,3.29e+08,255591000,26.73,1.92,0.0224193694921364,1e-04,0.0119,0.0223193694921364,0.0118,0.226338361850153,0.0196485768223046,0.00277079266983181,4.24,46.91,24.4322916666667,2014,435,0,0,0,0,0,0,0,0,0,"Industrials",6,369
"1104","VRSK",2013,0.1432,0.8675,2.32,0.2183,0,2504451000,1.72e+08,0.2239,1.596e+09,NA,3.48e+08,547589000,31.1,2.02,0.00932514577774095,0,0.0281,0.00932514577774095,0.0281,1.00899304096447,-0.0190275586733606,0.0283527044511016,4.88,61.3,30.3465346534653,2015,364,0.16,0,0,0,0,0.16,0,0,0,"Industrials",6,369
"1105","VRSK",2014,0.165,1.0546,5.22,0.229,0,2345330000,1.69e+08,0.2557,1.431e+09,NA,4e+08,211043000,27.24,2.37,0.0328523228215475,0,-6e-04,0.0328523228215475,-6e-04,0.720834429321641,0.0332848234791405,-0.000432500657592984,4.95,61.94,26.1350210970464,2016,405,0.17,0,0.01,0,0,0.16,0,0,0,"Industrials",6,369
"1106","VRTX",2012,-0.0431,-0.1199,0.68,-0.0701,NA,2759288000,2.15e+08,-0.0673,1.527e+09,NA,-1.07e+08,999180000,83.42,-0.5,0.0516702250900082,1e-04,0.0119,0.0515702250900082,0.0118,-1.78241339713918,0.0726027031762505,-0.0209324780862423,3.03,47.38,94.76,2014,311,0.18,0,0,0,0,0.91,0,0,0,"Health Care",5,370
"1107","VRTX",2013,-0.1753,-0.3778,0.36,-0.3672,NA,2.319e+09,2.25e+08,-0.2411,1.212e+09,NA,-4.45e+08,1356405000,NA,-1.98,0.0679360104770646,0,0.0281,0.0679360104770646,0.0281,0.398615174183659,0.0567349240825038,0.0112010863945608,6.98,68.03,34.3585858585859,2015,355,0.17,0,0,0,0,0.17,0,0,0,"Health Care",5,370
"1108","VRTX",2014,-0.3174,-0.6075,0.74,-1.2725,NA,2.335e+09,2.35e+08,-0.3538,5.8e+08,NA,-7.39e+08,1075006000,NA,-3.14,0.00777429976118566,0,-6e-04,0.00777429976118566,-6e-04,0.487257931393235,0.0080666545200216,-0.000292354758835941,11.92,89.48,28.4968152866242,2016,389,0.18,0,0.01,0,0,0.17,0,0,0,"Health Care",5,370
"1109","VTR",2012,0.02,0.0397,0.93,0.1484,2.385,1.898e+10,2.94e+08,0.0392,2.429e+09,NA,3.63e+08,9019128000,39.44,1.23,0.0250498582019948,1e-04,0.0119,0.0249498582019948,0.0118,0.0844586025318615,0.0239532466921188,0.00109661150987597,1.37,69.47,56.479674796748,2014,301,0.2,0,0.17,0,0,0.89,0,0,0,"Financials",4,371
"1110","VTR",2013,0.0234,0.0508,1.06,0.1649,1.623,1.9731e+10,2.95e+08,0.0437,2.46e+09,NA,4.54e+08,8824281000,41.99,1.54,0.0192220537628037,0,0.0281,0.0192220537628037,0.0281,0.211206827455674,0.0132871419112992,0.00593491185150444,1.28,76.86,49.9090909090909,2015,186,0.4,0,0.06,0,0,0.15,1,1,1,"Financials",4,371
"1111","VTR",2014,0.0232,0.0544,1.25,0.1577,1.813,2.1226e+10,2.97e+08,0.0446,2.773e+09,NA,4.76e+08,8680184000,42.52,1.6,0.0115836888527442,0,-6e-04,0.0115836888527442,-6e-04,0.0184135541422673,0.0115947369852295,-1.10481324853604e-05,1.46,74,46.25,2016,191,0.38,0,0.03,0,0,0.15,1,1,1,"Financials",4,371
"1112","VZ",2012,0.0038,0.0253,1.44,0.0076,6.548,2.25222e+11,2.862e+09,0.0366,1.15846e+11,NA,8.75e+08,3.3157e+10,41.04,0.31,-0.0194538294232901,1e-04,0.0119,-0.0195538294232901,0.0118,-0.285846142423128,-0.0161808449426972,-0.00327298448059292,0.79,42,135.483870967742,2014,232,0.3,0.58,0.41,0,0,0.28,0,1,1,"Telecommunication Services",10,372
"1113","VZ",2013,0.0461,0.3194,2.31,0.0954,2.73,2.74098e+11,2.874e+09,0.1249,1.2055e+11,NA,1.1497e+10,3.8836e+10,63.32,4,-0.00972049081024405,0,0.0281,-0.00972049081024405,0.0281,0.151648338905375,-0.0139818091334851,0.00426131832324105,0.68,48.66,12.165,2015,116,0.52,0.1,0.06,0,0,0.16,1,1,1,"Telecommunication Services",10,372
"1114","VZ",2014,0.038,0.3765,8.99,0.0757,0.446,2.32708e+11,3.981e+09,0.1038,1.27079e+11,NA,9.625e+09,1.2298e+10,10.06,2.42,-0.0782981713552184,0,-6e-04,-0.0782981713552184,-6e-04,0.0140896555638415,-0.0782897175618801,-8.45379333830488e-06,1.3,48.61,20.0867768595041,2016,95,0.54,0.1,0.06,0.02,0,0.16,1,1,1,"Telecommunication Services",10,372
"1115","WAT",2012,0.1567,0.3426,0.71,0.2503,0,3168150000,8.9e+07,0.1991,1.844e+09,NA,4.61e+08,1467357000,17.86,5.19,0.0299434022334141,1e-04,0.0119,0.0298434022334141,0.0118,1.38413531974817,0.0135106054603857,0.0164327967730284,2.15,83.25,16.0404624277457,2014,141,0.42,0.92,0.52,0,0,1,0,0,0,"Health Care",5,373
"1116","WAT",2013,0.1333,0.2786,0.67,0.2363,0,3.583e+09,8.7e+07,0.1652,1.904e+09,NA,4.5e+08,1763173000,18.11,5.2,0.00471108977734118,0,0.0281,0.00471108977734118,0.0281,0.266429480444074,-0.00277557862313731,0.00748666840047849,2.12,97.92,18.8307692307692,2015,332,0.21,0,0.06,0,0,0.15,0,0,0,"Health Care",5,373
"1117","WAT",2014,0.1157,0.236,0.65,0.217,0,3.878e+09,8.5e+07,0.1413,1.989e+09,NA,4.32e+08,1894666000,21.51,5.07,-0.0278208911399965,0,-6e-04,-0.0278208911399965,-6e-04,0.56202325464845,-0.0274836771872074,-0.00033721395278907,2.16,106.54,21.0138067061144,2016,370,0.19,0,0.04,0,0,0.15,0,0,0,"Health Care",5,373
"1118","WBA",2012,0.0698,0.1286,0.22,0.0297,0.392,3.526e+10,8.8e+08,0.1041,7.1633e+10,NA,2.127e+09,NA,NA,2.42,0.0874781362210674,1e-04,0.0119,0.0873781362210674,0.0118,0.837368832270661,0.0774971840002736,0.00998095222079379,0.97,33.94,14.0247933884298,2014,86,0.49,0.58,0.53,0.67,0,0.6,1,0,0,"Consumer Staples",2,374
"1119","WBA",2013,0.0711,0.13,0.23,0.0339,0.485,3.5481e+10,9.55e+08,0.1018,7.2217e+10,NA,2.548e+09,NA,NA,2.67,-0.0301806514513539,0,0.0281,-0.0301806514513539,0.0281,2.25979622364418,-0.0936809253357555,0.0635002738844016,1.59,49.72,18.6217228464419,2015,270,0.3,0,0.06,0,0,0.14,1,0,0,"Consumer Staples",2,374
"1120","WBA",2014,0.0532,0.0968,0.18,0.0253,0.43,3.7182e+10,9.65e+08,0.0781,7.6392e+10,NA,1.932e+09,NA,NA,2,0.104923112044587,0,-6e-04,0.104923112044587,-6e-04,1.0028817319998,0.105524841083787,-0.00060172903919988,1.34,66.31,33.155,2016,250,0.31,0.08,0.08,0,0,0.14,0,0,0,"Consumer Staples",2,374
"1121","WDAY",2012,-0.3438,NA,NA,-0.5949,NA,950150000,1.22e+08,NA,1.34e+08,NA,-8e+07,NA,NA,-0.65,0.0841797334985397,1e-04,0.0119,0.0840797334985397,0.0118,2.43880540116825,0.0553018297647543,0.0288779037337854,8.59,51.2,78.7692307692308,2014,267,0.26,0.22,0.19,0,0,0.5,1,0,0,"Information Technology",7,375
"1122","WDAY",2013,-0.201,-0.5749,0.02,-0.4376,NA,1.528e+09,7.4e+07,-0.5202,2.74e+08,1.82e+08,-1.19e+08,NA,NA,-1.62,0.00978807875279182,0,0.0281,0.00978807875279182,0.0281,-0.0153489717034956,0.01021938485766,-0.000431306104868225,8.18,67.79,41.8456790123457,2015,277,0.29,0,0,0,0,0.19,1,0,0,"Information Technology",7,375
"1123","WDAY",2014,-0.11,-0.1939,0.4,-0.3679,NA,2.232e+09,1.71e+08,-0.1355,4.69e+08,3.17e+08,-1.73e+08,NA,NA,-1.01,-0.0645308849425981,0,-6e-04,-0.0645308849425981,-6e-04,2.80458908389661,-0.0628481314922601,-0.00168275345033797,7.56,86.34,85.4851485148515,2016,203,0.36,0,0.07,0,0,0.19,1,0,0,"Information Technology",7,375
"1124","WDC",2012,0.1444,0.245,0.25,0.1292,0.0581,1.3929e+10,2.45e+08,0.2078,1.2478e+10,NA,1.612e+09,8.247e+09,5,6.58,0.24638818321267,1e-04,0.0119,0.24628818321267,0.0118,2.56982372183155,0.215964263295058,0.0304239199176122,0.59,37.38,5.68085106382979,2014,133,0.42,0.64,0.31,0.2,0,1,0,1,0,"Information Technology",7,376
"1125","WDC",2013,0.0694,0.1259,0.22,0.0638,0.094,1.5282e+10,2.46e+08,0.0986,1.5351e+10,NA,9.8e+08,8.579e+09,18.81,3.98,0.115241417750278,0,0.0281,0.115241417750278,0.0281,1.36490641423541,0.0768875475102625,0.0383538702400151,1.17,61.29,15.3994974874372,2015,245,0.34,0.01,0,0.03,0.13,0.11,0,1,0,"Information Technology",7,376
"1126","WDC",2014,0.1095,0.1932,0.26,0.1069,0.254,1.514e+10,2.42e+08,0.1516,1.513e+10,NA,1.617e+09,NA,NA,6.68,0.0730217178995504,0,-6e-04,0.0730217178995504,-6e-04,0.113199782981716,0.0730896377693394,-6.79198697890293e-05,1.49,93.7,14.0269461077844,2016,231,0.33,0.1,0.01,0.01,0.05,0.11,0,1,0,"Information Technology",7,376
"1127","WFC",2012,0.0132,0.1316,0.88,0.2128,0.232,1.422968e+12,5.352e+09,NA,8.4601e+10,NA,1.8897e+10,1.57554e+11,10.63,3.36,0.0348302610683721,1e-04,0.0119,0.0347302610683721,0.0118,1.05333318641505,0.0223009294686745,0.0125293315996976,0.23,32.88,9.78571428571429,2014,235,0.3,0.1,0.21,0,0,0.28,1,1,1,"Financials",4,377
"1128","WFC",2013,0.0142,0.1399,0.99,0.2538,0.282,1.527015e+12,5.371e+09,NA,8.2308e+10,NA,2.1878e+10,1.70142e+11,11.28,3.89,0.0308679187139384,0,0.0281,0.0308679187139384,0.0281,0.837760863717524,0.00732683844347597,0.0235410802704624,0.27,40.19,10.3316195372751,2015,210,0.38,0.02,0.03,0.01,0.02,0.1,1,1,1,"Financials",4,377
"1129","WFC",2014,0.0136,0.1368,1.11,0.2662,0.318,1.687155e+12,5.324e+09,NA,8.1967e+10,NA,2.3057e+10,1.84394e+11,12.55,4.1,0.00622142219655799,0,-6e-04,0.00622142219655799,-6e-04,0.535128871488216,0.00654249951945092,-0.000321077322892929,0.3,50.35,12.280487804878,2016,186,0.38,0.03,0.03,0.01,0.01,0.1,1,1,1,"Financials",4,377
"1130","WFM",2012,0.0971,0.1371,0.01,0.0398,0.222,NA,3.68e+08,0.1363,1.1699e+10,NA,4.66e+08,NA,NA,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,277,0.25,0.55,0.18,0,0,0.43,0,1,0,"Consumer Staples",2,378
"1131","WFM",2013,0.1017,0.1435,0.01,0.0427,0.255,NA,3.75e+08,0.1425,1.2917e+10,NA,5.51e+08,NA,NA,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,149,0.45,0.09,0.02,0.05,0.02,0.13,1,1,0,"Consumer Staples",2,378
"1132","WFM",2014,0.1026,0.1506,0.02,0.0408,0.301,NA,3.71e+08,0.1488,1.4194e+10,NA,5.79e+08,NA,NA,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,239,0.32,0,0.04,0,0,0.13,1,1,0,"Consumer Staples",2,378
"1133","WHR",2012,0.0262,0.095,0.46,0.0221,0.395,1.5396e+10,7.9e+07,0.0953,1.8143e+10,NA,4.01e+08,4.26e+09,15.27,5.06,-0.000883668312661696,1e-04,0.0119,-0.000983668312661696,0.0118,1.70806305824448,-0.0211388123999466,0.0202551440872849,0.63,74.37,14.697628458498,2014,299,0.21,0.14,0.25,0.3,0.38,0.24,0,0,0,"Consumer Discretionary",1,379
"1134","WHR",2013,0.0535,0.1801,0.37,0.0441,0.236,1.5544e+10,8e+07,0.1608,1.8769e+10,NA,8.27e+08,4.924e+09,15.18,10.24,0.0264855627245794,0,0.0281,0.0264855627245794,0.0281,2.58705331902063,-0.0462106355399005,0.0726961982644798,0.88,128.04,12.50390625,2015,108,0.53,0.05,0.05,0.07,0.06,0.15,1,1,0,"Consumer Discretionary",1,379
"1135","WHR",2014,0.0366,0.1325,0.73,0.0327,0.292,2.0002e+10,7.9e+07,0.1072,1.9872e+10,NA,6.5e+08,4.885e+09,17.88,8.17,0.039856898824585,0,-6e-04,0.039856898824585,-6e-04,2.11584963835688,0.0411264086075991,-0.00126950978301413,0.95,152.88,18.7123623011016,2016,204,0.36,0,0.06,0,0,0.15,1,1,0,"Consumer Discretionary",1,379
"1136","WM",2012,0.0358,0.1315,1.44,0.0599,0.807,2.3097e+10,4.64e+08,0.0708,1.3649e+10,NA,8.17e+08,6.354e+09,17.64,1.76,0.0352926001573851,1e-04,0.0119,0.0351926001573851,0.0118,0.593615024325779,0.028187942870341,0.00710465728704419,1.1,33.66,19.125,2014,107,0.47,0.42,0.07,0.6,0,0.51,1,1,1,"Industrials",6,380
"1137","WM",2013,0.0043,0.0163,1.66,0.007,0.732,2.2603e+10,4.67e+08,0.0253,1.3983e+10,NA,9.8e+07,5.707e+09,21.88,0.21,-0.00986874977391077,0,0.0281,-0.00986874977391077,0.0281,1.1882648155653,-0.0432589910912956,0.0333902413173848,1.35,40.6,193.333333333333,2015,217,0.37,0,0.02,0,0,0.15,1,1,1,"Industrials",6,380
"1138","WM",2014,0.059,0.2243,1.42,0.0927,6.478,2.1412e+10,4.66e+08,0.1059,1.3996e+10,NA,1.298e+09,5.866e+09,211.83,2.79,0.0594983072911115,0,-6e-04,0.0594983072911115,-6e-04,0.397006667643758,0.0597365112916977,-0.000238204000586255,1.5,45.02,16.1362007168459,2016,210,0.36,0,0.02,0,0,0.13,1,1,1,"Industrials",6,380
"1139","WMB",2012,0.0421,0.2625,2.25,0.1147,1.04,2.433e+10,6.25e+08,0.0943,7.486e+09,NA,8.59e+08,NA,NA,1.37,0.00708208746195395,1e-04,0.0119,0.00698208746195395,0.0118,0.963423282304141,-0.00438630726923492,0.0114683947311889,1.34,31.42,22.9343065693431,2014,393,0.1,0,0,0,0,0.52,0,0,0,"Energy",3,381
"1140","WMB",2013,0.0167,0.0894,2.33,0.0627,1.571,2.7142e+10,6.87e+08,0.047,6.86e+09,NA,4.3e+08,NA,NA,0.62,0.101628611748276,0,0.0281,0.101628611748276,0.0281,0.601617867599878,0.0847231496687195,0.0169054620795566,1.4,35.48,57.2258064516129,2015,472,0.06,0,0,0,0,0.01,0,0,1,"Energy",3,381
"1141","WMB",2014,0.0544,0.3099,2.38,0.2768,0.665,5.0563e+10,7.24e+08,0.1109,7.637e+09,NA,2.114e+09,NA,NA,2.92,-0.128954236148304,0,-6e-04,-0.128954236148304,-6e-04,1.05738950166344,-0.128319802447306,-0.000634433700998063,1.09,48.97,16.7705479452055,2016,476,0.1,0,0,0,0,0.05,0,0,1,"Energy",3,381
"1142","WMT",2012,0.0839,0.2245,0.66,0.0351,0.321,2.0582e+11,3.474e+09,0.1411,4.46509e+11,NA,1.5699e+10,NA,NA,4.52,-0.0485323356339261,1e-04,0.0119,-0.0486323356339261,0.0118,-0.605032573708532,-0.0414929512641654,-0.00703938436976068,1.48,67.22,14.8716814159292,2014,245,0.29,0.31,0.46,0.49,0,0.01,0,1,1,"Consumer Staples",2,382
"1143","WMT",2013,0.0857,0.2302,0.54,0.0362,0.32,2.04751e+11,3.389e+09,0.1444,4.68651e+11,NA,1.6999e+10,NA,NA,5.02,-0.0232524127892287,0,0.0281,-0.0232524127892287,0.0281,0.968109856007444,-0.0504562997430379,0.0272038869538092,1.43,75.32,15.003984063745,2015,205,0.39,0,0.07,0,0,0.12,1,1,1,"Consumer Staples",2,382
"1144","WMT",2014,0.0786,0.21,0.58,0.0336,0.348,2.03706e+11,3.283e+09,0.133,4.76294e+11,NA,1.6022e+10,NA,NA,4.88,-0.0135741076272365,0,-6e-04,-0.0135741076272365,-6e-04,0.623140251043719,-0.0132002234766102,-0.000373884150626231,1.41,77.33,15.8463114754098,2016,184,0.38,0,0.06,0,0,0.12,1,1,1,"Consumer Staples",2,382
"1145","WU",2012,0.1107,1.1179,3.96,0.1811,0.251,9465700000,6.07e+08,0.2418,5.665e+09,NA,1.026e+09,940600000,7.56,1.69,0.0858079754802153,1e-04,0.0119,0.0857079754802153,0.0118,1.76394885961289,0.0648933789367832,0.0209145965434321,1.17,16.9,10,2014,324,0.17,0,0,0,0,0.62,0,1,0,"Information Technology",7,383
"1146","WU",2013,0.0815,0.7807,3.36,0.1441,0.331,1.0121e+10,5.6e+08,0.1864,5.542e+09,NA,7.98e+08,1104700000,11.51,1.43,0.0416876384226377,0,0.0281,0.0416876384226377,0.0281,0.461450258068855,0.0287208861709029,0.0129667522517348,1.26,16.41,11.4755244755245,2015,129,0.5,0.12,0,0.13,0,0.1,1,1,0,"Information Technology",7,383
"1147","WU",2014,0.0852,0.7088,2.48,0.152,0.338,9.89e+09,5.36e+08,0.193,5.607e+09,NA,8.52e+08,1300400000,11.48,1.59,-0.0296714191736401,0,-6e-04,-0.0296714191736401,-6e-04,2.02125512006088,-0.0284586661016036,-0.00121275307203653,1.25,16.76,10.5408805031447,2016,248,0.31,0,0.06,0,0,0.1,1,1,0,"Information Technology",7,383
"1148","WY",2012,0.0306,0.0924,1.14,0.0545,0.873,1.2592e+10,5.42e+08,0.0724,5.989e+09,NA,3.85e+08,4.07e+09,46.93,0.71,0.00938948964646342,1e-04,0.0119,0.00928948964646342,0.0118,0.952062091924086,-0.00194484303824079,0.0113343326847042,1.48,23.14,32.5915492957746,2014,183,0.36,0.08,0.19,0.17,0.35,0.22,1,1,1,"Financials",4,384
"1149","WY",2013,0.0399,0.0995,0.8,0.0633,0.667,1.4498e+10,5.71e+08,0.0716,7.254e+09,3.3e+07,5.63e+08,6.795e+09,26.32,0.95,0.0466859446490432,0,0.0281,0.0466859446490432,0.0281,1.23442509055448,0.0119985996044623,0.0346873450445809,1.55,29.69,31.2526315789474,2015,152,0.45,0.01,0.03,0.03,0.05,0.14,1,1,1,"Financials",4,384
"1150","WY",2014,0.1275,0.2953,1.02,0.2407,0.785,1.3457e+10,5.61e+08,0.1777,5.489e+09,2.7e+07,1.826e+09,5.304e+09,11.38,3.18,0.0162923305393466,0,-6e-04,0.0162923305393466,-6e-04,1.60459373084568,0.017255086777854,-0.000962756238507405,1.69,31.89,10.0283018867925,2016,151,0.43,0.01,0.02,0.03,0.03,0.14,1,1,1,"Financials",4,384
"1151","WYN",2012,0.0433,0.1922,2.08,0.0882,0.335,9.463e+09,1.45e+08,0.0752,4.534e+09,NA,4e+08,1.93e+09,20.13,2.75,0.0805905821469771,1e-04,0.0119,0.0804905821469771,0.0118,0.723560588652465,0.071952567200878,0.00863801494609908,1.2,48.91,17.7854545454545,2014,31,0.62,0.39,0.62,0.36,0.2,0.91,1,1,1,"Consumer Discretionary",1,385
"1152","WYN",2013,0.045,0.2432,2.84,0.0862,0.35,9.741e+09,1.35e+08,0.0786,5.009e+09,NA,4.32e+08,1.623e+09,21.26,3.21,0.0272370114138438,0,0.0281,0.0272370114138438,0.0281,1.40964391899373,-0.0123739827098799,0.0396109941237237,1.43,62.12,19.3520249221184,2015,114,0.53,0.06,0.08,0.04,0.02,0.12,1,1,1,"Consumer Discretionary",1,385
"1153","WYN",2014,0.0545,0.3676,3.82,0.1002,0.321,9.679e+09,1.27e+08,0.0929,5.281e+09,NA,5.29e+08,1.255e+09,18.93,4.18,0.0283840610097737,0,-6e-04,0.0283840610097737,-6e-04,0.873612915326764,0.0289082287589698,-0.000524167749196058,1.57,76.05,18.1937799043062,2016,80,0.58,0.08,0.09,0.05,0.04,0.12,1,1,1,"Consumer Discretionary",1,385
"1154","XEC",2012,0.0592,0.1051,0.22,0.2137,0.113,6305152000,8.5e+07,0.0917,1.624e+09,NA,3.54e+08,3474736000,13.86,4.07,-0.0405655755079856,1e-04,0.0119,-0.0406655755079856,0.0118,2.75250732165514,-0.0731451619035162,0.0325795863955307,0.94,62.14,15.2678132678133,2014,322,0.18,0,0,0,0,0.87,0,0,0,"Energy",3,386
"1155","XEC",2013,0.0817,0.1477,0.23,0.2771,0.099,7.253e+09,8.5e+07,0.124,1.998e+09,NA,5.65e+08,4022208000,19.73,6.47,0.1036570657718,0,0.0281,0.1036570657718,0.0281,1.41540504675361,0.0638841839580236,0.0397728818137765,1.42,80.32,12.4142194744977,2015,494,0.01,0,0,0,0,0.01,0,0,0,"Energy",3,386
"1156","XEC",2014,0.0622,0.1167,0.33,0.2051,0.082,8.725e+09,8.6e+07,0.0951,2.424e+09,NA,5.26e+08,4500632000,15.46,6,0.00995517992311362,0,-6e-04,0.00995517992311362,-6e-04,2.08832424779218,0.0112081744717889,-0.00125299454867531,1.22,121.09,20.1816666666667,2016,496,0.03,0,0.02,0,0,0.01,0,0,0,"Energy",3,386
"1157","XEL",2012,0.0299,0.1043,1.14,0.0894,0.578,31140686000,4.88e+08,0.0667,1.0128e+10,NA,9.05e+08,8874077000,14.64,1.85,-0.00267662578288059,1e-04,0.0119,-0.00277662578288059,0.0118,-0.461675772346578,0.00267114833080903,-0.00534777411368962,0.75,27.42,14.8216216216216,2014,171,0.38,0.11,0.16,0,0.15,0.57,1,1,1,"Utilities",11,387
"1158","XEL",2013,0.0292,0.1028,1.14,0.0869,0.582,3.3907e+10,4.97e+08,0.0639,1.0915e+10,NA,9.48e+08,9565950000,14.96,1.91,0.00714076304832106,0,0.0281,0.00714076304832106,0.0281,0.941765659648172,-0.0193228519877926,0.0264636150361136,0.75,28.71,15.0314136125654,2015,194,0.4,0.02,0.04,0,0.02,0.11,1,1,1,"Utilities",11,387
"1159","XEL",2014,0.0288,0.1033,1.13,0.0874,0.608,3.6958e+10,5.04e+08,0.0607,1.1686e+10,NA,1.021e+09,10214482000,17.46,2.03,0.0651507353112073,0,-6e-04,0.0651507353112073,-6e-04,0.721219007101198,0.0655834667154681,-0.000432731404260718,0.82,31.28,15.4088669950739,2016,180,0.39,0.02,0.04,0,0.02,0.11,1,1,1,"Utilities",11,387
"1160","XLNX",2012,0.1232,0.207,0.33,0.2366,0.348,4612907000,2.72e+08,0.1611,2.241e+09,NA,5.3e+08,2816125000,18.5,1.95,0.0343247426419956,1e-04,0.0119,0.0342247426419956,0.0118,1.51953074711443,0.0162942798260452,0.0180304628159503,1.81,34.19,17.5333333333333,2014,123,0.45,0.7,0.61,0,0,1,0,1,0,"Information Technology",7,388
"1161","XLNX",2013,0.1061,0.1719,0.31,0.2248,0.483,4.729e+09,2.73e+08,0.137,2.169e+09,NA,4.88e+08,2921728000,18.02,1.79,0.0329856772301623,0,0.0281,0.0329856772301623,0.0281,1.54083321349604,-0.0103117360690765,0.0432974132992388,2.14,41.47,23.1675977653631,2015,207,0.38,0,0.1,0,0,0.13,1,1,0,"Information Technology",7,388
"1162","XLNX",2014,0.1291,0.2192,0.36,0.2646,0.453,5.037e+09,2.87e+08,0.1486,2.383e+09,NA,6.3e+08,2673479000,17.53,2.19,-0.0484711509500452,0,-6e-04,-0.0484711509500452,-6e-04,1.74833414590819,-0.0474221504625003,-0.00104900048754491,1.97,46.15,21.0730593607306,2016,169,0.4,0,0.12,0,0,0.13,1,1,0,"Information Technology",7,388
"1163","XOM",2012,0.135,0.2803,0.05,0.099,0.225,3.33795e+11,4.628e+09,0.2584,4.51509e+11,NA,4.488e+10,1.65863e+11,9.02,9.7,-0.0182042364027937,1e-04,0.0119,-0.0183042364027937,0.0118,0.976803268790576,-0.0298305149745225,0.0116262785717288,1.19,86.53,8.92061855670103,2014,103,0.47,0.29,0.5,0.56,0.41,0.04,1,1,1,"Energy",3,389
"1164","XOM",2013,0.0957,0.1917,0.04,0.0774,0.313,3.46808e+11,4.419e+09,0.1742,4.20836e+11,NA,3.258e+10,1.74003e+11,12.18,7.37,0.0793511993213239,0,0.0281,0.0793511993213239,0.0281,1.00864277584543,0.0510083373200673,0.0283428620012565,1.32,90.51,12.280868385346,2015,72,0.58,0.05,0.08,0.1,0.14,0.02,1,1,1,"Energy",3,389
"1165","XOM",2014,0.0934,0.1867,0.07,0.0825,0.332,3.49493e+11,4.282e+09,0.1634,3.94105e+11,NA,3.252e+10,1.74399e+11,11.53,7.6,0.0208759250184475,0,-6e-04,0.0208759250184475,-6e-04,0.974335986312847,0.0214605266102352,-0.000584601591787708,1.18,97.27,12.7986842105263,2016,75,0.59,0.06,0.09,0.09,0.13,0.02,1,1,1,"Energy",3,389
"1166","XRX",2012,0.0389,0.1016,0.67,0.0537,0.193,3.0015e+10,3.32e+08,0.0425,1.9824e+10,NA,1.195e+09,1.187e+10,7.65,3.52,0.00380785371359638,1e-04,0.0119,0.00370785371359638,0.0118,1.33341713730357,-0.0120264685065858,0.0158343222201822,0.36,19.76,5.61363636363636,2014,101,0.48,0.31,0.37,0.34,0.04,0.84,1,1,0,"Information Technology",7,390
"1167","XRX",2013,0.0384,0.0982,0.58,0.0542,0.229,2.9036e+10,3.18e+08,0.0473,1.9523e+10,NA,1.159e+09,1.2649e+10,11.87,3.64,0.0689025145560866,0,0.0281,0.0689025145560866,0.0281,0.81136033001984,0.0461032892825291,0.0227992252735575,0.49,24.95,6.8543956043956,2015,75,0.58,0.04,0.07,0.07,0.03,0.16,1,1,1,"Information Technology",7,390
"1168","XRX",2014,0.0333,0.0837,0.59,0.0493,0.263,2.7658e+10,2.93e+08,0.0427,1.2292e+10,NA,1.013e+09,1.0983e+10,13.96,3.36,-0.00551046893677063,0,-6e-04,-0.00551046893677063,-6e-04,0.887269011694326,-0.00497810752975404,-0.000532361407016595,0.51,32.86,9.77976190476191,2016,50,0.63,0.05,0.07,0.07,0.07,0.16,1,1,1,"Information Technology",7,390
"1169","YHOO",2012,0.2351,0.2848,0,0.7912,0,17103253000,NA,NA,NA,NA,NA,14560200000,5.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,298,0.21,0,0.02,0,0,0.8,0,0,1,"Information Technology",7,391
