"","symbol","section","sub.section","group","date","Asset Turnover","Cash Conversion Cycle","Days Inventory","Days Sales Outstanding","Fixed Assets Turnover","Inventory Turnover","Payables Period","Receivables Turnover"
"24135","S","Efficiency Ratios","Efficiency",83,2011-12-01,NA,NA,NA,NA,NA,24.02,NA,NA
"24136","S","Efficiency Ratios","Efficiency",83,2012-12-01,NA,NA,NA,NA,NA,19.73,NA,NA
"24137","S","Efficiency Ratios","Efficiency",83,2013-12-01,NA,NA,NA,NA,NA,8.13,NA,NA
"24138","S","Efficiency Ratios","Efficiency",83,2015-03-01,NA,NA,NA,NA,NA,13.96,NA,NA
"24139","S","Efficiency Ratios","Efficiency",83,2016-03-01,NA,NA,NA,NA,NA,12.03,NA,NA
"24140","S","Efficiency Ratios","Efficiency",83,2017-03-01,NA,NA,NA,NA,NA,13.36,NA,NA
"24141","S","Efficiency Ratios","Efficiency",84,2007-12-01,NA,NA,NA,NA,1.53,NA,NA,NA
"24142","S","Efficiency Ratios","Efficiency",84,2008-12-01,NA,NA,NA,NA,1.46,NA,NA,NA
"24143","S","Efficiency Ratios","Efficiency",84,2009-12-01,NA,NA,NA,NA,1.59,NA,NA,NA
"24144","S","Efficiency Ratios","Efficiency",84,2010-12-01,NA,NA,NA,NA,1.94,NA,NA,NA
"24145","S","Efficiency Ratios","Efficiency",84,2011-12-01,NA,NA,NA,NA,2.31,NA,NA,NA
"24146","S","Efficiency Ratios","Efficiency",84,2012-12-01,NA,NA,NA,NA,2.56,NA,NA,NA
"24147","S","Efficiency Ratios","Efficiency",84,2013-12-01,NA,NA,NA,NA,1.13,NA,NA,NA
"24148","S","Efficiency Ratios","Efficiency",84,2015-03-01,NA,NA,NA,NA,1.75,NA,NA,NA
"24149","S","Efficiency Ratios","Efficiency",84,2016-03-01,NA,NA,NA,NA,1.61,NA,NA,NA
"24150","S","Efficiency Ratios","Efficiency",84,2017-03-01,NA,NA,NA,NA,1.69,NA,NA,NA
"24151","S","Efficiency Ratios","Efficiency",85,2007-12-01,0.5,NA,NA,NA,NA,NA,NA,NA
"24152","S","Efficiency Ratios","Efficiency",85,2008-12-01,0.58,NA,NA,NA,NA,NA,NA,NA
"24153","S","Efficiency Ratios","Efficiency",85,2009-12-01,0.57,NA,NA,NA,NA,NA,NA,NA
"24154","S","Efficiency Ratios","Efficiency",85,2010-12-01,0.61,NA,NA,NA,NA,NA,NA,NA
"24155","S","Efficiency Ratios","Efficiency",85,2011-12-01,0.67,NA,NA,NA,NA,NA,NA,NA
"24156","S","Efficiency Ratios","Efficiency",85,2012-12-01,0.7,NA,NA,NA,NA,NA,NA,NA
"24157","S","Efficiency Ratios","Efficiency",85,2013-12-01,0.25,NA,NA,NA,NA,NA,NA,NA
"24158","S","Efficiency Ratios","Efficiency",85,2015-03-01,0.42,NA,NA,NA,NA,NA,NA,NA
"24159","S","Efficiency Ratios","Efficiency",85,2016-03-01,0.4,NA,NA,NA,NA,NA,NA,NA
"24160","S","Efficiency Ratios","Efficiency",85,2017-03-01,0.41,NA,NA,NA,NA,NA,NA,NA
"24161","SBAC ","Efficiency Ratios","Efficiency",78,2008-12-01,NA,NA,NA,22.28,NA,NA,NA,NA
"24162","SBAC ","Efficiency Ratios","Efficiency",78,2009-12-01,NA,NA,NA,11.83,NA,NA,NA,NA
"24163","SBAC ","Efficiency Ratios","Efficiency",78,2010-12-01,NA,NA,NA,11.19,NA,NA,NA,NA
"24164","SBAC ","Efficiency Ratios","Efficiency",78,2011-12-01,NA,NA,NA,10.68,NA,NA,NA,NA
"24165","SBAC ","Efficiency Ratios","Efficiency",78,2012-12-01,NA,NA,NA,11.71,NA,NA,NA,NA
"24166","SBAC ","Efficiency Ratios","Efficiency",78,2013-12-01,NA,NA,NA,15.44,NA,NA,NA,NA
"24167","SBAC ","Efficiency Ratios","Efficiency",78,2014-12-01,NA,NA,NA,20.99,NA,NA,NA,NA
"24168","SBAC ","Efficiency Ratios","Efficiency",78,2015-12-01,NA,NA,NA,20.89,NA,NA,NA,NA
"24169","SBAC ","Efficiency Ratios","Efficiency",78,2016-12-01,NA,NA,NA,18.07,NA,NA,NA,NA
"24170","SBAC ","Efficiency Ratios","Efficiency",78,2017-12-01,NA,NA,NA,17.85,NA,NA,NA,NA
"24171","SBAC ","Efficiency Ratios","Efficiency",79,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24172","SBAC ","Efficiency Ratios","Efficiency",79,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24173","SBAC ","Efficiency Ratios","Efficiency",79,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24174","SBAC ","Efficiency Ratios","Efficiency",79,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24175","SBAC ","Efficiency Ratios","Efficiency",79,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24176","SBAC ","Efficiency Ratios","Efficiency",79,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24177","SBAC ","Efficiency Ratios","Efficiency",79,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24178","SBAC ","Efficiency Ratios","Efficiency",79,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24179","SBAC ","Efficiency Ratios","Efficiency",79,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24180","SBAC ","Efficiency Ratios","Efficiency",79,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24181","SBAC ","Efficiency Ratios","Efficiency",80,2008-12-01,NA,NA,NA,NA,NA,NA,23.35,NA
"24182","SBAC ","Efficiency Ratios","Efficiency",80,2009-12-01,NA,NA,NA,NA,NA,NA,18.38,NA
"24183","SBAC ","Efficiency Ratios","Efficiency",80,2010-12-01,NA,NA,NA,NA,NA,NA,19.28,NA
"24184","SBAC ","Efficiency Ratios","Efficiency",80,2011-12-01,NA,NA,NA,NA,NA,NA,22.13,NA
"24185","SBAC ","Efficiency Ratios","Efficiency",80,2012-12-01,NA,NA,NA,NA,NA,NA,26.41,NA
"24186","SBAC ","Efficiency Ratios","Efficiency",80,2013-12-01,NA,NA,NA,NA,NA,NA,23.24,NA
"24187","SBAC ","Efficiency Ratios","Efficiency",80,2014-12-01,NA,NA,NA,NA,NA,NA,28.6,NA
"24188","SBAC ","Efficiency Ratios","Efficiency",80,2015-12-01,NA,NA,NA,NA,NA,NA,28.73,NA
"24189","SBAC ","Efficiency Ratios","Efficiency",80,2016-12-01,NA,NA,NA,NA,NA,NA,24.03,NA
"24190","SBAC ","Efficiency Ratios","Efficiency",80,2017-12-01,NA,NA,NA,NA,NA,NA,25.21,NA
"24191","SBAC ","Efficiency Ratios","Efficiency",81,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24192","SBAC ","Efficiency Ratios","Efficiency",81,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24193","SBAC ","Efficiency Ratios","Efficiency",81,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24194","SBAC ","Efficiency Ratios","Efficiency",81,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24195","SBAC ","Efficiency Ratios","Efficiency",81,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24196","SBAC ","Efficiency Ratios","Efficiency",81,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24197","SBAC ","Efficiency Ratios","Efficiency",81,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24198","SBAC ","Efficiency Ratios","Efficiency",81,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24199","SBAC ","Efficiency Ratios","Efficiency",81,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24200","SBAC ","Efficiency Ratios","Efficiency",81,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24201","SBAC ","Efficiency Ratios","Efficiency",82,2008-12-01,NA,NA,NA,NA,NA,NA,NA,16.38
"24202","SBAC ","Efficiency Ratios","Efficiency",82,2009-12-01,NA,NA,NA,NA,NA,NA,NA,30.87
"24203","SBAC ","Efficiency Ratios","Efficiency",82,2010-12-01,NA,NA,NA,NA,NA,NA,NA,32.61
"24204","SBAC ","Efficiency Ratios","Efficiency",82,2011-12-01,NA,NA,NA,NA,NA,NA,NA,34.15
"24205","SBAC ","Efficiency Ratios","Efficiency",82,2012-12-01,NA,NA,NA,NA,NA,NA,NA,31.18
"24206","SBAC ","Efficiency Ratios","Efficiency",82,2013-12-01,NA,NA,NA,NA,NA,NA,NA,23.63
"24207","SBAC ","Efficiency Ratios","Efficiency",82,2014-12-01,NA,NA,NA,NA,NA,NA,NA,17.39
"24208","SBAC ","Efficiency Ratios","Efficiency",82,2015-12-01,NA,NA,NA,NA,NA,NA,NA,17.47
"24209","SBAC ","Efficiency Ratios","Efficiency",82,2016-12-01,NA,NA,NA,NA,NA,NA,NA,20.2
"24210","SBAC ","Efficiency Ratios","Efficiency",82,2017-12-01,NA,NA,NA,NA,NA,NA,NA,20.44
"24211","SBAC ","Efficiency Ratios","Efficiency",83,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24212","SBAC ","Efficiency Ratios","Efficiency",83,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24213","SBAC ","Efficiency Ratios","Efficiency",83,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24214","SBAC ","Efficiency Ratios","Efficiency",83,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24215","SBAC ","Efficiency Ratios","Efficiency",83,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24216","SBAC ","Efficiency Ratios","Efficiency",83,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24217","SBAC ","Efficiency Ratios","Efficiency",83,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24218","SBAC ","Efficiency Ratios","Efficiency",83,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24219","SBAC ","Efficiency Ratios","Efficiency",83,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24220","SBAC ","Efficiency Ratios","Efficiency",83,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24221","SBAC ","Efficiency Ratios","Efficiency",84,2008-12-01,NA,NA,NA,NA,0.35,NA,NA,NA
"24222","SBAC ","Efficiency Ratios","Efficiency",84,2009-12-01,NA,NA,NA,NA,0.37,NA,NA,NA
"24223","SBAC ","Efficiency Ratios","Efficiency",84,2010-12-01,NA,NA,NA,NA,0.41,NA,NA,NA
"24224","SBAC ","Efficiency Ratios","Efficiency",84,2011-12-01,NA,NA,NA,NA,0.45,NA,NA,NA
"24225","SBAC ","Efficiency Ratios","Efficiency",84,2012-12-01,NA,NA,NA,NA,0.45,NA,NA,NA
"24226","SBAC ","Efficiency Ratios","Efficiency",84,2013-12-01,NA,NA,NA,NA,0.5,NA,NA,NA
"24227","SBAC ","Efficiency Ratios","Efficiency",84,2014-12-01,NA,NA,NA,NA,0.57,NA,NA,NA
"24228","SBAC ","Efficiency Ratios","Efficiency",84,2015-12-01,NA,NA,NA,NA,0.59,NA,NA,NA
"24229","SBAC ","Efficiency Ratios","Efficiency",84,2016-12-01,NA,NA,NA,NA,0.59,NA,NA,NA
"24230","SBAC ","Efficiency Ratios","Efficiency",84,2017-12-01,NA,NA,NA,NA,0.62,NA,NA,NA
"24231","SBAC ","Efficiency Ratios","Efficiency",85,2008-12-01,0.17,NA,NA,NA,NA,NA,NA,NA
"24232","SBAC ","Efficiency Ratios","Efficiency",85,2009-12-01,0.17,NA,NA,NA,NA,NA,NA,NA
"24233","SBAC ","Efficiency Ratios","Efficiency",85,2010-12-01,0.19,NA,NA,NA,NA,NA,NA,NA
"24234","SBAC ","Efficiency Ratios","Efficiency",85,2011-12-01,0.2,NA,NA,NA,NA,NA,NA,NA
"24235","SBAC ","Efficiency Ratios","Efficiency",85,2012-12-01,0.18,NA,NA,NA,NA,NA,NA,NA
"24236","SBAC ","Efficiency Ratios","Efficiency",85,2013-12-01,0.2,NA,NA,NA,NA,NA,NA,NA
"24237","SBAC ","Efficiency Ratios","Efficiency",85,2014-12-01,0.21,NA,NA,NA,NA,NA,NA,NA
"24238","SBAC ","Efficiency Ratios","Efficiency",85,2015-12-01,0.21,NA,NA,NA,NA,NA,NA,NA
"24239","SBAC ","Efficiency Ratios","Efficiency",85,2016-12-01,0.22,NA,NA,NA,NA,NA,NA,NA
"24240","SBAC ","Efficiency Ratios","Efficiency",85,2017-12-01,0.24,NA,NA,NA,NA,NA,NA,NA
"24241","SBUX","Efficiency Ratios","Efficiency",78,2008-09-01,NA,NA,NA,10.85,NA,NA,NA,NA
"24242","SBUX","Efficiency Ratios","Efficiency",78,2009-09-01,NA,NA,NA,11.21,NA,NA,NA,NA
"24243","SBUX","Efficiency Ratios","Efficiency",78,2010-09-01,NA,NA,NA,9.78,NA,NA,NA,NA
"24244","SBUX","Efficiency Ratios","Efficiency",78,2011-09-01,NA,NA,NA,10.75,NA,NA,NA,NA
"24245","SBUX","Efficiency Ratios","Efficiency",78,2012-09-01,NA,NA,NA,11.97,NA,NA,NA,NA
"24246","SBUX","Efficiency Ratios","Efficiency",78,2013-09-01,NA,NA,NA,12.83,NA,NA,NA,NA
"24247","SBUX","Efficiency Ratios","Efficiency",78,2014-09-01,NA,NA,NA,13.23,NA,NA,NA,NA
"24248","SBUX","Efficiency Ratios","Efficiency",78,2015-09-01,NA,NA,NA,12.85,NA,NA,NA,NA
"24249","SBUX","Efficiency Ratios","Efficiency",78,2016-09-01,NA,NA,NA,12.74,NA,NA,NA,NA
"24250","SBUX","Efficiency Ratios","Efficiency",78,2017-09-01,NA,NA,NA,13.36,NA,NA,NA,NA
"24251","SBUX","Efficiency Ratios","Efficiency",79,2008-09-01,NA,NA,30.11,NA,NA,NA,NA,NA
"24252","SBUX","Efficiency Ratios","Efficiency",79,2009-09-01,NA,NA,57.29,NA,NA,NA,NA,NA
"24253","SBUX","Efficiency Ratios","Efficiency",79,2010-09-01,NA,NA,49.45,NA,NA,NA,NA,NA
"24254","SBUX","Efficiency Ratios","Efficiency",79,2011-09-01,NA,NA,55.65,NA,NA,NA,NA,NA
"24255","SBUX","Efficiency Ratios","Efficiency",79,2012-09-01,NA,NA,69.29,NA,NA,NA,NA,NA
"24256","SBUX","Efficiency Ratios","Efficiency",79,2013-09-01,NA,NA,67.27,NA,NA,NA,NA,NA
"24257","SBUX","Efficiency Ratios","Efficiency",79,2014-09-01,NA,NA,58.59,NA,NA,NA,NA,NA
"24258","SBUX","Efficiency Ratios","Efficiency",79,2015-09-01,NA,NA,56.18,NA,NA,NA,NA,NA
"24259","SBUX","Efficiency Ratios","Efficiency",79,2016-09-01,NA,NA,57.57,NA,NA,NA,NA,NA
"24260","SBUX","Efficiency Ratios","Efficiency",79,2017-09-01,NA,NA,55.38,NA,NA,NA,NA,NA
"24261","SBUX","Efficiency Ratios","Efficiency",80,2008-09-01,NA,NA,NA,NA,NA,NA,15.56,NA
"24262","SBUX","Efficiency Ratios","Efficiency",80,2009-09-01,NA,NA,NA,NA,NA,NA,24.98,NA
"24263","SBUX","Efficiency Ratios","Efficiency",80,2010-09-01,NA,NA,NA,NA,NA,NA,22.5,NA
"24264","SBUX","Efficiency Ratios","Efficiency",80,2011-09-01,NA,NA,NA,NA,NA,NA,30.33,NA
"24265","SBUX","Efficiency Ratios","Efficiency",80,2012-09-01,NA,NA,NA,NA,NA,NA,29.45,NA
"24266","SBUX","Efficiency Ratios","Efficiency",80,2013-09-01,NA,NA,NA,NA,NA,NA,25.44,NA
"24267","SBUX","Efficiency Ratios","Efficiency",80,2014-09-01,NA,NA,NA,NA,NA,NA,27.28,NA
"24268","SBUX","Efficiency Ratios","Efficiency",80,2015-09-01,NA,NA,NA,NA,NA,NA,28.54,NA
"24269","SBUX","Efficiency Ratios","Efficiency",80,2016-09-01,NA,NA,NA,NA,NA,NA,30.33,NA
"24270","SBUX","Efficiency Ratios","Efficiency",80,2017-09-01,NA,NA,NA,NA,NA,NA,30.55,NA
"24271","SBUX","Efficiency Ratios","Efficiency",81,2008-09-01,NA,25.4,NA,NA,NA,NA,NA,NA
"24272","SBUX","Efficiency Ratios","Efficiency",81,2009-09-01,NA,43.52,NA,NA,NA,NA,NA,NA
"24273","SBUX","Efficiency Ratios","Efficiency",81,2010-09-01,NA,36.73,NA,NA,NA,NA,NA,NA
"24274","SBUX","Efficiency Ratios","Efficiency",81,2011-09-01,NA,36.06,NA,NA,NA,NA,NA,NA
"24275","SBUX","Efficiency Ratios","Efficiency",81,2012-09-01,NA,51.82,NA,NA,NA,NA,NA,NA
"24276","SBUX","Efficiency Ratios","Efficiency",81,2013-09-01,NA,54.67,NA,NA,NA,NA,NA,NA
"24277","SBUX","Efficiency Ratios","Efficiency",81,2014-09-01,NA,44.54,NA,NA,NA,NA,NA,NA
"24278","SBUX","Efficiency Ratios","Efficiency",81,2015-09-01,NA,40.5,NA,NA,NA,NA,NA,NA
"24279","SBUX","Efficiency Ratios","Efficiency",81,2016-09-01,NA,39.97,NA,NA,NA,NA,NA,NA
"24280","SBUX","Efficiency Ratios","Efficiency",81,2017-09-01,NA,38.19,NA,NA,NA,NA,NA,NA
"24281","SBUX","Efficiency Ratios","Efficiency",82,2008-09-01,NA,NA,NA,NA,NA,NA,NA,33.63
"24282","SBUX","Efficiency Ratios","Efficiency",82,2009-09-01,NA,NA,NA,NA,NA,NA,NA,32.55
"24283","SBUX","Efficiency Ratios","Efficiency",82,2010-09-01,NA,NA,NA,NA,NA,NA,NA,37.33
"24284","SBUX","Efficiency Ratios","Efficiency",82,2011-09-01,NA,NA,NA,NA,NA,NA,NA,33.95
"24285","SBUX","Efficiency Ratios","Efficiency",82,2012-09-01,NA,NA,NA,NA,NA,NA,NA,30.49
"24286","SBUX","Efficiency Ratios","Efficiency",82,2013-09-01,NA,NA,NA,NA,NA,NA,NA,28.44
"24287","SBUX","Efficiency Ratios","Efficiency",82,2014-09-01,NA,NA,NA,NA,NA,NA,NA,27.59
"24288","SBUX","Efficiency Ratios","Efficiency",82,2015-09-01,NA,NA,NA,NA,NA,NA,NA,28.39
"24289","SBUX","Efficiency Ratios","Efficiency",82,2016-09-01,NA,NA,NA,NA,NA,NA,NA,28.65
"24290","SBUX","Efficiency Ratios","Efficiency",82,2017-09-01,NA,NA,NA,NA,NA,NA,NA,27.31
"24291","SBUX","Efficiency Ratios","Efficiency",83,2008-09-01,NA,NA,NA,NA,NA,12.12,NA,NA
"24292","SBUX","Efficiency Ratios","Efficiency",83,2009-09-01,NA,NA,NA,NA,NA,6.37,NA,NA
"24293","SBUX","Efficiency Ratios","Efficiency",83,2010-09-01,NA,NA,NA,NA,NA,7.38,NA,NA
"24294","SBUX","Efficiency Ratios","Efficiency",83,2011-09-01,NA,NA,NA,NA,NA,6.56,NA,NA
"24295","SBUX","Efficiency Ratios","Efficiency",83,2012-09-01,NA,NA,NA,NA,NA,5.27,NA,NA
"24296","SBUX","Efficiency Ratios","Efficiency",83,2013-09-01,NA,NA,NA,NA,NA,5.43,NA,NA
"24297","SBUX","Efficiency Ratios","Efficiency",83,2014-09-01,NA,NA,NA,NA,NA,6.23,NA,NA
"24298","SBUX","Efficiency Ratios","Efficiency",83,2015-09-01,NA,NA,NA,NA,NA,6.5,NA,NA
"24299","SBUX","Efficiency Ratios","Efficiency",83,2016-09-01,NA,NA,NA,NA,NA,6.34,NA,NA
"24300","SBUX","Efficiency Ratios","Efficiency",83,2017-09-01,NA,NA,NA,NA,NA,6.59,NA,NA
"24301","SBUX","Efficiency Ratios","Efficiency",84,2008-09-01,NA,NA,NA,NA,3.55,NA,NA,NA
"24302","SBUX","Efficiency Ratios","Efficiency",84,2009-09-01,NA,NA,NA,NA,3.56,NA,NA,NA
"24303","SBUX","Efficiency Ratios","Efficiency",84,2010-09-01,NA,NA,NA,NA,4.32,NA,NA,NA
"24304","SBUX","Efficiency Ratios","Efficiency",84,2011-09-01,NA,NA,NA,NA,4.9,NA,NA,NA
"24305","SBUX","Efficiency Ratios","Efficiency",84,2012-09-01,NA,NA,NA,NA,5.31,NA,NA,NA
"24306","SBUX","Efficiency Ratios","Efficiency",84,2013-09-01,NA,NA,NA,NA,5.08,NA,NA,NA
"24307","SBUX","Efficiency Ratios","Efficiency",84,2014-09-01,NA,NA,NA,NA,4.9,NA,NA,NA
"24308","SBUX","Efficiency Ratios","Efficiency",84,2015-09-01,NA,NA,NA,NA,5.04,NA,NA,NA
"24309","SBUX","Efficiency Ratios","Efficiency",84,2016-09-01,NA,NA,NA,NA,4.94,NA,NA,NA
"24310","SBUX","Efficiency Ratios","Efficiency",84,2017-09-01,NA,NA,NA,NA,4.74,NA,NA,NA
"24311","SBUX","Efficiency Ratios","Efficiency",85,2008-09-01,1.89,NA,NA,NA,NA,NA,NA,NA
"24312","SBUX","Efficiency Ratios","Efficiency",85,2009-09-01,1.74,NA,NA,NA,NA,NA,NA,NA
"24313","SBUX","Efficiency Ratios","Efficiency",85,2010-09-01,1.79,NA,NA,NA,NA,NA,NA,NA
"24314","SBUX","Efficiency Ratios","Efficiency",85,2011-09-01,1.7,NA,NA,NA,NA,NA,NA,NA
"24315","SBUX","Efficiency Ratios","Efficiency",85,2012-09-01,1.71,NA,NA,NA,NA,NA,NA,NA
"24316","SBUX","Efficiency Ratios","Efficiency",85,2013-09-01,1.51,NA,NA,NA,NA,NA,NA,NA
"24317","SBUX","Efficiency Ratios","Efficiency",85,2014-09-01,1.48,NA,NA,NA,NA,NA,NA,NA
"24318","SBUX","Efficiency Ratios","Efficiency",85,2015-09-01,1.65,NA,NA,NA,NA,NA,NA,NA
"24319","SBUX","Efficiency Ratios","Efficiency",85,2016-09-01,1.59,NA,NA,NA,NA,NA,NA,NA
"24320","SBUX","Efficiency Ratios","Efficiency",85,2017-09-01,1.56,NA,NA,NA,NA,NA,NA,NA
"24321","SCHW","Efficiency Ratios","Efficiency",78,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24322","SCHW","Efficiency Ratios","Efficiency",78,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24323","SCHW","Efficiency Ratios","Efficiency",78,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24324","SCHW","Efficiency Ratios","Efficiency",78,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24325","SCHW","Efficiency Ratios","Efficiency",78,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24326","SCHW","Efficiency Ratios","Efficiency",78,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24327","SCHW","Efficiency Ratios","Efficiency",78,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24328","SCHW","Efficiency Ratios","Efficiency",78,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24329","SCHW","Efficiency Ratios","Efficiency",78,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24330","SCHW","Efficiency Ratios","Efficiency",78,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24331","SCHW","Efficiency Ratios","Efficiency",79,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24332","SCHW","Efficiency Ratios","Efficiency",79,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24333","SCHW","Efficiency Ratios","Efficiency",79,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24334","SCHW","Efficiency Ratios","Efficiency",79,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24335","SCHW","Efficiency Ratios","Efficiency",79,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24336","SCHW","Efficiency Ratios","Efficiency",79,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24337","SCHW","Efficiency Ratios","Efficiency",79,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24338","SCHW","Efficiency Ratios","Efficiency",79,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24339","SCHW","Efficiency Ratios","Efficiency",79,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24340","SCHW","Efficiency Ratios","Efficiency",79,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24341","SCHW","Efficiency Ratios","Efficiency",80,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24342","SCHW","Efficiency Ratios","Efficiency",80,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24343","SCHW","Efficiency Ratios","Efficiency",80,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24344","SCHW","Efficiency Ratios","Efficiency",80,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24345","SCHW","Efficiency Ratios","Efficiency",80,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24346","SCHW","Efficiency Ratios","Efficiency",80,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24347","SCHW","Efficiency Ratios","Efficiency",80,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24348","SCHW","Efficiency Ratios","Efficiency",80,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24349","SCHW","Efficiency Ratios","Efficiency",80,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24350","SCHW","Efficiency Ratios","Efficiency",80,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24351","SCHW","Efficiency Ratios","Efficiency",81,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24352","SCHW","Efficiency Ratios","Efficiency",81,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24353","SCHW","Efficiency Ratios","Efficiency",81,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24354","SCHW","Efficiency Ratios","Efficiency",81,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24355","SCHW","Efficiency Ratios","Efficiency",81,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24356","SCHW","Efficiency Ratios","Efficiency",81,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24357","SCHW","Efficiency Ratios","Efficiency",81,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24358","SCHW","Efficiency Ratios","Efficiency",81,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24359","SCHW","Efficiency Ratios","Efficiency",81,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24360","SCHW","Efficiency Ratios","Efficiency",81,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24361","SCHW","Efficiency Ratios","Efficiency",82,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24362","SCHW","Efficiency Ratios","Efficiency",82,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24363","SCHW","Efficiency Ratios","Efficiency",82,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24364","SCHW","Efficiency Ratios","Efficiency",82,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24365","SCHW","Efficiency Ratios","Efficiency",82,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24366","SCHW","Efficiency Ratios","Efficiency",82,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24367","SCHW","Efficiency Ratios","Efficiency",82,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24368","SCHW","Efficiency Ratios","Efficiency",82,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24369","SCHW","Efficiency Ratios","Efficiency",82,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24370","SCHW","Efficiency Ratios","Efficiency",82,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"24371","SCHW","Efficiency Ratios","Efficiency",83,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
