"";"Companies";"Year";"Ra";"ROA";"ROE";"TobinsQ";"AlphaJensen";"CarbonProductivity";"WaterProductivity";"WasteProductivity";"EnergyProductivity";"SustainabilityPayLink";"SustainableThemedCommitment";"AuditScore";"FirmSize";"Leverage";"NetMargin";"Industry";"Beta"
"883";381;2013;0,0308679187139384;0,01;0,14;0,27;0,00732683844347597;0,21;0;0;0,1;1;1;1;12,18;0,99;0,25;4;0,837760863717524
"884";381;2014;0,00622142219655799;0,01;0,13;0,3;0,00654249951945092;0,03;0,01;0,02;0,02;1;1;1;12,23;1,11;0,26;4;0,535128871488216
"885";381;2015;-0,0135209534421262;0,01;0,13;0,34;0,00781772455084668;0,03;0,01;0,01;0,03;1;1;1;12,25;1,17;0,26;4;0,987957511196907
"886";383;2013;0,0264855627245794;0,05;0,18;0,88;-0,0462106355399005;0,25;0,3;0,38;0,14;0;0;0;10,19;0,37;0,04;1;2,58705331902063
"887";383;2014;0,039856898824585;0,04;0,13;0,95;0,0411264086075991;0,05;0,07;0,06;0,05;1;1;0;10,3;0,74;0,03;1;2,11584963835688
"888";383;2015;-0,101253320664737;0,04;0,16;0,82;-0,0738148799902298;0,06;0;0;0;1;1;0;10,28;0,73;0,04;1;1,26905256564548
"889";384;2013;-0,00986874977391077;0,06;0,23;1,35;-0,0432589910912956;0,07;0,6;0;0,42;1;1;1;10,35;1,42;0,09;6;1,1882648155653
"890";384;2014;0,0594983072911115;0,04;0,14;1,5;0,0597365112916977;0,02;0;0;0;1;1;1;10,33;1,63;0,06;6;0,397006667643758
"891";384;2015;-0,000301130880423301;0,04;0,13;1,61;0,0158329941603091;0,02;0;0;0;1;1;1;10,31;1,44;0,06;6;0,748116361324074
"892";385;2013;0,101628611748276;0,02;0,09;1,4;0,0847231496687195;0;0;0;0;0;0;0;10,43;2,33;0,06;3;0,601617867599878
"893";385;2014;-0,128954236148304;0,05;0,31;1,09;-0,128319802447306;0;0;0;0;0;0;1;10,7;2,38;0,28;3;1,05738950166344
"895";386;2013;-0,0232524127892287;0,08;0,24;1,43;-0,0504562997430379;0,46;0,49;0;0,31;0;1;1;11,32;0,61;0,04;2;0,968109856007444
"896";386;2014;-0,0135741076272365;0,08;0,21;1,41;-0,0132002234766102;0,07;0;0;0;1;1;1;11,32;0,56;0,03;2;0,623140251043719
"897";386;2015;0,049299147850144;0,07;0,19;1,11;0,0431501587562591;0,06;0;0;0;1;1;1;11,31;0,56;0,03;2;-0,278755257782715
"898";387;2013;0,0416876384226377;0,08;0,8;1,26;0,0287208861709029;0;0;0;0;0;1;0;10,01;3,81;0,14;7;0,461450258068855
"899";387;2014;-0,0296714191736401;0,09;0,74;1,25;-0,0284586661016036;0;0,13;0;0,12;1;1;0;10;2,86;0,15;7;2,02125512006088
"900";387;2015;-0,0431027292753156;0,08;0,62;1,27;-0,015590918134152;0,06;0;0;0;1;1;0;9,98;2,3;0,15;7;1,27243369314118
"901";388;2013;0,0466859446490432;0,04;0,1;1,55;0,0119985996044623;0,19;0,17;0,35;0,08;1;1;1;10,16;0,8;0,07;4;1,23442509055448
"902";388;2014;0,0162923305393466;0,13;0,28;1,69;0,017255086777854;0,03;0,03;0,05;0,01;1;1;1;10,13;1,02;0,24;4;1,60459373084568
"903";388;2015;-0,0705037992793516;0,04;0,09;1,44;-0,0517742568421556;0,02;0,03;0,03;0,01;1;1;1;10,1;1,11;0,07;4;0,867720849640373
"904";389;2013;0,0272370114138438;0,04;0,26;1,43;-0,0123739827098799;0,62;0,36;0,2;0,39;1;1;1;9,99;2,84;0,09;1;1,40964391899373
"905";389;2014;0,0283840610097737;0,05;0,37;1,57;0,0289082287589698;0,08;0,04;0,02;0,06;1;1;1;9,99;3,82;0,1;1;0,873612915326764
"907";39;2013;0,0558690602538298;0,04;0,28;0,66;0,0351049634376831;0,63;0,3;0,07;0,58;0;0;0;11,19;2,84;0,16;4;0,738935829756111
"908";39;2014;0,00668615461685605;0,04;0,29;0,62;0,0076064967805204;0,1;0,06;0,08;0,07;1;1;0;11,2;2,8;0,17;4;1,53390360610724
"909";39;2015;-0,0296074387252944;0,03;0,24;0,39;-0,0213045511205114;0,13;0,1;0,01;0,11;1;1;0;11,21;2,32;0,16;4;0,387229843538389
"910";390;2013;0,1036570657718;0,08;0,15;1,42;0,0638841839580236;0;0;0;0;0;0;0;9,86;0,23;0,28;3;1,41540504675361
"911";390;2014;0,00995517992311362;0,06;0,11;1,22;0,0112081744717889;0;0;0;0;0;0;0;9,94;0,33;0,21;3;2,08832424779218
"913";391;2013;0,00714076304832106;0,03;0,1;0,75;-0,0193228519877926;0,16;0;0,15;0,11;1;1;1;10,53;1,14;0,09;11;0,941765659648172
"914";391;2014;0,0651507353112073;0,03;0,1;0,82;0,0655834667154681;0,04;0;0,02;0,02;1;1;1;10,57;1,13;0,09;11;0,721219007101198
"915";391;2015;0,0160640272531213;0,03;0,09;0,82;0,0115661726260603;0,04;0;0,02;0,02;1;1;1;10,59;1,18;0,09;11;-0,202666111846129
"916";392;2013;0,0329856772301623;0,12;0,21;2,14;-0,0103117360690765;0,61;0;0;0,7;0;1;0;9,7;0,31;0,26;7;1,54083321349604
"917";392;2014;-0,0484711509500452;0,13;0,24;1,97;-0,0474221504625003;0,1;0;0;0;1;1;0;9,69;0,37;0,28;7;1,74833414590819
"918";392;2015;-0,0562945152239508;0,12;0,22;2,04;-0,0291637230693844;0,12;0;0;0;1;1;0;9,69;0,38;0,26;7;1,25487521449615
"919";393;2013;0,0793511993213239;0,09;0,19;1,32;0,0510083373200673;0,5;0,56;0,41;0,29;1;1;1;11,54;0,04;0,08;3;1,00864277584543
"920";393;2014;0,0208759250184475;0,09;0,18;1,18;0,0214605266102352;0,08;0,1;0,14;0,05;1;1;1;11,54;0,07;0,08;3;0,974335986312847
"921";393;2015;-0,0464968346355604;0,05;0,09;0,99;-0,0267010083778968;0,09;0,09;0,13;0,06;1;1;1;11,53;0,12;0,06;3;0,916858352887725
"922";394;2013;0,0689025145560866;0,03;0,08;0,49;0,0461032892825291;0,37;0,34;0,04;0,31;1;1;0;10,46;0,59;0,05;7;0,81136033001984
"923";394;2014;-0,00551046893677063;0,02;0,05;0,51;-0,00497810752975404;0,07;0,07;0,03;0,04;1;1;1;10,44;0,7;0,03;7;0,887269011694326
"924";394;2015;0,0100517928580748;0,04;0,1;0,47;0,0220429740091736;0,07;0,07;0,07;0,05;1;1;1;10,39;0,65;0,05;7;0,557197288069068
"925";396;2013;-0,0270092469066692;0,12;0,49;3,17;-0,0450174904439839;0,32;0;0;0,29;0;0;1;9,94;1,35;0,08;1;0,640862759335044
"926";396;2014;-0,0586445965606136;0,12;0,49;3,19;-0,0572405852681863;0,05;0;0;0,05;1;0;1;9,92;1,99;0,08;1;2,34001882071213
"927";396;2015;0,00741968935649473;0,16;0,86;3,28;0,014299351859629;0,06;0;0;0,06;1;0;1;9,91;3,35;0,1;1;0,321643433324161
"928";397;2013;0,0214285525404534;0,08;0,13;1,5;-0,0305347505911756;0,51;0;0;0,94;0;0;0;9,98;0,27;0,16;5;1,84922786945299
"929";397;2014;0,0119536203919189;0,08;0,11;1,8;0,0121293663298016;0,1;0;0;0;0;0;0;9,98;0,23;0,15;5;0,292909896471099
"930";397;2015;0,0176749028751839;0,01;0,02;1,03;0,038565591660813;0,09;0;0;0;0;0;0;10,43;1,18;0,02;5;0,967312847264014
"931";4;2013;0,00886221349606508;0,06;0,44;2,18;0,0103605666461802;0,96;0,96;0,94;0,92;0;0;0;11,35;6,06;0,09;7;-0,0533221761606803
"932";4;2014;-0,0746060911429726;0,11;0,34;2,54;-0,0734098713393379;0,13;0,11;0,14;0,11;1;0;1;11,42;7,41;0,23;7;1,99369967272456
"933";4;2015;-0,116790321037508;0,2;0,46;2,17;-0,0925911028227361;0,15;0,12;0,11;0,1;1;0;1;11,47;4,35;0,23;7;1,11977964123371
"934";40;2013;0,0347864775927001;0,15;-0,64;2,92;0,0104289457139486;0;0;0;0;0;0;0;9,85;-2,43;0,11;1;0,866816081094358
"935";40;2014;0,0692108879045184;0,15;-0,64;3,06;0,0698052177169846;0;0;0;0;0;0;0;9,89;-2,66;0,11;1;0,99054968744354
"936";40;2015;-0,0548877298629424;0,15;-0,71;3,36;-0,0399828236886186;0,07;0;0;0;0;0;0;9,91;-2,67;0,11;1;0,691470330613998
"937";41;2013;0,0165476411244986;0,05;0,47;1,04;0,00366391827600947;0,78;0,84;0;0,69;0;1;1;10,97;0,54;0,05;6;0,458495475035202
"938";41;2014;-0,0331421042168189;0,06;0,42;0,87;-0,0323900851399306;0,11;0,12;0,1;0,07;1;1;1;11;0,94;0,06;6;1,25336512814717
"939";41;2015;-0,00593011439062195;0,05;0,76;0,92;0,0129273338505856;0,08;0,12;0,1;0,08;1;1;1;10,98;1,38;0,05;6;0,873615126322926
"940";42;2013;-0,0152850672156355;0,01;0,05;0,19;-0,052070656773158;0,2;0,05;0,04;0,12;1;1;1;12,32;1,14;0,11;4;1,30909571379084
"941";42;2014;0,0515981829835917;0;0,02;0,11;0,0513952596939613;0,03;0,02;0,01;0,02;1;1;1;12,32;1,08;0,05;4;-0,338205482717426
"942";42;2015;-0,0322187290163332;0,01;0,06;0,18;-0,00300278619390492;0,04;0,02;0,02;0,03;1;1;1;12,33;1,01;0,17;4;1,35096510702435
"943";43;2013;0,0294272253098314;0,08;0,26;NA;0,0041070355407908;0,18;0,05;0,16;0,1;1;1;1;10,41;0,96;0,13;5;0,901074369005005
"944";43;2014;0,0170410326007931;0,1;0,3;NA;0,017150771552632;0,04;0,01;0,05;0,01;1;1;1;10,41;0,94;0,15;5;0,182898253064921
"945";43;2015;0,016228342363386;0,05;0,15;NA;0,0384019946663707;0,02;0;0,01;0;1;1;1;10,32;0,44;0,09;5;1,02643558999929
"946";44;2013;0,0286761018337717;0,17;0,26;2,2;0,00252500869382091;0;0;0;0;0;0;0;9,82;0,55;0,09;1;0,930643883984012
"947";44;2014;0,0374523341418296;0,14;0,28;1,7;0,0382978463290442;0;0;0;0;0;0;0;9,87;0,47;0,08;1;1,40918697869102
"948";44;2015;-0,122171560521933;0,13;0,33;1,23;-0,107897814514136;0,07;0;0;0;0;0;0;9,84;0,58;0,07;1;0,662384608654229
"949";45;2013;0,0716377365187968;0,01;0,08;0,33;0,0503664206014223;0;0;0;0;0;0;0;11,26;1,07;0,16;4;0,756986331579164
"950";45;2014;0,0339990175646435;0,01;0,09;0,33;0,0343584911665558;0;0;0;0;0;0;0;11,27;1,07;0,22;4;0,599122669853869
"951";45;2015;-0,02119671445406;0,01;0,08;0,3;0,00191558520322027;0,03;0;0;0;0;0;0;11,32;0,96;0,2;4;1,06969122844609
"952";46;2013;-0,0125661101743126;-0,02;-0,11;0,8;-0,0457986513244133;0,6;0;0,72;0,68;0;1;1;10,18;0,43;-0,02;1;1,182652709968
"953";46;2014;-0,00576478807122184;0,07;0,23;0,54;-0,00288303874351059;0,07;0,08;0,08;0,13;1;1;1;10,2;0,35;0,02;1;4,80291554618542
"954";46;2015;-0,0352822540027272;0,06;0,2;0,7;-0,0408058426730639;0,11;0,09;0,06;0,13;1;1;1;10,18;0,27;0,02;1;-0,24993496176667
"955";47;2013;-0,0362183124301359;0,16;0,38;NA;-0,0542781737064622;0;0;0;0;0;0;0;9,7;0,67;0,22;5;0,64269968954898
"956";47;2014;-0,00437165711057236;0,06;0,16;NA;-0,00365563081700753;0;0;0;0;0;0;0;9,71;0,78;0,09;5;1,19337715594139
"957";47;2015;0,0139267652509382;0,03;0,08;NA;0,0174499008700962;0,07;0;0;0;0;0;0;9,69;0,79;0,04;5;0,166964775076408
"958";48;2013;0,0224521819955565;0,08;0,19;1,77;-0,0139607131845554;0,14;0,06;0,31;0,1;0;0;0;10,08;0,74;0,11;5;1,29583256868726
"959";48;2014;-0,00405124429221254;0,08;0,22;1,45;-0,00329752313385588;0,04;0,03;0,01;0,02;1;1;0;10,27;1,96;0,14;5;1,25620193059443
"960";48;2015;0,0295417038458373;0,03;0,1;1,63;0,0508136029520012;0,04;0,03;0,03;0,03;1;1;0;10,42;1,5;0,06;5;0,984880143141191
"961";49;2013;0,0434784870346987;0,15;0,22;1,83;-0,0181656264624492;0,48;0;0;0,65;0;0;0;10,2;0,23;0,27;4;2,19374069384868
"962";49;2014;-0,0239251741490741;0,14;0,21;1,57;-0,0229043100711418;0,08;0;0;0;1;0;0;10,21;0,19;0,28;4;1,70144012988718
"963";49;2015;-0,124892353957941;0,12;0,16;0,78;-0,0933556680923069;0,09;0;0;0;1;0;0;10,21;0,18;0,25;4;1,45791179104307
"964";51;2013;0,024534370010745;0,01;0,02;0,4;-0,00150639820837522;0,36;0,41;0,47;0,21;0;0;0;10,43;0,93;0;2;0,926717730217802
"965";51;2014;0,00154136070331146;0,02;0,06;0,58;0,00216546864499628;0,07;0,05;0,06;0,05;0;1;0;10,33;0,37;0,01;2;1,04017990280804
"966";51;2015;0,0247624423356873;0,04;0,11;0,55;0,024646378310104;0,07;0,07;0,05;0,03;0;1;0;10,25;0,51;0,02;2;-0,000740277676649609
"967";52;2013;-0,0302999476084499;0,04;0,06;NA;-0,0624235867227514;0,75;0,61;0,14;0,75;1;1;1;10,45;0,22;0,05;3;1,14319000406767
"968";52;2014;-0,016450357698969;0,06;0,09;NA;-0,0159894480741137;0,1;0;0;0,07;1;1;1;10,46;0,21;0,07;3;0,768182708092053
"969";52;2015;-0,158382542445052;-0,08;-0,11;NA;-0,142919255155219;0,09;0,06;0,02;0,1;1;1;1;10,38;0,24;-0,02;3;0,717202179255005
"970";53;2013;-0,0399674390062163;0,17;0,23;5,06;-0,0804985511866046;0,83;0,85;0,97;0,69;1;0;1;10,07;0,13;0,27;5;1,44238833382165
"971";53;2014;0,0982339069865445;0,22;0,29;5;0,0981205513684281;0,14;0,13;0,11;0,14;1;1;1;10,16;0,05;0,3;5;-0,188926030194019
"972";53;2015;0,0657340191813551;0,2;0,32;3,29;0,0627092120962592;0,14;0,11;0,14;0,13;0;1;1;10,29;0,7;0,33;5;-0,134783736640367
"973";54;2013;0,0361344392102476;0,01;0,06;-0,17;-0,0161471143309509;0,26;0,41;0,4;0,15;1;1;1;11,57;0,57;0,14;4;1,86055350680422
"974";54;2014;0,0133996489119119;0,01;0,07;-0,07;0,0137913556960494;0,02;0,05;0,06;0,01;1;1;1;11,59;0,59;0,16;4;0,652844640229152
"975";54;2015;-0,0616231832611664;0,01;0,09;-0,1;-0,0323161310107568;0,02;0,05;0,03;0,02;1;1;1;11,6;0,62;0,2;4;1,35516369817556
"976";55;2013;-0,0094680889109934;0,28;0,4;NA;-0,0466850619174821;0;0;0;0;0;0;0;8,74;0;0,14;3;1,32444743795333
"977";55;2014;0,0256498306087245;0,27;0,4;NA;0,0267318407429897;0;0;0;0;0;0;0;8,79;0;0,13;3;1,8033502237753
"978";55;2015;-0,0310275939403705;0,28;0,39;NA;-0,0288878874281934;0;0;0;0;0;0;0;8,77;0;0,14;3;0,103212281667147
"979";56;2013;0,04432105566759;0,01;0,11;0,26;-0,0226863332166272;0,71;0;0;0,75;1;0;0;11,34;0,19;0,29;4;2,38460458662695
"980";56;2014;0,00114728891300428;0,01;0,12;0,26;0,00198005322780325;0,09;0;0;0;1;0;0;11,38;0,18;0,3;4;1,38794052466496
"981";56;2015;-0,0598989035900136;0,01;0,12;0,25;-0,0230327587104582;0,09;0;0;0,11;1;0;1;11,35;0,17;0,29;4;1,70350898062467
"982";57;2013;0,033060860533797;0,06;0,37;1,28;0,00425124386748094;0,75;0,76;0,83;0,7;1;1;1;9,89;2,65;0,05;8;1,02525326214648
"983";57;2014;0,0162678075291837;0,06;0,41;1,59;0,0169655432782332;0,05;0,08;0,09;0,07;1;1;1;9,88;2,9;0,05;8;1,16289291508256
"984";57;2015;0,046579086938368;0,04;0,26;1,57;0,0720208628010287;0,08;0,11;0,13;0,09;1;1;1;9,99;4,04;0,04;8;1,17704036233459
"985";58;2013;-0,00113655362620356;-0,09;-0,15;4,36;-0,0449688077928005;0;0;0;0;0;0;0;9,35;0,49;-0,32;5;1,55986669632018
"986";58;2014;0,00755056872423011;-0,06;-0,09;5,24;0,00909892449873842;0;0;0;0;0;0;1;9,39;0,43;-0,18;5;2,58059295751386
"987";58;2015;0,0939079436835139;-0,06;-0,09;4,54;0,121632197995687;0,02;0;0;0;0;0;1;9,57;0,28;-0,19;5;1,2822237010218
"988";59;2013;0,0406306759829075;0,07;0,18;2,3;-0,00348666047516508;0,34;0,49;0,28;0,18;1;1;1;10,59;0,63;0,16;5;1,57001197359689
"989";59;2014;0,00586659414485395;0,06;0,13;2,92;0,00635790260156502;0,06;0,08;0,06;0,02;1;1;1;10,53;0,49;0,13;5;0,818847427851776
"990";59;2015;0,031680068559757;0,05;0,1;3,73;0,0478767223901859;0,07;0,09;0,08;0,02;1;1;1;10,5;0,46;0,09;5;0,750997872369998
"991";6;2013;-0,00312405154338848;0,06;0,11;0,92;-0,0239918164236638;0;0;0;0;0;0;0;10,3;0,13;0,12;5;0,742625084707307
"992";6;2014;-0,00982272148231559;0,05;0,1;0,9;-0,00938741586131097;0;0;0;0;0;0;0;10,4;0,16;0,11;5;0,725509368341039
"993";6;2015;0,0501215916423345;0,1;0,2;0,96;0,0601803856816807;0,06;0;0;0;0;0;0;10,49;0,28;0,22;5;0,468147190753278
"994";60;2013;0,0178652135578698;0,04;0,09;0,69;-0,00848869935765637;0;0;0;0;0;0;0;11,69;0,02;0,11;4;0,937861669591678
"995";60;2014;0,0130717904635292;0,04;0,08;0,75;0,013582979778002;0;0;0;0;0;0;0;11,72;0,01;0,1;4;0,851982190788006
"996";60;2015;-0,0178379316384487;0,04;0,1;0,63;-0,0010328130596567;0,06;0;0;0;0;0;0;11,74;0,01;0,11;4;0,779037722524975
"997";61;2013;0,0372924569622123;-0,01;-0,02;1,14;-0,0335604039566293;0,27;0,44;0,49;0;0;1;0;10,22;0,65;-0,02;5;2,52145412522568
"998";61;2014;0,029098530824196;-0,01;-0,02;1,21;0,0288754375245586;0,07;0,09;0,1;0,06;1;1;1;10,23;0,6;-0,02;5;-0,371822166062227
"999";61;2015;0,0087146516277835;-0,01;-0,04;1,63;0,0285492735694687;0,07;0,09;0,12;0,08;1;1;1;10,26;0,9;-0,03;5;0,918646172427892
"1000";62;2013;0,0424741989773625;0,09;0,19;1,82;0,0314394013528784;0;0;0;0;0;0;0;9,84;0,29;0,08;1;0,392697424358864
"1001";62;2014;-0,0288784154378426;0,09;0,18;1,71;-0,0276288239647337;0;0;0;0;0;0;0;9,86;0,2;0,08;1;2,08265245518139
"1002";62;2015;0,0125699944683139;0,08;0,17;1,23;0,037274432357805;0,09;0;0;0;0;0;0;9,95;0,6;0,08;1;1,1430616538936
"1003";63;2013;0,0972804714139132;0,04;0,13;0,84;0,0423493167925741;0;0;0;0;0;0;0;10,47;1,05;0,18;4;1,95484536019001
"1004";63;2014;0,00920565645819483;0,05;0,15;0,79;0,00977177212410047;0;0;0;0;0;0;0;10,5;0,78;0,21;4;0,943526109842746
"1005";63;2015;-0,0658415251197547;0,03;0,07;1,17;-0,0446413667433732;0;0;0;0;0;0;0;10,35;0,63;0,15;4;0,981574118727258
"1006";64;2013;0,0150758453759767;0,04;0,14;1,23;0,00885426239509217;0;0;0;0;0;0;0;10,3;2,05;0,35;4;0,221408647006568
"1007";64;2014;-0,00253884393322686;0,02;0,08;1,41;-0,00243684136508287;0;0;0;0;0;0;0;10,3;1,83;0,18;4;0,170004280239986
"1008";64;2015;0,0252234804765139;0,03;0,1;1,49;0,0318102213081511;0,08;0;0;0;0;0;0;10,26;1,64;0,23;4;0,308144738785124
"1009";65;2013;-0,015424487198414;0,01;0,07;0,15;-0,0660887205876757;0,26;0,14;0,1;0,23;1;1;1;12,27;1,11;0,17;4;1,80299762951109
"1010";65;2014;0,00259062766965512;0;0,03;0,17;0,00308425495036796;0,04;0,03;0,01;0,05;1;1;1;12,27;1,11;0,09;4;0,822712134521389
"1011";65;2015;-0,0442248806148399;0,01;0,08;0,16;-0,00970401159179519;0,06;0,03;0,02;0,05;1;1;1;12,24;0,98;0,22;4;1,59543175221404
"1012";66;2013;0,0195054263097276;0,09;0,19;1,32;-9,48053871291724e-06;0,49;0,58;0,34;0,34;1;1;1;10,07;0,22;0,23;7;0,694480670763007
"1013";66;2014;-0,0227281168426459;0,07;0,14;1,25;-0,0222258025383884;0,03;0,08;0,13;0,05;1;0;1;10,04;0,22;0,19;7;0,83719050709578
"1014";66;2015;0,0158816585377258;0,07;0,14;1,2;0,0277373301285137;0,03;0,09;0,07;0,06;1;0;1;10,04;0,37;0,19;7;0,550952607870407
"1015";67;2013;0,0212933845591967;0,03;0,13;0,89;-0,00669188633774172;0,24;0,22;0,39;0,16;1;1;1;10,32;1,6;0,04;2;0,995917113770052
"1016";67;2014;-0,0065934263191725;0,02;0,07;0,98;-0,0066593066945754;0,04;0,02;0;0,02;1;1;1;10,29;1,38;0,02;2;-0,109800625671494
"1017";67;2015;0,0296085615517608;-0,1;-0,44;1,27;0,0329157549197516;0,04;0,02;0;0,02;1;1;1;10,2;1,86;-0,02;2;0,157013519262247
"1018";68;2013;0,0381542564085608;0,01;0,06;0,91;0,0241599488255893;0,7;0,82;0,65;0,76;1;0;1;10,4;0,56;0;5;0,498018063450944
"1019";68;2014;-0,0136940948615541;0,04;0,17;1;-0,0135587756820956;0,06;0;0,1;0,1;1;0;1;10,44;0,61;0,01;5;0,225531965764213
"1020";68;2015;0,0317517468095715;0,04;0,21;0,94;0,047373287232568;0,07;0,06;0,1;0,05;1;0;1;10,53;0,77;0,01;5;0,7244949503685
"1021";69;2013;0,0720813151202862;0,05;0,11;NA;0,0521271443546108;0;0;0;0;0;0;0;10,15;0,44;0,07;3;0,710112838636134
"1022";69;2014;-0,0262783075178521;0,06;0,17;NA;-0,026097127943267;0;0;0;0;0;0;0;10,11;0,62;0,08;3;0,301965957641811
"1023";69;2015;-0,0774590418201862;0,04;0,11;NA;-0,0755018944263641;0,07;0;0;0;0;0;0;10,06;0,56;0,06;3;0,0947994190701431
"1024";7;2013;0,00365927679869691;0,04;0,12;1,23;-0,0481446412909056;0,08;0,15;0,35;0,12;1;0;1;10,63;1,3;0,07;5;1,84355580390044
"1025";7;2014;0,011392999303787;0,04;0,13;1,66;0,0118924378901004;0,01;0,02;0,03;0,02;1;0;1;10,62;1,38;0,07;5;0,832397643855632
"1026";7;2015;-0,000222513691894054;0,05;0,14;1,63;0,0311116643961698;0,01;0,01;0,05;0,01;1;0;1;10,62;1,29;0,08;5;1,44857963539465
"1027";70;2013;0,0708351421583057;0,04;0,2;0,87;0,0485397903147575;0,35;0,44;0,7;0,37;0;1;0;10,93;1,29;0,07;6;0,793428891229472
"1028";70;2014;-0,0944853183549414;0,04;0,19;0,85;-0,0938082026529746;0,05;0,07;0,11;0,04;0;1;0;10,93;1,66;0,07;6;1,12852616994477
"1029";70;2015;-0,0667342817842412;0,03;0,13;0,73;-0,0362414869873121;0,04;0,05;0,06;0,04;0;1;0;10,89;1,71;0,04;6;1,40980621184005
"1030";72;2013;0,0867996450194968;0,07;0,19;1,62;0,0444540278885568;0;0;0;0;1;0;0;10,42;0,6;0,12;1;1,50696146373452
"1031";72;2014;0,0111489191235441;0,12;0,37;1,38;0,0126510807167103;0;0;0;0;1;0;0;10,38;0,93;0,21;1;2,50360265527702
"1032";72;2015;-0,0656532372263261;0,06;0,24;1,17;-0,022170221064812;0,03;0;0;0;1;0;0;10,38;1,48;0,1;1;2,00843392449374
"1033";73;2013;0,0509000449080651;0,07;0,24;1,55;0,0148750651642754;0,84;0,6;0,91;0,59;1;1;1;10,21;1,05;0,08;2;1,28202774888931
"1034";73;2014;0,00635227565909893;0,07;0,26;1,64;0,0072149789926034;0,14;0,12;0,11;0,12;1;1;1;10,21;1,63;0,08;2;1,43783888917412
"1035";73;2015;-0,0212988940769308;0,08;0,39;1,93;0,000141651183735009;0,13;0,11;0,12;0,13;1;1;1;10,21;2,32;0,08;2;0,99265185533022
"1036";74;2013;-0,0108359552533913;0,01;0,02;1,74;-0,00442503159057918;0;0;0;0;0;0;0;10,31;1,66;0,03;4;-0,228146749566268
"1037";74;2014;-0,0433563627566498;0,02;0,05;1,79;-0,0427612425071101;0;0;0;0;0;0;0;10,33;1,76;0,09;4;0,991867082566233
"1038";74;2015;0,0166341540493771;0,07;0,21;1,86;0,0211549715096779;0,07;0;0;0;0;0;0;10,34;1,71;0,4;4;0,212940896788055
"1039";75;2013;0,10655031488246;0,03;0,05;1,2;0,0903494337896785;0,05;0,48;0,07;0,05;0;1;1;10,6;0,33;0,07;1;0,576543811131003
"1040";75;2014;0,0261498189204606;0,03;0,05;1,19;0,0264230185809264;0,01;0,06;0,01;0,01;1;1;1;10,6;0,3;0,08;1;0,455332767443021
"1041";75;2015;0,0752664482020207;0,05;0,07;1,3;0,0875022529373507;0,02;0;0;0;1;1;1;10,59;0,31;0,11;1;0,568470264300923
"1042";76;2013;-0,014716787049874;0,12;0,5;1,1;-0,0372782772722346;0;0;0;0;0;1;0;9,96;1,07;0,17;8;0,802900007913191
"1043";76;2014;-0,00183282018365422;0,07;0,23;1,18;-0,000739504874246816;0;0;0;0;0;1;0;9,94;0,93;0,09;8;1,82219218234568
"1044";76;2015;-0,0495468301954815;0,03;0,12;1,29;-0,0124776088161453;0,04;0;0;0;0;1;0;9,93;1,04;0,05;8;1,71286734466987
"1045";77;2013;0,0435455981409132;0,12;0,26;5,07;-0,0400147483041006;0,76;0,75;0;0,74;0;0;1;10,13;0,75;0,22;5;2,97367780943109
"1046";77;2014;-0,0162273653995239;0,13;0,37;5,09;-0,0150049269316102;0,02;0,11;0;0;1;0;1;10,24;0,96;0,26;5;2,03739744652293
"1047";77;2015;0,0900219602523442;0,07;0,26;3,74;0,113688940149519;0,02;0,15;0;0,14;1;0;1;10,43;2,41;0,17;5;1,09525252982371
"1048";78;2013;-0,0305650319853559;0,1;0,13;4,03;-0,0687330314813804;0;0;0;0;0;0;0;9,61;0,04;0,14;5;1,35829179701155
"1049";78;2014;0,00402916999312459;0,1;0,13;NA;0,00426912676199966;0;0;0;0;0;0;0;9,64;0,03;0,13;5;0,399927948125115
"1050";78;2015;0,00951831547884765;0,1;0,14;NA;0,0358036428135332;0;0;0;0;0;0;0;9,74;0,15;0,12;5;1,21591370205924
"1051";79;2013;0,0695630426843007;0,15;0,28;1,34;0,00609418819575026;0,1;0;0;0;0;0;0;10,03;0,61;0,27;8;2,25867809567795
"1052";79;2014;0,01623876261217;0,12;0,31;1,44;0,0164740278223266;0;0;0;0;0;0;0;10,05;1,09;0,29;8;0,392108683594412
"1053";79;2015;-0,122753005337613;0,06;0,17;1,19;-0,096530085074367;0,03;0;0;0;0;0;0;10,11;1,39;0,16;8;1,21303780014959
"1054";8;2013;0,00725700717865738;0,03;0,04;1,69;-0,0165347661272721;0,43;0,4;0,02;0,2;0;1;1;9,23;0,22;0,07;6;0,846682324054431
"1055";8;2014;0,0363492304877848;0,03;0,04;1,7;0,0367951634510975;0,03;0,07;0,03;0,01;1;1;1;9,27;0,13;0,06;6;0,743221605521034
"1056";8;2015;-0,0944602010026204;0,06;0,09;1,71;-0,0630325085882382;0,04;0,09;0,01;0,05;1;1;1;9,3;0,27;0,13;6;1,45288905135402
"1057";80;2013;0,0156622044936641;0,1;0,18;2,21;-0,0130005304759181;0,17;0,23;0,11;0,3;0;0;0;9,63;0,28;0,12;2;1,02002615550115
"1058";80;2014;0,0270076898631466;0,1;0,2;2,54;0,0277563687037576;0;0,07;0,03;0,05;0;0;0;9,64;0,33;0,13;2;1,24779806768503
