"","Index","Year","Roa","Roe","Roic","TobinsQ","AlphaJensen","Eps","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","NetIncome","Beta","CostEquity","GreenScore","CarbonProductivity","EnergyProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GicsClassification","FirmSize","LogTobinsQ"
"393",131,2014,0.0333,0.1543,0.0938,0.67,0.0367146177557875,4.89,0.93,0.1202,5.0186e+10,3.29e+08,1.3413e+10,1.612e+09,1.25571703269907,-0.000753430219619443,0.24,0.12,0,0,0,0.12,0,0,0,11,24.6390019402864,-0.400477566597125
"394",132,2012,0.0756,0.1323,0.1209,2.45907989615708,0.0106149917652206,1.23,0,0.1258,38068685000,2.206e+09,2.1714e+10,2.733e+09,0.18605908214674,0.00570776039839315,0.66,0.57,0.45,0.82,0.15,0.84,1,1,1,7,24.3626578651104,0.260251739058681
"395",132,2013,0.0689,0.1294,0.1088,2.0145048360479,0.02119786835653,1.33,0.25,0.1244,4.5849e+10,2.16e+09,2.3222e+10,2.889e+09,0.540283286134806,0.0126510536808461,0.56,0.07,0.06,0.1,0,0.13,1,1,1,7,24.5486192251602,0.120681688713995
"396",132,2014,0.0592,0.1228,0.099,0.959847534908843,0.0177713825497699,1.32,0.25,0.111,4.5885e+10,2.059e+09,2.444e+10,2.714e+09,1.10797046333219,-0.00653883348255304,0.69,0.07,0.06,0.09,0.13,0.14,1,1,1,7,24.5494041032174,0.393818297746236
"397",133,2012,0.0491,0.1816,0.0955,1.19,0.091461798692671,2.93,1.62,0.0539,1.1619e+10,1.49e+08,8.102e+09,4.37e+08,2.1180923761593,0.0250934900386798,0.29,0.19,0,0,0,0.53,1,1,0,8,23.1759075261471,0.173953307123438
"398",133,2013,0.0993,0.3457,0.1637,1.28,0.0075259281770509,7.44,1.12,0.1246,1.1845e+10,1.57e+08,9.35e+09,1.165e+09,1.55600336431196,0.043723694537166,0.3,0.03,0.04,0,0,0.09,1,1,0,8,23.1951716745572,0.246860077931526
"399",133,2014,0.0538,0.2056,0.0921,1.08,-0.0827010275051466,4.97,2.06,0.0788,1.6072e+10,1.51e+08,9.527e+09,7.51e+08,1.66458387645883,-0.0009987503258753,0.29,0.03,0.03,0,0,0.09,1,1,0,8,23.500344464459,0.0769610411361284
"400",134,2012,0.0826,0.1902,0.1355,1.64,0.0403992540804384,2.67,0.37,0.0806,2.3771e+10,7.35e+08,2.4412e+10,1.968e+09,1.05298954065017,0.012525276579672,0.07,0,0,0,0,0.34,0,0,0,6,23.8917321872695,0.494696241836107
"401",134,2013,0.0826,0.192,0.1348,2.09,0.00641911410761023,2.76,0.38,0.0812,2.4124e+10,7.22e+08,2.4669e+10,2.004e+09,1.42707304753421,0.0401007526357114,0.22,0.04,0,0,0,0.13,0,1,0,6,23.9064730325351,0.73716406597672
"402",134,2014,0.0878,0.2074,0.1405,1.86,-0.0317836705399396,3.03,0.35,0.0875,2.3724e+10,7.04e+08,1.7733e+10,2.147e+09,0.692665658139463,-0.000415599394883678,0.29,0.05,0,0.07,0,0.13,0,1,0,6,23.8897530309229,0.62057648772511
"403",135,2012,0.0219,0.044,0.0377,1.39,0.01581264308587,1.05,0.44,0.0516,27336578000,5.42e+08,1.1055e+10,5.7e+08,0.905234586591117,0.0107817681217752,0.11,0,0,0,0,0.56,0,0,0,3,24.0314914958145,0.3293037471426
"404",135,2013,0.0759,0.1531,0.1147,1.65,0.010077861472578,4.02,0.38,0.1526,30574238000,5.46e+08,1.4399e+10,2.197e+09,0.248672546957751,0.00698769856951281,0.05,0.04,0,0,0,0.01,0,0,0,3,24.1434235958869,0.500775287912489
"405",135,2014,0.0892,0.176,0.1355,1.56,0.060729297536689,5.32,0.33,0.1752,34762687000,5.49e+08,1.6639e+10,2.915e+09,1.44098707709815,-0.000864592246258893,0.06,0.05,0,0,0,0.01,0,0,0,3,24.271810435852,0.444685821261446
"406",136,2012,0.0691,0.1913,0.1139,1.72,-0.0431939370973884,1.35,1.11,0.0568,3.593e+10,1.786e+09,4.2583e+10,2.42e+09,0.7412358516106,0.00884658304900508,0.13,0,0,0,0,0.63,0,0,0,3,24.3048384380718,0.542324290825362
"407",136,2013,0.0683,0.1829,0.1091,1.98,0.0213466673039398,1.41,1.07,0.0544,4.014e+10,1.842e+09,4.7727e+10,2.597e+09,1.07419149051836,0.030184780883566,0.05,0,0,0,0,0.05,0,0,0,3,24.4156391803146,0.683096844706444
"408",136,2014,0.0639,0.1675,0.103,1.94,-0.0329974794279976,1.47,1.06,0.0581,4.72e+10,1.895e+09,4.7951e+10,2.787e+09,0.368450347154537,-0.000221070208292722,0.05,0,0,0,0,0.05,0,0,0,3,24.5776597295379,0.662687973075237
"409",137,2012,0.0243,0.0675,0.0538,2.02,0.0820992100966593,2.83,1.26,0.0763,6132964000,5.2e+07,1.887e+09,1.4e+08,1.88064881402618,0.0222916560055089,0,0,0,0,0,0,0,0,0,7,22.5369439936888,0.703097511413113
"410",137,2013,0.0139,0.0395,0.051,1.55,0.079422906352048,1.89,1.66,0.044,7492359000,5e+07,2.153e+09,9.5e+07,0.702023420063567,0.0197268581037862,0.15,0,0,0,0,0.15,0,0,0,7,22.7371495381592,0.438254930931155
"411",137,2014,-0.0339,-0.1098,-0.0126,1.97,-0.00168541809205506,-4.96,2.03,-0.1062,7817433000,5.2e+07,2.444e+09,-2.6e+08,0.42215566079244,-0.000253293396475464,0.25,0.1,0,0,0,0.15,0,0,0,7,22.7796220767447,0.678033542749897
"412",138,2012,0.0488,0.13,0.0732,1.54,0.0316632967787165,2.7,1.18,0.389,1.7201e+10,3.2e+08,1.748e+09,8.42e+08,0.22557599140287,0.00276179669855387,0.1,0,0,0,0,0.48,0,0,0,4,23.5682333586107,0.431782416425538
"413",138,2013,0.0912,0.2064,0.1298,1.08,0.0165486989612959,5.16,1.02,0.7649,22834545000,3.54e+08,2.388e+09,1.831e+09,0.0871635472736758,0.00244929567839029,0.14,0,0,0,0,0.14,0,0,0,4,23.851540357832,0.0769610411361284
"414",138,2014,0.0274,0.0604,0.051,1.62,0.0210747188515041,1.73,1.02,0.2399,22950614000,3.78e+08,2.615e+09,6.31e+08,0.546227797247875,-0.000327736678348725,0.16,0.02,0,0,0,0.14,0,0,0,4,23.8566105269077,0.482426149244293
"415",139,2012,0.0208,0.051,0.0487,1.25,-0.0233703957045489,1.22,0.69,0.1117,8849862000,1.51e+08,1.377e+09,1.83e+08,0.434285716488953,0.00522457145456965,0.25,0,0.03,0.3,0,0.75,0,1,0,3,22.9036677026243,0.22314355131421
"416",139,2013,0.0419,0.1023,0.0766,1.59,0.0419440239075377,2.57,0.62,0.2098,9792053000,1.52e+08,1.859e+09,3.91e+08,0.408308393194856,0.0114734658487754,0.12,0.02,0,0.03,0,0.02,0,1,0,3,23.0048369752834,0.46373401623214
"417",139,2014,0.0354,0.0898,0.0685,1.1,-0.182967860148969,2.54,0.61,0.1567,12064900000,1.53e+08,2.389e+09,3.87e+08,1.49008084491101,-0.000894048506946606,0.1,0.03,0,0,0,0.02,0,1,0,3,23.2135662475514,0.0953101798043249
"418",140,2012,0.0356,0.1015,0.0678,1.06,-0.0134441682240159,1.76,0.64,0.014,58111200000,7.47e+08,9.3714e+10,1.313e+09,1.36659731577099,0.0162258483260977,0.08,0,0,0,0,0.38,0,0,0,5,24.7856242533107,0.0582689081239758
"419",140,2013,0.033,0.0816,0.0585,1.33,0.0316752999293018,2.25,0.57,0.0177,5.3548e+10,8.22e+08,1.04099e+11,1.844e+09,0.367962553843496,0.0103397477630022,0.24,0,0,0,0,0.14,1,0,0,5,24.7038442848701,0.285178942233662
"420",140,2014,0.0374,0.0958,0.0685,1.47,0.0185244362896233,2.64,0.55,0.0199,5.3799e+10,7.59e+08,1.00887e+11,2.007e+09,0.682236580679532,-0.000409341948407719,0.24,0,0,0,0,0.14,1,0,0,5,24.7085207165808,0.385262400790645
"421",141,2012,0.0377,0.1485,0.0902,0.62,-0.0339457647262109,2.95,1.68,0.0706,4.323e+10,3.74e+08,1.5702e+10,1.569e+09,1.03086754823474,0.01226423706917,0.14,0,0,0,0,0.71,0,0,0,3,24.489800535626,-0.478035800943
"422",141,2013,-0.0023,-0.0095,0.0242,0.85,0.0652393323595825,-0.12,1.43,-0.0021,4.3702e+10,5.15e+08,4.8335e+10,4.56e+08,-0.0337309220614405,-0.000947838909926477,0.05,0,0,0,0,0.05,0,0,0,3,24.5006597045911,-0.162518929497775
"423",141,2014,0.0132,0.0513,0.0433,0.8,-0.140919647246476,1.18,1.52,0.0118,4.8221e+10,4.99e+08,5.5475e+10,1.336e+09,1.2934531421332,-0.000776071885279922,0.05,0,0,0,0,0.05,0,0,0,3,24.5990604477673,-0.22314355131421
"424",142,2012,0.0202,0.0923,0.0592,0.55,0.00554932706577546,4.76,1.29,0.0822,43202502000,1.78e+08,1.0302e+10,8.68e+08,-0.199138863783482,-0.00224983859264509,0.34,0.21,0.55,0.03,0,0.6,0,1,1,11,24.489164247186,-0.59783700075562
"425",142,2013,0.0164,0.0752,0.0443,0.54,0.0167936702252056,3.99,1.26,0.0625,4.3406e+10,1.79e+08,1.1391e+10,7.31e+08,0.18714628876903,0.00525881071440975,0.36,0.04,0,0,0,0.12,1,1,1,11,24.4938635173452,-0.616186139423817
"426",142,2014,0.0209,0.0958,0.0523,0.59,0.0425280582693654,5.22,1.25,0.0753,4.6528e+10,1.8e+08,1.2495e+10,9.6e+08,1.23944162337776,-0.000743664974026658,0.39,0.07,0,0,0,0.12,1,1,1,11,24.5633201188575,-0.527632742082372
"427",143,2012,0.0174,0.0648,0.0513,0.53,-0.0160644284056397,1.42,0.86,0.0494,7.8554e+10,8.19e+08,2.3489e+10,1.16e+09,-0.00393243396213239,5.35972792468378e-05,0.53,0.41,0.12,0.05,0.72,0.67,1,1,1,11,25.0870521233305,-0.63487827243597
"428",143,2013,0.0217,0.0778,0.0611,0.49,0.0149210022785132,2,0.8,0.0691,7.9924e+10,8.6e+08,2.4888e+10,1.719e+09,0.0981796774616133,0.00275884893667133,0.6,0.07,0.06,0.02,0.13,0.12,1,1,1,11,25.1043420200843,-0.713349887877465
"429",143,2014,0.0195,0.0716,0.0548,0.56,0.0254249415496345,1.88,0.89,0.0592,8.6814e+10,8.64e+08,2.7429e+10,1.623e+09,0.961891903238893,-0.000577135141943336,0.65,0.11,0.1,0.05,0.09,0.12,1,1,1,11,25.1870337359294,-0.579818495252942
"430",144,2012,0.0412,0.1251,0.0955,1.39,0.00796835794563392,2,0.55,0.0695,7085195000,1.4e+08,4.03e+09,2.8e+08,-0.530403949138629,-0.00615876659983582,0.46,0.79,0.97,0,0,1,0,0,0,1,22.6812732326461,0.3293037471426
"431",144,2013,0.0314,0.1052,0.0803,1.47,0.101632157271621,1.67,0.58,0.0488,7.739e+09,1.4e+08,4.771e+09,2.33e+08,-0.428235461883583,-0.0120334164789287,0.27,0.14,0,0,0,0.13,0,0,0,1,22.7695383172347,0.385262400790645
"432",144,2014,0.0475,0.2026,0.1314,1.54,-0.0191115897313086,2.99,0.97,0.0691,9.021e+09,1.33e+08,5.763e+09,3.98e+08,1.97075935409437,-0.00118245561245662,0.18,0.05,0,0,0,0.13,0,0,0,1,22.9228210296209,0.431782416425538
"433",145,2012,0.0409,0.0934,0.0657,1.74,0.0312654032292291,1.14,1,0.2865,3223477000,1.04e+08,4.09e+08,1.17e+08,0.885237106014504,0.0105457978509711,0.1,0,0,0,0,0.48,0,0,0,4,21.8937264275879,0.553885113226438
"434",145,2013,0.0478,0.1059,0.0701,1.68,-0.0049593126670622,1.53,1.1,0.3305,3.977e+09,1.13e+08,5.21e+08,1.72e+08,0.694047355960025,0.0195027307024767,0.15,0,0,0,0,0.15,0,0,0,4,22.103793603172,0.518793793415168
"435",145,2014,0.0426,0.102,0.0636,2.08,-0.00249854999425369,1.53,1.28,0.2756,4.402e+09,1.21e+08,6.47e+08,1.78e+08,0.401940232815665,-0.000241164139689399,0.19,0.04,0,0,0,0.15,0,0,0,4,22.2053248200507,0.732367893713227
"436",146,2012,0.0307,0.3658,0.0698,0.35,0.115296732286814,1.41,4.16,0.0422,1.90554e+11,4.015e+09,1.33559e+11,5.613e+09,0.65335530148558,0.00780959255752984,0.5,0.35,0.57,0.7,0.65,0.06,1,1,0,1,25.9732014559116,-1.04982212449868
"437",146,2013,0.0365,0.3381,0.0806,0.4,-0.130600501840461,2.94,2.9,0.0487,2.02026e+11,4.087e+09,1.46917e+11,1.1953e+10,1.03225024690903,0.0290062319381437,0.53,0.05,0.06,0.08,0.07,0.07,1,1,1,1,26.0316622389361,-0.916290731874155
"438",146,2014,0.0155,0.1245,0.0386,0.42,-0.0139420873507237,0.31,3.23,0.0221,2.08527e+11,3.958e+09,1.44077e+11,1.231e+09,1.31235774077219,-0.000787414644463316,0.54,0.04,0.04,0.08,0.1,0.07,1,1,1,1,26.0633343662042,-0.867500567704723
"439",147,2012,0.2403,0.2786,0.2784,7.02,0.110111533850944,1.42,0,0.1342,1815832000,2.97e+08,3.134e+09,4.21e+08,0.952725707728518,0.0113421633511965,0,0,0,0,0,0,0,0,0,6,21.3198096018329,1.94876321803772
"440",147,2013,0.2306,0.2692,0.2689,6.23,-0.0438286611546302,1.51,0,0.1349,2.076e+09,2.98e+08,3.326e+09,4.49e+08,2.30148214888398,0.0646716483836398,0.1,0,0,0,0,0.1,0,0,0,6,21.4537088022501,1.82937633279936
"441",147,2014,0.2228,0.268,0.2556,5.45,0.0516435700732376,1.66,0,0.1324,2.359e+09,2.97e+08,3.734e+09,4.94e+08,1.24722091680993,-0.000748332550085958,0.11,0.01,0,0,0,0.1,0,0,0,6,21.5815036373719,1.69561560867515
"442",148,2012,0.003,0.004,0.0059,3.6,-0.0822926080800367,0.01,0.17,0.0063,1.5103e+10,2.166e+09,5.089e+09,5.3e+07,2.68228376589302,0.0317509484375376,0.05,0.13,0.03,0,0,0.15,0,0,0,7,23.4381592365306,1.28093384546206
"443",148,2013,0.0904,0.1095,0.1008,7.61,0.103800963840385,0.6,0.02,0.1894,1.7895e+10,2.517e+09,7.872e+09,1.5e+09,1.66505284294614,0.0467879848867865,0.27,0.04,0.05,0,0,0.18,0,0,0,7,23.6077871811644,2.02946317187359
"444",148,2014,0.1007,0.1134,0.1118,0.188689497500696,0.00383454094140143,1.1,0.0033,0.2346,4.0184e+10,2.664e+09,1.2466e+10,2.94e+09,-0.459009869778355,0.000275405921867013,0.24,0.06,0,0,0,0.18,0,0,0,7,24.4167347433942,0.389444124707718
"445",149,2012,0.0709,0.1357,0.1236,0.83,0.0230138825187057,6.41,0.08,0.0476,3.131e+10,3.17e+08,4.268e+10,2.032e+09,0.0892032741879938,0.00115259863541833,0.3,0.39,0.25,0,0.51,0.38,0,0,1,6,24.1672033722847,-0.186329578191493
"446",149,2013,0.0491,0.097,0.0868,0.91,0.0127577577800381,8.55,0.16,0.0352,3.354e+10,3.17e+08,4.4287e+10,2.716e+09,0.861818543173696,0.0242171010631809,0.45,0.03,0.01,0,0.08,0.13,1,1,1,6,24.2360045933415,-0.0943106794712413
"447",149,2014,0.0628,0.1281,0.1081,1.55,-0.0241806795186847,7.48,0.31,0.0459,3.298e+10,3.1e+08,4.5567e+10,2.324e+09,0.657755369039037,-0.000394653221423422,0.37,0.02,0.01,0,0.06,0.13,1,0,1,6,24.2191671540779,0.438254930931155
"448",150,2012,0.0158,0.0584,0.0437,0.42,-0.0146966157776083,1.84,1.16,0.0503,5.0406e+10,4.19e+08,1.5255e+10,7.7e+08,-0.171761014817923,-0.00192677997485149,0.11,0,0,0,0,0.31,0,0,1,11,24.6433760525572,-0.867500567704723
"449",150,2013,0.0078,0.0304,0.0308,0.35,0.00789150179123549,0.94,1.25,0.0263,5.0424e+10,4.19e+08,1.4892e+10,3.92e+08,0.0988527994898404,0.00277776366566452,0.17,0,0,0,0,0.12,0,0,1,11,24.6437330891572,-1.04982212449868
"450",150,2014,0.0058,0.0238,0.0302,0.36,0.0564685583240802,0.71,1.54,0.0199,5.2166e+10,4.21e+08,1.5049e+10,2.99e+08,1.38745460470547,-0.000832472762823281,0.2,0.03,0,0,0,0.12,0,0,1,11,24.6776967786241,-1.02165124753198
"451",151,2012,0.0337,0.0702,0.0547,1.02,-0.0397421471282252,1.55,0.64,0.0794,13549700000,2.98e+08,5.796e+09,4.61e+08,0.743205698389983,0.0088698272410018,0,0,0,0,0,0,0,0,0,7,23.3296302438056,0.0198026272961797
"452",151,2013,0.0358,0.0746,0.0553,1.38,0.0454995382875156,1.68,0.66,0.0812,13960100000,2.94e+08,6.063e+09,4.93e+08,0.58275754066313,0.0163754868926339,0.16,0,0,0,0,0.16,0,0,0,7,23.3594690975788,0.322083499169113
"453",151,2014,0.0477,0.1034,0.0694,1.51,0.0208968833511026,2.35,0.77,0.1059,14520500000,2.89e+08,6.413e+09,6.79e+08,0.971148058040911,-0.000582688834824547,0.2,0.04,0,0,0,0.16,0,0,0,7,23.3988272810119,0.412109650826833
"454",152,2012,0.0717,0.1831,0.1084,1.55,0.0151248558233001,1.11,0.94,0.1363,8.497e+09,5.5e+08,4.436e+09,6.11e+08,0.926032208341219,0.0110271800584264,0.06,0,0,0,0,0.32,0,0,0,7,22.8629789969678,0.438254930931155
"455",152,2013,0.072,0.1851,0.1067,1.96,0.0515362939077836,1.22,1.05,0.1346,9.513e+09,5.32e+08,4.814e+09,6.48e+08,0.730091239740224,0.0205155638367003,0.16,0,0,0,0,0.16,0,0,0,7,22.9759251211707,0.672944473242426
"456",152,2014,0.08,0.2192,0.118,2.23,-0.00686907113719695,0.74,1.13,0.1488,9.337e+09,1.01e+09,5.066e+09,7.54e+08,0.718666579682986,-0.000431199947809792,0.23,0.07,0,0,0,0.16,0,0,0,7,22.9572508384482,0.802001585472027
"457",153,2012,0.0129,0.118,0.0801524255994476,0.2,0.0320288833439895,1.66,0.53,0.2337,1.21894e+11,9.46e+08,6.594e+09,1.576e+09,1.01998854254547,0.0121358648020366,0.21,0.15,0.08,0,0,0.61,0,0,1,4,25.5264176515496,-1.6094379124341
"458",153,2013,0.0143,0.1339,0.106625435797902,0.18,0.00545734560000821,2.02,0.71,0.265,1.30443e+11,8.95e+08,6.693e+09,1.836e+09,1.23156954629526,0.0346071042508969,0.28,0.03,0,0,0,0.1,1,0,1,4,25.5942021866831,-1.71479842809193
"459",153,2014,0.0105,0.1015,0.113316466415551,0.17,0.019521889035056,1.66,1.04,0.2336,1.38706e+11,8.43e+08,5.973e+09,1.481e+09,0.580399459443202,-0.000348239675665921,0.29,0.04,0,0,0,0.1,1,0,1,4,25.6556224221636,-1.77195684193188
"460",154,2012,0.0857,0.2506,0.1458,1.76,0.0176562389235647,2.52,0.53,0.3056,2.842e+09,8.6e+07,7.08e+08,2.16e+08,0.833422113325179,0.00993438093723711,0,0,0,0,0,0,0,0,0,7,21.7677738666213,0.56531380905006
"461",154,2013,0.0855,0.2637,0.1342,2.72,-0.0505863332797966,3.36,0.38,0.3178,3.932e+09,8.5e+07,8.95e+08,2.85e+08,0.426905975862846,0.011996057921746,0.16,0,0,0,0,0.16,0,0,0,7,22.0924140392313,1.00063188030791
"462",154,2014,0.0585,0.1845,0.0916,1.94,-0.0196495350005586,4.24,0.79,0.3074,8.525e+09,8.7e+07,1.199e+09,3.69e+08,2.51480882264076,-0.00150888529358445,0.24,0.08,0,0,0,0.16,0,0,0,7,22.866268860116,0.662687973075237
"463",155,2012,4e-04,-0.212082436759792,0.248372211812588,1.03,-0.060164651269735,0.24,-10.3204116009257,0.0706,3.222422e+12,5.893e+09,1.9785e+10,1.7224e+10,1.89189180397355,0.0224243232868879,0.16,0,0,0,0,0.82,0,0,0,4,28.8011543666569,0.0295588022415444
"464",155,2013,-4e-04,-2.21785239059166,-0.0147362831602218,1.03,-0.101247399177174,-0.25,3.22330854296094,-0.0479,3.270108e+12,5.762e+09,3.042e+10,8.3963e+10,8.1362219907412,0.228627837939828,0.1,0,0,0,0,0.1,0,0,0,4,28.8158441278153,0.0295588022415444
"465",155,2014,-3e-04,-0.421885024729573,0.15483249305311,1.03,-0.167531570482612,-0.19,10.6618912502598,-0.0508,3.248176e+12,5.762e+09,2.1958e+10,1.4208e+10,2.93414336834852,-0.00176048602100911,0.1,0,0,0,0,0.1,0,0,0,4,28.809114723952,0.0295588022415444
"466",156,2012,0.0199,0.0435,0.0411,0.97,0.0281249762511523,0.47,0.62,0.035,6.2745e+10,2.504e+09,2.5051e+10,1.179e+09,0.968041704288363,0.0115228921106027,0.31,0.17,0.14,0,0,0.3,1,1,1,1,24.8623447305087,-0.0304592074847086
"467",156,2013,0.1319,0.3405,0.2149,1.65,0.0405300422786269,3.03,0.96,0.2564,5.3286e+10,2.341e+09,2.7675e+10,7.097e+09,0.210229510819778,0.00590744925403575,0.47,0.11,0,0,0,0.16,1,1,1,1,24.6989394694508,0.500775287912489
"468",156,2014,0.0854,0.2623,0.1527,1.61,0.043484595029852,1.99,1.05,0.1417,5.2652e+10,2.269e+09,3.1867e+10,4.514e+09,1.87550341781817,-0.0011253020506909,0.47,0.11,0,0,0,0.16,1,1,1,1,24.6869700615096,0.476234178996372
"469",157,2012,-0.0096,-0.027,-0.0142,0.7,0.0377279681660193,-0.94,0.34,-0.0105,3.4309e+10,3.53e+08,3.0992e+10,-3.32e+08,0.890700867352043,0.0106102702347541,0,0,0,0,0,0,0,0,0,6,24.2586735473704,-0.356674943938732
"470",157,2013,0.0676,0.1821,0.1434,0.9,0.0297078592201879,6.67,0.27,0.0755,3.5448e+10,3.53e+08,3.093e+10,2.357e+09,0.421900008141721,0.0118553902287823,0.05,0,0,0,0,0.05,0,0,0,6,24.2913326708436,-0.105360515657826
"471",157,2014,0.0716,0.1924,0.1497,0.13,-0.0543771491133161,7.42,0.29,0.0821,3.5355e+10,3.41e+08,3.0852e+10,2.533e+09,0.566104872591818,-0.000339662923555091,0.09,0.04,0,0,0,0.05,0,0,0,6,24.2887056620026,-2.04022082852655
"472",158,2012,0.0195,0.1139,0.0458,0.34,-0.0109027895133742,1.29,2.54,0.0942,6.85328e+11,1.0564e+10,1.46684e+11,1.3641e+10,1.12198572356118,0.0133394315380219,0.36,0.45,0.36,0.21,0.37,0.03,1,1,0,6,27.2531633927219,-1.07880966137193
"473",158,2013,0.0195,0.103,0.0456,0.41,0.0263391386753318,1.27,1.86,0.0894,6.5656e+11,1.0289e+10,1.13245e+11,1.3057e+10,1.13275961999882,0.0318305453219667,0.59,0.07,0.08,0.07,0.07,0.11,1,1,1,6,27.2102799202679,-0.891598119283784
"474",158,2014,0.0233,0.1178,0.0533,0.6,-0.0370934585509005,1.5,1.74,0.1025,6.48349e+11,1.0123e+10,1.17184e+11,1.5233e+10,1.14234666096511,-0.000685407996579066,0.59,0.08,0.09,0.06,0.06,0.11,1,1,1,6,27.1976949685633,-0.510825623765991
"475",159,2012,-0.0169,-0.0598,0.0127,1.28,0.0184964882943389,-0.52,2.12,-0.1916,27282405000,9.38e+08,2.426e+09,-4.81e+08,0.963529750596045,0.0114696510570333,0.3,0,0.65,0,0,1,0,0,0,4,24.0295078258599,0.246860077931526
"476",159,2013,0.0109,0.0373,0.0426,1.34,-0.0549863600093669,0.31,1.99,0.1141,25762303000,9.34e+08,2.486e+09,3.03e+08,1.00739806141738,0.0283078855258283,0.21,0.03,0.02,0,0.03,0.13,0,0,0,4,23.9721781363603,0.29266961396282
"477",159,2014,0.0254,0.0854,0.0552,1.64,0.056783039941166,0.69,2.17,0.2563,25335734000,9.45e+08,2.536e+09,6.66e+08,1.01344857456477,-0.00060806914473886,0.22,0.02,0.02,0.02,0.02,0.13,0,0,0,4,23.9554816472328,0.494696241836107
"478",160,2012,0.1345,0.323,0.1787,2.87,-0.0314384552742188,1.64,0.76,0.2671,21239838000,1.583e+09,9.702e+09,2.592e+09,0.886056565381623,0.0105554674715031,0.36,0.83,0.88,0,0,0.53,0,0,0,5,23.7791444061724,1.05431202977153
"479",160,2013,0.1406,0.2965,0.1853,5.25,-0.0546071667973665,1.81,0.34,0.2745,22496785000,1.695e+09,1.1202e+10,3.075e+09,2.08101368467341,0.0584764845393228,0.17,0,0,0,0,0.17,0,0,0,5,23.8366382470583,1.65822807660353
"480",160,2014,0.4234,0.9006,0.5417,4.08,-0.0622595024850719,7.35,0.77,0.4862,3.4664e+10,1.647e+09,2.489e+10,1.2101e+10,0.0809093791554261,-4.85456274932557e-05,0.3,0.13,0,0,0,0.17,0,0,0,5,24.268967521384,1.40609698841607
"481",161,2012,0.0788,0.2451,0.1333,1.45,-0.0144912511062637,2.35,0.96,0.0941,2.295e+10,6.67e+08,1.6658e+10,1.567e+09,0.0328791182912732,0.000487973595837023,0.6,0.51,0.55,0.68,0.64,0.21,1,1,1,2,23.856583773453,0.371563556432483
"482",161,2013,0.0848,0.2834,0.1302,1.67,-0.0311521446986456,2.79,0.89,0.1044,2.315e+10,6.66e+08,1.7774e+10,1.855e+09,0.739763279170763,0.0207873481446984,0.63,0.09,0.08,0.08,0.08,0.1,1,1,1,2,23.8652606174787,0.512823626428664
"483",161,2014,0.0797,0.2763,0.1353,1.67,0.0115652079545409,2.83,0.98,0.1019,2.42e+10,6.46e+08,1.7909e+10,1.824e+09,1.04975260386769,-0.000629851562320615,0.67,0.09,0.1,0.09,0.09,0.1,1,1,1,2,23.9096184701091,0.512823626428664
"484",162,2012,0.0604,0.0812,0.0747,0.48,0.0160161400113021,1.09,0.16,0.2157,2.9375e+10,1.506e+09,8.012e+09,1.636e+09,1.29448204582405,0.0153748881407238,0.37,0,0.12,0,0,1,1,1,0,7,24.1034098094107,-0.7339691750802
"485",162,2013,0.0678,0.092,0.083,0.74,0.00340298531346667,1.34,0.15,0.2508,2.8478e+10,1.961e+09,7.819e+09,1.961e+09,1.38826782803379,0.0390103259677494,0.35,0.02,0,0,0,0.13,1,1,1,7,24.0723976963052,-0.301105092783922
"486",162,2014,0.0812,0.1176,0.1041,0.89,0.0881670449262736,1.73,0.17,0.2448,3.0063e+10,1.427e+09,9.715e+09,2.472e+09,1.99234169949265,-0.00119540501969559,0.35,0.02,0,0,0,0.13,1,1,1,7,24.1265610166907,-0.116533816255952
"487",163,2012,0.0331,0.1814,0.1383,0.3,0.0982957725171327,2.92,0.13,0.0319,1.49422e+11,1.675e+09,1.52256e+11,6.188e+09,0.809355883257429,0.00965039942243766,0.3,0.35,0.35,0.22,0.4,0,0,1,1,1,25.7300403544935,-1.20397280432594
"488",163,2013,0.0239,0.1154,0.0993,0.4,0.028536093741723,2.38,0.17,0.0243,1.66344e+11,1.676e+09,1.55427e+11,5.346e+09,0.898416746962513,0.0252455105896466,0.4,0.02,0.03,0.05,0.03,0.07,1,1,1,1,25.8373237702302,-0.916290731874155
"489",163,2014,0.0163,0.0748,0.0653,0.34,0.0532151604907997,1.65,0.25,0.018,1.77677e+11,1.687e+09,1.55929e+11,3.949e+09,1.69028565173483,-0.0010141713910409,0.33,0.02,0.01,0.02,0.02,0.07,1,1,1,1,25.9032331321037,-1.07880966137193
"490",164,2012,0.1022,0.2242,0.188,1.14,-0.0156757963540846,4.14,0.08,0.0498,6807061000,1.56e+08,1.3014e+10,6.48e+08,-0.0176906965539665,-0.000108750219336804,0,0,0,0,0,0,0,0,0,1,22.6412262927354,0.131028262406404
"491",164,2013,0.0946,0.2158,0.1846,1.47,-0.0221186093866872,4.4,0.15,0.0487,7680297000,1.56e+08,1.4078e+10,6.85e+08,1.16850841754328,0.0328350865329663,0.09,0,0,0,0,0.09,0,0,0,1,22.7619240552333,0.385262400790645
