"","CompaniesIndex","YearIndex","Roa","Roe","Roic","TobinsQ","Ra","AlphaJensen","Eps","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","NetIncome","Beta","CostEquity","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GicsClassification","FirmSize","LogTobinsQ"
"660",220,3,0.0831,0.2458,0.1376,2.35,-0.00733746839570686,0.00957628156826201,2.71,0.85,0.0425,3.1827e+10,1.061e+09,5.3417e+10,2.286e+09,1.67792605725039,-0.00100675563435023,0.13,0,0.01,0,0.02,0.1,0,0,0,1,24.1835808230917,0.854415328156068
"661",221,1,0.0149,0.0237,0.0228,0.83470577384122,0.043925946805359,-0.00490302155703651,0.66,0.19,0.0633,7363164000,1.25e+08,2.665e+09,1.69e+08,1.10773877788974,0.0131713175790989,0,0,0,0,0,0,0,0,0,7,22.7197555686148,0.279484507577303
"662",221,2,0.083,0.1329,0.1078,1.91251355954867,-0.038613950078863,-0.0381134288320829,3.62,0.22,0.0316,7.25e+09,1.73e+08,3.599e+09,1.14e+08,1.73768570684681,0.0488289683623955,0.22,0,0,0,0.09,0.13,0,0,0,7,22.704267305813,1.10295769799203
"663",221,3,0.0755,0.1294,0.0987,2.63284867679036,0.0193502558563461,0.0543577650571607,3.7,0.2,0.1372,7.993e+09,1.75e+08,4.607e+09,6.32e+08,0.834202077966864,-0.000500521246780118,0.21,0,0.08,0,0,0.13,0,0,0,7,22.8018319955903,0.920702253693452
"664",222,1,-0.001,-0.0056,5e-04,-8.81617209967985,0.0320137860178293,0.0421308976105988,-0.1,0.27,5.9576,-97354168971.203,7.4e+07,1.65e+08,9.83e+08,-1.06268801330007,-0.00627104866703489,0.05,0,0,0,0,0,0,0,1,1,31.0725254035106,-4.55167936749861
"665",222,2,-0.003,-0.0209,-0.0083,0.31,0.0259853074258557,0.0252438668302981,-0.3,0.25,-0.0068,7.089e+09,7e+07,1.034e+09,-7e+06,0.777950733537801,0.0257207789162181,0.21,0,0,0,0,0.16,0,0,1,1,22.6818101238193,-1.17118298150295
"666",222,3,-0.0055,-0.0469,-0.0151,0.32,0.0132715615287708,0.0883366663227444,-0.53,0.74,-0.0166,7.366e+09,7.4e+07,1.329e+09,-2.2e+07,-1.23573432592925,0.000741440595557549,0.27,0,0.06,0,0,0.16,0,0,1,1,22.7201406549693,-1.13943428318836
"667",223,1,0.0399,0.1057,0.0808,0.86,0.0155230573968882,-0.058401795642956,1.05,0.41,0.0248,1.8596e+10,7.57e+08,1.7088e+10,4.21e+08,-0.614299283182754,-0.00714873154155649,0.49,0.1,0.19,0.91,0.75,0.46,0,1,1,6,23.6462123407747,-0.150822889734584
"668",223,2,0.0577,0.1616,0.1226,1.67,0.0133103313268377,0.0135630359498651,1.64,0.3,0.0428,1.9345e+10,7.18e+08,1.7699e+10,7.54e+08,2.63077768825068,0.0739248530398442,0.38,0.03,0.04,0.11,0,0.1,0,1,1,6,23.6856998250989,0.512823626428664
"669",223,3,0.1053,0.3092,0.2235,1.59,-0.0619207981841064,-0.047989466980643,3.27,0.36,0.0613,2.02e+10,6.96e+08,1.8605e+10,1.136e+09,0.421174371712329,-0.000252704623027398,0.43,0.06,0.07,0.1,0,0.1,0,1,1,6,23.7289484413536,0.46373401623214
"670",224,1,0.1027,0.3132,0.1466,3.15,0.100124786509619,0.039825370502318,2.79,1.43,0.1369,2.216e+10,8.25e+08,1.1131e+10,1.524e+09,2.49926856601642,0.0295913690789937,0.67,0.36,0.61,0.69,0.49,0.72,1,1,1,1,23.8215546988255,1.14740245283754
"671",224,2,0.126,0.3818,0.1775,2.41,-0.0817005475898203,-0.0812087084846397,3.52,1.22,0.1675,2.272e+10,8.26e+08,1.377e+10,2.306e+09,2.14588669065127,0.0602994160073006,0.6,0.09,0.1,0.08,0.07,0.07,1,1,1,1,23.8465114307994,0.879626747502564
"672",224,3,0.0907,0.2803,0.131,2.06,0.0106591890711649,0.0650128506168994,2.47,1.37,0.1948,2.235e+10,8.08e+08,1.4584e+10,2.841e+09,0.819731841967647,-0.000491839105180588,0.65,0.1,0.11,0.08,0.09,0.08,1,1,1,1,23.830092158006,0.72270598280149
"673",225,1,0.1493,0.3257,0.2408,1.49,0.0393801556399834,0.00995334338622083,6.75,0.39,0.0627,2.422e+10,5.77e+08,4.5352e+10,2.848e+09,1.53810035443715,0.0182495841823584,0.43,0.17,0.2,0.34,0.34,0.6,1,1,0,8,23.9104445750714,0.398776119957368
"674",225,2,0.1614,0.4003,0.2607,1.62,0.00669813320302069,0.00683914984607538,7.99,0.46,0.0873,2.7298e+10,5.7e+08,4.4062e+10,3.857e+09,1.04721751792749,0.0294268122537626,0.42,0.04,0.06,0.09,0.02,0.06,1,1,0,8,24.0300792763804,0.482426149244293
"675",225,3,0.19,0.6012,0.3113,1.78,-0.0977133531547345,-0.070652556162426,9.59,0.81,0.0913,2.4283e+10,5.21e+08,4.5608e+10,4.174e+09,0.235027738424473,-0.000141016643054684,0.42,0.05,0.05,0.09,0.02,0.06,1,1,0,8,23.9130423539893,0.576613364303994
"676",226,1,0.062,0.2228,0.1267,0.97,0.00746502761031947,-0.0168963871495703,3.24,1.12,0.0476,2.227e+10,4.3e+08,2.6405e+10,1.256e+09,0.801367654744498,0.00955613832598508,0.03,0,0,0,0,0.17,0,0,0,1,23.8265063182157,-0.0304592074847086
"677",226,2,0.0697,0.2416,0.1315,1.11,0.0180271870204107,0.0188201198855235,3.86,1.12,0.0482,2.245e+10,4.12e+08,2.7686e+10,1.335e+09,0.866954261917784,0.0243614147598897,0.22,0,0,0,0,0.12,1,0,0,1,23.8345564511347,0.104360015324243
"678",226,3,0.0708,0.2625,0.1367,0.98,-0.10128544915855,-0.0811167679078694,4.22,1.08,0.0532,2.242e+10,3.85e+08,2.7931e+10,1.486e+09,1.32155477518796,-0.000792932865112777,0.24,0,0.02,0,0,0.12,1,0,0,1,23.8332192545904,-0.0202027073175195
"679",227,1,0.2334,0.4327,0.4341,9.05,0.0935984917811543,0.0636049686595152,2.56,0,0.3733,1.2462e+10,1.258e+09,7.391e+09,2.759e+09,0.981998334796809,0.0116875803506023,0.37,0.69,0.54,0,0,0.65,0,1,0,7,23.2459498510684,2.20276475771183
"680",227,2,0.2446,0.5068,0.423,6.26,-0.0130295673035385,-0.0123034838581579,3.1,0,0.3734,1.4242e+10,1.215e+09,8.312e+09,3.116e+09,1.06738516447114,0.0299935231216391,0.4,0.12,0.13,0,0,0.1,0,1,0,7,23.3794611825063,1.83418018511201
"681",227,3,0.241,0.5942,0.4381,6.6,-0.0057355224745836,0.0203587502512239,3.35,0.22,0.3818,1.5329e+10,1.169e+09,9.441e+09,3.617e+09,1.21013907563444,-0.000726083445380662,0.26,0,0.11,0,0,0.1,0,1,0,7,23.4530122961304,1.88706964903238
"682",228,1,0.0457,0.1305,0.0771,1.45,0.0336732977918958,-0.00158243419832294,3,1.71,0.3829,9311209000,1.34e+08,7.98e+08,3.37e+08,0.783297091920679,0.00934290568466402,0.23,0.13,0.05,0,0,1,0,0,0,4,22.9544847801695,0.371563556432483
"683",228,2,0.1349,0.3328,0.1722,1.52,0.0533084237209643,0.0540623145769256,10.45,1.28,0.4081,9.075e+09,1.4e+08,1.029e+09,4.2e+08,1.25465238399355,0.0352557319902187,0.23,0.02,0.01,0,0.02,0.13,0,0,1,4,22.9287892170973,0.418710334858185
"684",228,3,0.04,0.0942,0.0638,1.62,0.0319844719090117,0.042536274011993,3.08,1.12,1.3549,1.3122e+10,1.43e+08,1.105e+09,1.499e+09,1.25648475993537,-0.000753890855961222,0.28,0.01,0.04,0,0.04,0.13,0,0,1,4,23.2975560478691,0.482426149244293
"685",229,1,0.0953,0.521492422515677,0.15735145669991,2.74,0.0483645904446621,0.0109750301674886,2,0.211521316142049,0.0483,6.342e+09,3.32e+08,1.1814e+10,5.71e+08,1.10330073744184,0.0131189487018137,0.24,0.16,0.2,0.15,0,0.31,0,1,1,1,22.5704600130626,1.00795792039998
"686",229,2,0.1103,0.318643275173955,0.164066531224709,3.95,-0.00969277897906763,-0.0089893161670042,2.54,-0.376319302621159,0.049,6.794e+09,3.13e+08,1.2784e+10,6.26e+08,1.33058933370724,0.0373895602771735,0.36,0.04,0.04,0.02,0,0.12,1,0,1,1,22.6393057066848,1.37371557891303
"687",229,3,0.1327,0.45037198372022,0.235999584979693,3.76,-0.0561221209735904,-0.0284563797736844,3.15,-4.08881660936367,0.0546,6.865e+09,2.97e+08,1.3796e+10,7.53e+08,1.17243802010573,-0.000703462812063435,0.36,0.03,0.04,0.02,0,0.12,1,0,1,1,22.6497018761663,1.3244189574018
"688",230,1,0.0385,0.6208,0.1111,1.25,0.0154903714823317,-0.0424014700926175,0.8,10.63,-0.015,6.875e+09,3.49e+08,7.495e+09,-1.14e+08,1.43000100567755,0.016974011866995,0.64,0.63,0.37,0.8,0.35,0.85,1,0,1,6,22.651157480499,0.22314355131421
"689",230,2,0.119,1.1501,0.237,1.28,0.0404912017725056,0.0417123894294356,2.38,6.39,0.0325,6.933e+09,3.52e+08,6.761e+09,2.88e+08,2.06020788522951,0.0578918415749492,0.63,0.1,0.12,0.12,0.02,0.12,1,0,1,6,22.6595584569068,0.246860077931526
"690",230,3,0.0553,0.8999,0.1283,1.91,-0.0553309973188888,-0.029658453987004,1.02,3.16,0.0985,7.167e+09,3.52e+08,7.006e+09,8.56e+08,2.03531276155002,-0.00122118765693001,0.33,0,0.06,0,0,0.12,1,0,1,6,22.6927529939582,0.647103242058538
"691",231,1,0.1394,0.2861,0.2044,2.39,0.0279187428509887,0.0252780443220284,2.58,0.36,0.1209,6526785000,3.46e+08,6.421e+09,7.76e+08,1.03383135167294,0.0122992099497407,0.2,0.36,0.26,0,0,0.29,0,1,0,1,22.599180315962,0.871293365943419
"692",231,2,0.0758,0.1609,0.1131,1.56,-0.0192006381825413,-0.0178436688688962,1.45,0.49,0.1394,6.44e+09,3.47e+08,6.485e+09,9.04e+08,0.0939750366178047,0.00264069852896031,0.26,0,0.01,0,0,0.1,1,1,0,1,22.5857943770627,0.444685821261446
"693",231,3,0.0552,0.1312,0.0847,1.48,0.0888534128518803,0.109838915297494,1.08,0.71,0.0828,6.722e+09,3.41e+08,6.024e+09,4.99e+08,2.26161552274185,-0.00135696931364511,0.28,0,0.03,0,0,0.1,1,1,0,1,22.6286515662493,0.392042087776024
"694",232,1,0.1551,0.3569,0.2008,2.96,-0.00349779472947715,-0.0159681860077714,5.55,0.89,0.1982,35386500000,1.02e+09,2.7567e+10,5.465e+09,0.693078630099869,0.00827832783517845,0.35,0.39,0.22,0.4,0,0.01,1,1,1,1,24.2895962284193,1.08518926833597
"695",232,2,0.1342,0.3297,0.1764,3.03,-0.032652199008702,-0.0323372105717497,4.82,0.88,0.1987,3.6626e+10,1.006e+09,2.8106e+10,5.585e+09,0.443786166487341,0.0124703912782943,0.43,0.02,0.11,0,0,0.1,1,1,1,1,24.3240242076652,1.10856261952128
"696",232,3,0.1254,0.4543,0.1681,3.28,0.0342693116815721,0.0560675650882987,4.8,1.17,0.1734,3.4281e+10,9.86e+08,2.7441e+10,4.758e+09,0.52498072825377,-0.000314988436952262,0.56,0.13,0.13,0,0,0.1,1,1,1,1,24.2578571017791,1.18784342239605
"697",233,1,0.0367,0.0649,0.0565,2.06,0.0331696232682393,0.019412059128371,0.62,0.18,0.2434,3843524000,2.04e+08,1.383e+09,3.37e+08,1.2278642160971,0.0145887977499457,0.37,0.26,0.23,0,0,1,1,0,0,7,22.0696554910425,0.72270598280149
"698",233,2,0.0998,0.1943,0.1395,1.94,-0.000886656526225218,-0.000316232985699156,1.82,0.51,0.0805,4003108000,2.06e+08,1.582e+09,1.27e+08,0.489593029888552,0.0137575641398683,0.33,0.06,0.04,0,0,0.13,1,0,0,7,22.1103368963581,0.662687973075237
"699",233,3,0.0834,0.1766,0.1167,1.94,-0.0367052698675461,-0.0138575443863013,1.65,0.47,0.2047,4628917000,2.18e+08,1.931e+09,3.95e+08,0.95070590087677,-0.000570423540526062,0.26,0,0.03,0,0,0.13,1,0,0,7,22.2555887683963,0.662687973075237
"700",234,1,0.0394,0.1925,0.131,1.05,-0.0274391768025344,-0.0649678552314507,5.59,0.45,0.0114,3.3433e+10,2.51e+08,1.22321e+11,1.403e+09,0.44798916775933,0.0053862721795601,0.1,0,0,0,0,0.52,0,0,0,5,24.2328092731068,0.048790164169432
"701",234,2,0.0292,0.162,0.0926,0.96,-0.0152033756935691,-0.0152088315334069,5.41,0.64,0.0109,3.4786e+10,2.39e+08,1.22196e+11,1.338e+09,1.33554015761268,0.0375286784289163,0.26,0,0.12,0,0,0.14,0,0,0,5,24.2724808439324,-0.0408219945202552
"702",234,3,0.0279,0.1787,0.0928,0.89,0.0407734619516376,0.0544580201755224,6.27,1.05,0.0092,5.1759e+10,2.33e+08,1.37392e+11,1.263e+09,-0.00909306639640298,5.45583983784179e-06,0.39,0.1,0.15,0,0,0.14,0,0,0,5,24.6698641670142,-0.116533816255952
"703",235,1,0.1926,2.2279,0.392,3.88,0.0501738028752102,-0.0142902776988001,3.6,4.17,0.2527,3960900000,2.26e+08,2.73e+09,6.9e+08,1.23004642222485,0.0146145477822532,0.16,0,0,0,0,0.78,0,0,0,4,22.0997371091175,1.35583515363518
"704",235,2,0.2182,1.30279440932668,0.4456,4.42,-0.0528524099892935,-0.0520189194465984,4.61,6.24,0.2706,4395100000,2.24e+08,2.973e+09,8.05e+08,2.29409539409289,0.0644640805740103,0.1,0,0,0,0,0.1,0,0,0,4,22.2037561209533,1.48613969608961
"705",235,3,0.1923,-0.0946809914758809,0.227823700598041,4.12,-0.0273290340741068,-0.0139901835422569,4.63,0.591735588790104,0.2965,4.669e+09,2.14e+08,3.334e+09,9.89e+08,1.38915090449175,-0.00083349054269505,0.12,0,0.02,0,0,0.1,0,0,0,4,22.2642107529352,1.41585316336144
"706",236,1,0.0529,0.1212,0.097,1.05,0.0554606909940087,0.0139734819075231,2.19,0.48,0.0865,7.5478e+10,1.789e+09,3.5015e+10,3.067e+09,0.470304995803837,0.00564959895048528,0.41,0.81,0.47,0.57,0,0.17,0,1,1,2,25.0471070600104,0.048790164169432
"707",236,2,0.0313,0.0727,0.0608,1.15,-0.0720523545490259,-0.0711690687098673,1.28,0.45,0.1109,7.2557e+10,1.789e+09,3.5299e+10,3.915e+09,1.47641313475038,0.0414872090864856,0.56,0.08,0.09,0.09,0,0.1,1,1,1,2,25.0076382968048,0.139761942375159
"708",236,3,0.1121,0.2606,0.1782,1.39,0.0304472220342688,0.0532080584658832,4.44,0.5,0.0638,6.6815e+10,1.709e+09,3.4244e+10,2.184e+09,1.47214306526435,-0.000883285839158608,0.59,0.09,0.1,0.11,0,0.1,1,1,1,2,24.9251934431794,0.3293037471426
"709",237,1,0.0038,0.0515,0.0418868352781025,0.07,0.0326105451615346,-0.00360570887875862,2.91,0.35,0.0176,8.36781e+11,1.077e+09,6.815e+10,1.324e+09,2.36405948217146,0.0279959018896232,0.62,0.59,0.92,0.96,0.82,0.15,0,1,1,4,27.4528282244544,-2.65926003693278
"710",237,2,0.0069,0.0926,0.0639214769607629,0.08,-0.0277136482818868,-0.0267702644192802,5.42,0.35,0.0476,8.85296e+11,1.116e+09,6.8199e+10,3.368e+09,1.28883466335563,0.0362162540402932,0.75,0.09,0.12,0.09,0.09,0.16,1,1,1,4,27.5091878893108,-2.52572864430826
"711",237,3,0.0058,0.0736,0.111412553277936,0.07,-0.0580223744106394,-0.0261996811627084,4.62,0.27,0.0844,9.02337e+11,1.143e+09,7.3316e+10,6.309e+09,1.57230643767774,-0.000943383862606645,0.76,0.09,0.12,0.1,0.1,0.16,1,1,1,4,27.5282539014233,-2.65926003693278
"712",238,1,0.0766,0.1152,0.1132,5.39387524483633,-0.021303769762316,-0.0234250679007691,4.53,6.4272797284288,0.0471,1.512e+09,2.8e+07,3.207e+09,1.51e+08,0.748928414624451,0.00893735529256852,0,0,0,0,0,0,0,0,0,3,21.1366991147038,1.78480249398857
"713",238,2,0.0412,0.0693,0.0643,3.90374192946116,-0.0191393405264954,-0.0186263478092115,2.9,0.02,0.0353,1.759e+09,2.8e+07,3.546e+09,1.25e+08,0.0754910369556272,0.00212129813845313,0.05,0,0,0,0,0.05,0,0,0,3,21.2880113027018,1.89156336600345
"714",238,3,0.0151,0.0286,0.025,3.55113976036162,0.157969145891316,0.156381467776932,1.21,0.23,0.0211,2.069e+09,2.7e+07,3.76e+09,7.9e+07,0.85498786213981,-0.000512992717283886,0.05,0,0,0,0,0.05,0,0,0,3,21.4503312357098,1.00650226413089
"715",239,1,0.0471,0.0853,0.0719,1.32,0.0614896012780634,0.0292107131252343,4.82,0.35,0.0432,6303684000,6.9e+07,5.788e+09,2.5e+08,0.3108095005857,0.00376755210691126,0.3,0.09,0.05,0.07,0.09,1,0,0,1,1,22.564400061342,0.27763173659828
"716",239,2,0.0634,0.1198,0.0912,1.41,0.0114583225955037,0.0127491576413649,7.25,0.48,0.0475,8.494e+09,7.2e+07,7.349e+09,3.49e+08,1.1487148808836,0.0322788881528291,0.23,0,0.02,0.01,0.01,0.14,0,0,1,1,22.8626258688375,0.343589704390077
"717",239,3,0.0675,0.1327,0.0915,1.53,-0.00699801335273947,0.0128249005412258,8.31,0.32,0.0682,8.286e+09,7.3e+07,7.803e+09,5.32e+08,2.15139174310203,-0.00129083504586122,0.3,0,0.02,0.01,0.02,0.14,0,1,1,1,22.8378331806016,0.425267735404344
"718",240,1,0.193,4.1836,0.3887,2.81163938718486,-0.0253949143222028,-0.082844394860986,3.36,81.45,0.1549,3258200000,2.04e+08,3.901e+09,5.8e+08,-1.32249758905288,-0.00555034622564945,0.49,0.69,0.39,0.59,0,0.68,0,1,1,2,21.9044407325963,3.04997229847487
"719",240,2,0.1985,1.6622,0.3943,3.12654622919545,0.0539522733356612,0.0365160367277555,3.54,3.46,0.1546,3.258e+09,2.03e+08,4.2e+09,6.83e+08,1.84614558451885,0.0407089502947394,0.75,0.09,0.13,0.12,0.11,0.1,1,1,1,2,21.9043793471263,1.5696960599494
"720",240,3,0.1681,0.793567009260284,0.266666348723935,4.43972425006325,-0.110083257625431,-0.0971204729380305,3.27,2.62,0.1632,3.474e+09,2.02e+08,4.409e+09,7.19e+08,0.392080925882026,0.00340658481583926,0.53,0.1,0.13,0,0,0.1,1,1,1,2,21.9685725047653,2.46120458039346
"721",241,1,0.0903,0.2152,0.1422,2.19,0.0042201424649862,-0.00975455260010403,2.91,0.46,0.1016,4.165e+09,1.34e+08,4.014e+09,4.08e+08,0.187039795680848,0.00230706958903401,0.78,0.86,0.77,0.79,0.41,1,1,1,0,2,22.1499821125652,0.783901543828409
"722",241,2,0.0988,0.2351,0.152,2.33,0.00483490598518083,0.00576221451980856,3.34,0.53,0.0943,4.45e+09,1.33e+08,4.123e+09,3.89e+08,0.497320109077944,0.0139746950650902,0.67,0.12,0.11,0.13,0.06,0.1,1,1,0,2,22.2161699331246,0.845868267577609
"723",241,3,0.09,0.232,0.1435,2.65,0.000745037718597396,0.0105273000784755,3.11,0.57,0.1032,4.414e+09,1.31e+08,4.243e+09,4.37e+08,1.54551422437955,-0.00092730853462773,0.68,0.15,0.1,0.11,0.07,0.1,1,1,0,2,22.208047144781,0.974559639998131
"724",242,1,0.0154,0.0532,0.0401791894356645,0.28,0.0405634698041133,0.0193807624555525,22.48,0.38,0.0834,1.256e+10,1e+07,3e+09,2.53e+08,0.190929808563517,0.0023529717410495,0.27,0,0.1,0,0,1,0,0,1,4,23.2537829979865,-1.27296567581289
"725",242,2,0.0127,0.0439,0.0245914326610458,0.28,-0.0202091530524513,-0.0193032059799776,22.27,0.34,0.065,2.3956e+10,1.3e+07,4.323e+09,2.81e+08,0.753833001728143,0.0211827073485608,0.28,0,0.02,0,0,0.16,0,1,1,4,23.8994846513486,-1.27296567581289
"726",242,3,0.0234,0.0761,0.0203609272021488,0.36,-0.0244012816926805,-0.000246723538879744,41.74,0.3,0.061,2.52e+10,1.4e+07,5.134e+09,3.21e+08,1.50991178745609,-0.000905947072473656,0.29,0,0.03,0,0,0.16,0,1,1,4,23.9501098314638,-1.02165124753198
"727",243,1,0.0816,0.1879,0.1438,1.57,0.0189963935929462,-0.00196176791497739,2.43,0.41,0.0986,1.6288e+10,5.52e+08,1.1924e+10,1.176e+09,0.309478699261879,0.00375184865129017,0.34,0.08,0.17,0,0,1,0,1,1,4,23.5136944773145,0.451075619360217
"728",243,2,0.0841,0.1959,0.1472,1.82,0.0114205780670791,0.0121044775173235,2.65,0.33,0.1107,1.698e+10,5.58e+08,1.2261e+10,1.357e+09,0.745842046545323,0.0209581615079236,0.36,0,0.02,0,0,0.14,1,1,1,4,23.5553020178296,0.598836501088704
"729",243,3,0.0887,0.2357,0.1596,1.76,0.00270884914525301,0.0255782712630188,2.98,0.48,0.1131,1.784e+10,5.53e+08,1.2951e+10,1.465e+09,1.13983241707414,-0.000683899450244486,0.37,0.01,0.02,0,0,0.14,1,1,1,4,23.6047089640983,0.56531380905006
"730",244,1,0.1382,0.2656,0.2005,2.75,0.0492503290137321,0.0155442879277923,6.72,0.28,0.1486,3.3876e+10,7.03e+08,2.9904e+10,4.444e+09,0.912861648002155,0.0108717674464254,0.33,0.15,0.16,0.1,0.95,0.11,0,1,1,6,24.2459726360058,1.01160091167848
"731",244,2,0.1529,0.3238,0.231,3.56,0.0260797597659599,0.0268856582356302,7.49,0.25,0.1509,3.355e+10,6.94e+08,3.0871e+10,4.659e+09,1.19950324149252,0.0337060410859398,0.42,0.03,0.03,0.03,0.02,0.11,1,1,1,6,24.2363027003641,1.26976054486394
"732",244,3,0.1511,0.3895,0.2312,2.94,-0.0386744119669904,-0.0180425611655541,7.58,0.52,0.1557,3.1269e+10,6.62e+08,3.1821e+10,4.956e+09,1.3431641161173,-0.000805898469670377,0.49,0.06,0.04,0.05,0.03,0.11,1,1,1,6,24.1658930283717,1.07840958135059
"733",245,1,0.2749,0.4138,0.4138,4.58834290128481,0.135535955278358,0.160231788675011,0.65,0,0.165,1043325000,5.49e+08,2.061e+09,3.4e+08,0.174812083623741,0.00216278258676015,0.1,0,0,0,0,0.51,0,0,0,2,20.765678565578,2.1256813857077
"734",245,2,0.2877,0.3854,0.3854,2.26760090124154,-0.0344706237137437,-0.0327266368047966,0.92,0,0.1508,1420509000,5.2e+08,2.246e+09,3.39e+08,-0.878855281019695,-0.0246958333966534,0.07,0,0,0,0,0.07,0,0,0,2,21.0742810950357,0.924046158246318
"735",245,3,0.1436,0.1729,0.1729,4.11922568696047,-0.03722803690648,-0.0131446231303895,0.95,0,0.196,1938875000,5.23e+08,2.465e+09,4.83e+08,2.90664484824519,-0.00174398690894711,0.08,0,0.01,0,0,0.07,0,0,0,2,21.3853737449092,1.80836176477596
"736",246,1,0.1292,1.2447,0.2926,2.61,0.0499426305392758,0.0245221004262209,2.26,3.92,0.2389,3.5329e+10,2.024e+09,1.75e+10,4.18e+09,0.224732341605113,0.00275184163094033,0.5,0.63,0.72,0.73,0.61,0,0,1,1,2,24.2879699933598,0.959350221334602
"737",246,2,0.1459,1.4182,0.3073,3.25,-0.00955599165122205,-0.00899921328033485,2.56,3.4,0.2568,3.4859e+10,1.999e+09,1.7663e+10,4.535e+09,0.904645199752841,0.0254205301130548,0.47,0.08,0.12,0.05,0.12,0.01,0,1,1,2,24.2745771904536,1.17865499634165
"738",246,3,0.1561,1.775,0.3439,4.1,0.020419658525402,0.0364564969515805,2.67,4.54,0.2819,3.4475e+10,1.978e+09,1.7945e+10,5.07e+09,0.927963951478667,-0.0005567783708872,0.48,0.12,0.13,0.03,0.1,0.01,0,1,1,2,24.2635002606258,1.41098697371026
"739",247,1,0.1214,0.2035,0.1778,2.36,0.0280165043918177,0.00683886823896943,4.6,0.17,0.1514,2.254e+10,5.4e+08,1.3504e+10,2.045e+09,0.775117041936509,0.00924638109485081,0.52,0.61,0.59,0.39,0.8,0.04,1,1,0,8,23.838557345558,0.858661619037519
"740",247,2,0.1285,0.2682,0.1877,2.62,-0.00367620449862283,-0.00268287794416245,5.22,0.16,0.167,2.408e+10,5.4e+08,1.4861e+10,2.482e+09,0.753652532129831,0.0211776361528482,0.62,0.09,0.06,0.09,0.11,0.07,1,1,1,8,23.904647457387,0.963174317773006
"741",247,3,0.1054,0.3113,0.1612,2.24,0.0346999170104475,0.056576818533351,4.81,0.96,0.1728,2.337e+10,5.24e+08,1.5855e+10,2.74e+09,1.65554425743397,-0.000993326554460381,0.75,0.12,0.09,0.13,0.13,0.07,1,1,1,8,23.8747189854972,0.806475865866949
"742",248,1,0.1086,0.1487,0.136,0.81,-0.00795931744126707,-0.00843823771277428,4.42,0.08,0.1738,1.744e+10,4.37e+08,1.1107e+10,1.93e+09,1.69544468802368,0.0201062473186794,0.66,0.85,0.5,0.33,0.18,0.89,1,1,1,8,23.5820322554272,-0.210721031315653
"743",248,2,0.0563,0.0961,0.0708,0.93,0.00298091743830061,0.00391325313188821,2.68,0.08,0.1894,1.9554e+10,4.26e+08,9.974e+09,1.889e+09,0.0170434260322848,0.000478920271507202,0.41,0.02,0.05,0.02,0.01,0.1,1,1,1,8,23.6964457060299,-0.0725706928348354
"744",248,3,0.0561,0.0989,0.078,0.66,-0.128239130256589,-0.0970813504732882,2.78,0.35,0.1136,1.8283e+10,3.76e+08,9.055e+09,1.028e+09,1.55389282264599,-0.000932335693587596,0.39,0.03,0.05,0.02,0,0.1,1,1,1,8,23.6292375032928,-0.415515443961666
"745",249,1,0.0758,0.1864,0.1435,0.98,0.103146247371913,0.0468937691465643,3.32,0.29,0.0411,2.7223e+10,6.84e+08,8.2243e+10,3.389e+09,2.42559729304251,0.0287220480579016,0.29,0.33,0.24,0,0.15,0.4,1,0,0,3,24.0273280411753,-0.0202027073175195
"746",249,2,0.0856,0.2326,0.159,0.94,0.00188529818009588,0.002070303120047,4.39,0.31,0.021,2.8385e+10,6.34e+08,1.0016e+11,2.112e+09,2.00186755250352,0.0562524782253489,0.31,0.05,0.07,0,0.08,0.01,1,0,0,3,24.0691266735691,-0.0618754037180875
"747",249,3,0.0774,0.2375,0.1339,0.84,-0.119324994435415,-0.080659403865351,5.26,0.61,0.0258,3.046e+10,5.74e+08,9.7817e+10,2.524e+09,0.308341566585206,-0.000185004939951124,0.32,0.05,0.08,0,0.09,0.01,1,0,0,3,24.1396801844134,-0.174353387144778
"748",250,1,0.0416,0.0857,0.0652,1.41,0.0134347335353788,-0.00119730461421379,1.47,0.31,0.1304,1.06132e+11,3.076e+09,4.7267e+10,6.168e+09,0.613371539451715,0.00733778416553024,0.27,0.24,0.28,0.2,0.2,0.15,0,1,1,5,25.3879494393555,0.343589704390077
"749",250,2,0.1169,0.2422,0.169,1.69,-0.0540980786704196,-0.0538129330142965,4.07,0.41,0.1,1.05645e+11,2.996e+09,4.4033e+10,4.404e+09,0.52071310140899,0.0146320381495926,0.56,0.02,0.04,0.06,0.1,0.14,1,1,1,5,25.3833502538119,0.524728528934982
"750",250,3,0.0444,0.0952,0.0674,1.58,0.00501384877569471,0.0230555717687158,1.56,0.38,0.2822,9.8335e+10,2.928e+09,4.2237e+10,1.192e+10,0.475242760205265,-0.000285145656123159,0.56,0.04,0.04,0.05,0.09,0.14,1,1,1,5,25.311645853627,0.457424847038875
"751",251,1,0.0494,0.0932,0.0757,0.91,-0.0207464624145875,-0.0514680619445506,2.47,0.36,0.1008,3.5306e+10,7.1e+08,1.1966e+10,1.582e+09,1.74350398537111,0.020673347027379,0.35,0.24,0.43,0,0,0.5,1,1,0,3,24.2873187581135,-0.0943106794712413
